[{'X': 0.6715643405914307, 'Y': 0.7321133613586426, 'Z': -0.00010000039037549868}, {'X': 0.6169160008430481, 'Y': 0.7209808230400085, 'Z': -0.03005153127014637}, {'X': 0.5760155320167542, 'Y': 0.6363045573234558, 'Z': -0.04498693719506264}, {'X': 0.5513396263122559, 'Y': 0.5634834170341492, 'Z': -0.0631704181432724}, {'X': 0.5149484872817993, 'Y': 0.5238564610481262, 'Z': -0.08672017604112625}, {'X': 0.6115990281105042, 'Y': 0.5014026761054993, 'Z': -0.007032564841210842}, {'X': 0.6081004738807678, 'Y': 0.40345412492752075, 'Z': -0.024493752047419548}, {'X': 0.6043758988380432, 'Y': 0.33384424448013306, 'Z': -0.04461628571152687}, {'X': 0.6014502644538879, 'Y': 0.2696254253387451, 'Z': -0.06261597573757172}, {'X': 0.6479158401489258, 'Y': 0.48196589946746826, 'Z': -0.01748458854854107}, {'X': 0.6423333883285522, 'Y': 0.3751441240310669, 'Z': -0.038448601961135864}, {'X': 0.633486270904541, 'Y': 0.30031952261924744, 'Z': -0.06855682283639908}, {'X': 0.627332329750061, 'Y': 0.23328563570976257, 'Z': -0.08813180029392242}, {'X': 0.686915397644043, 'Y': 0.4889972507953644, 'Z': -0.03266884386539459}, {'X': 0.6819015145301819, 'Y': 0.37556421756744385, 'Z': -0.05220241844654083}, {'X': 0.6722541451454163, 'Y': 0.30468082427978516, 'Z': -0.08067376166582108}, {'X': 0.6651488542556763, 'Y': 0.2408011555671692, 'Z': -0.10259659588336945}, {'X': 0.7275199294090271, 'Y': 0.5187118053436279, 'Z': -0.05127106234431267}, {'X': 0.7368764877319336, 'Y': 0.43488606810569763, 'Z': -0.07174540311098099}, {'X': 0.7418007850646973, 'Y': 0.37275880575180054, 'Z': -0.09022201597690582}, {'X': 0.7472290396690369, 'Y': 0.30955517292022705, 'Z': -0.10600952059030533}]
[{'X': 0.6726701259613037, 'Y': 0.7330467700958252, 'Z': -0.00010204552381765097}, {'X': 0.6185691952705383, 'Y': 0.7160987854003906, 'Z': -0.023997657001018524}, {'X': 0.5768958330154419, 'Y': 0.6350015997886658, 'Z': -0.03759004548192024}, {'X': 0.5511597394943237, 'Y': 0.5653893947601318, 'Z': -0.05568990111351013}, {'X': 0.5169918537139893, 'Y': 0.5275335311889648, 'Z': -0.0781194195151329}, {'X': 0.6118296980857849, 'Y': 0.4998936057090759, 'Z': -0.006098383571952581}, {'X': 0.6075950264930725, 'Y': 0.39968156814575195, 'Z': -0.026397626847028732}, {'X': 0.6028086543083191, 'Y': 0.33060139417648315, 'Z': -0.05009571835398674}, {'X': 0.5987623929977417, 'Y': 0.27016735076904297, 'Z': -0.06968796998262405}, {'X': 0.647854745388031, 'Y': 0.4791690707206726, 'Z': -0.018456635996699333}, {'X': 0.6415264010429382, 'Y': 0.37247222661972046, 'Z': -0.03851038217544556}, {'X': 0.6322464346885681, 'Y': 0.29711735248565674, 'Z': -0.07067354768514633}, {'X': 0.6253377199172974, 'Y': 0.2319280207157135, 'Z': -0.09397051483392715}, {'X': 0.6862509250640869, 'Y': 0.48679429292678833, 'Z': -0.03524437174201012}, {'X': 0.6818290948867798, 'Y': 0.3737785816192627, 'Z': -0.051342714577913284}, {'X': 0.6720533967018127, 'Y': 0.3017820715904236, 'Z': -0.0800357311964035}, {'X': 0.6637558341026306, 'Y': 0.24046385288238525, 'Z': -0.10416214168071747}, {'X': 0.7254595756530762, 'Y': 0.5181500315666199, 'Z': -0.054933812469244}, {'X': 0.7366624474525452, 'Y': 0.43536341190338135, 'Z': -0.07180020958185196}, {'X': 0.7422968745231628, 'Y': 0.3723796606063843, 'Z': -0.09121274948120117}, {'X': 0.7483154535293579, 'Y': 0.31006377935409546, 'Z': -0.10889115184545517}]
[{'X': 0.6738391518592834, 'Y': 0.730067253112793, 'Z': -8.611884550191462e-05}, {'X': 0.6181448698043823, 'Y': 0.7175836563110352, 'Z': -0.033386681228876114}, {'X': 0.5764005780220032, 'Y': 0.6352908611297607, 'Z': -0.04987310990691185}, {'X': 0.5507364273071289, 'Y': 0.5640200972557068, 'Z': -0.06895158439874649}, {'X': 0.5144336819648743, 'Y': 0.523746907711029, 'Z': -0.09368087351322174}, {'X': 0.6116231679916382, 'Y': 0.49956104159355164, 'Z': -0.006239426322281361}, {'X': 0.6066612601280212, 'Y': 0.40132951736450195, 'Z': -0.023775504902005196}, {'X': 0.6024140119552612, 'Y': 0.3333040773868561, 'Z': -0.045296549797058105}, {'X': 0.5989673137664795, 'Y': 0.27025076746940613, 'Z': -0.06461465358734131}, {'X': 0.6480283737182617, 'Y': 0.47899943590164185, 'Z': -0.013954387046396732}, {'X': 0.6418313384056091, 'Y': 0.3719426989555359, 'Z': -0.03206503763794899}, {'X': 0.6320567727088928, 'Y': 0.2982606589794159, 'Z': -0.06302200257778168}, {'X': 0.6243279576301575, 'Y': 0.2319905161857605, 'Z': -0.08353015035390854}, {'X': 0.6865554451942444, 'Y': 0.48451828956604004, 'Z': -0.026941411197185516}, {'X': 0.6819504499435425, 'Y': 0.37081143260002136, 'Z': -0.04343802109360695}, {'X': 0.6721912622451782, 'Y': 0.30001896619796753, 'Z': -0.07240947335958481}, {'X': 0.6640310883522034, 'Y': 0.23637017607688904, 'Z': -0.09470078349113464}, {'X': 0.7266077995300293, 'Y': 0.5126070380210876, 'Z': -0.043611716479063034}, {'X': 0.7360183000564575, 'Y': 0.4256574213504791, 'Z': -0.06195306405425072}, {'X': 0.7407538294792175, 'Y': 0.36258265376091003, 'Z': -0.08011239022016525}, {'X': 0.744770348072052, 'Y': 0.2997099757194519, 'Z': -0.09523039311170578}]
[{'X': 0.6722357273101807, 'Y': 0.7364538908004761, 'Z': -0.00010547712736297399}, {'X': 0.6174970269203186, 'Y': 0.7185193300247192, 'Z': -0.029729614034295082}, {'X': 0.5768337249755859, 'Y': 0.63553786277771, 'Z': -0.0448136180639267}, {'X': 0.5519489049911499, 'Y': 0.5646548271179199, 'Z': -0.06336816400289536}, {'X': 0.5188410878181458, 'Y': 0.5296527147293091, 'Z': -0.08594919741153717}, {'X': 0.6114342212677002, 'Y': 0.5053471922874451, 'Z': -0.014277501031756401}, {'X': 0.6060431599617004, 'Y': 0.40446937084198, 'Z': -0.03736582398414612}, {'X': 0.6004119515419006, 'Y': 0.3343324661254883, 'Z': -0.06139461323618889}, {'X': 0.5950545072555542, 'Y': 0.2724296450614929, 'Z': -0.08070401847362518}, {'X': 0.6471380591392517, 'Y': 0.48456335067749023, 'Z': -0.02450578100979328}, {'X': 0.6387925744056702, 'Y': 0.3782644271850586, 'Z': -0.04829063639044762}, {'X': 0.6294205784797668, 'Y': 0.30292022228240967, 'Z': -0.08108650147914886}, {'X': 0.6217154264450073, 'Y': 0.23621994256973267, 'Z': -0.10379889607429504}, {'X': 0.6857933402061462, 'Y': 0.49138209223747253, 'Z': -0.04013111814856529}, {'X': 0.6799948215484619, 'Y': 0.37722769379615784, 'Z': -0.06031516566872597}, {'X': 0.670956552028656, 'Y': 0.3036770224571228, 'Z': -0.0900193601846695}, {'X': 0.6625784039497375, 'Y': 0.23873856663703918, 'Z': -0.11504068225622177}, {'X': 0.7253948450088501, 'Y': 0.5220581889152527, 'Z': -0.058548703789711}, {'X': 0.7354916334152222, 'Y': 0.4387194514274597, 'Z': -0.07907140254974365}, {'X': 0.7407233119010925, 'Y': 0.3776348829269409, 'Z': -0.09865032881498337}, {'X': 0.7455443739891052, 'Y': 0.31643134355545044, 'Z': -0.11762820929288864}]
[{'X': 0.6733179092407227, 'Y': 0.7214688062667847, 'Z': -0.00010298951383447275}, {'X': 0.619358241558075, 'Y': 0.709449052810669, 'Z': -0.032414428889751434}, {'X': 0.5809321999549866, 'Y': 0.6308374404907227, 'Z': -0.05211080238223076}, {'X': 0.555269181728363, 'Y': 0.5621819496154785, 'Z': -0.07438693195581436}, {'X': 0.5214786529541016, 'Y': 0.526544988155365, 'Z': -0.1009422242641449}, {'X': 0.616457998752594, 'Y': 0.5049847960472107, 'Z': -0.025004414841532707}, {'X': 0.6115188598632812, 'Y': 0.41198164224624634, 'Z': -0.047944653779268265}, {'X': 0.6022135615348816, 'Y': 0.3417578935623169, 'Z': -0.07474377751350403}, {'X': 0.5922767519950867, 'Y': 0.2801685333251953, 'Z': -0.09670628607273102}, {'X': 0.6501697301864624, 'Y': 0.48527154326438904, 'Z': -0.03335066884756088}, {'X': 0.6394931077957153, 'Y': 0.3846272826194763, 'Z': -0.06005401909351349}, {'X': 0.6257491707801819, 'Y': 0.31143611669540405, 'Z': -0.09738107770681381}, {'X': 0.6141703724861145, 'Y': 0.2481662929058075, 'Z': -0.1236545667052269}, {'X': 0.6876047849655151, 'Y': 0.4945756196975708, 'Z': -0.04569653794169426}, {'X': 0.6805822849273682, 'Y': 0.3822484612464905, 'Z': -0.06956220418214798}, {'X': 0.6704042553901672, 'Y': 0.3067912459373474, 'Z': -0.10306723415851593}, {'X': 0.6602001190185547, 'Y': 0.24273958802223206, 'Z': -0.13155204057693481}, {'X': 0.725611686706543, 'Y': 0.5290477275848389, 'Z': -0.06110936403274536}, {'X': 0.7373933792114258, 'Y': 0.44875049591064453, 'Z': -0.08309633284807205}, {'X': 0.744916558265686, 'Y': 0.3883429169654846, 'Z': -0.10387079417705536}, {'X': 0.7514927983283997, 'Y': 0.32993730902671814, 'Z': -0.12531402707099915}]
[{'X': 0.6771595478057861, 'Y': 0.6941590309143066, 'Z': -6.369343464029953e-05}, {'X': 0.6255816221237183, 'Y': 0.6944881677627563, 'Z': -0.018491318449378014}, {'X': 0.5901756882667542, 'Y': 0.6161133646965027, 'Z': -0.03622858598828316}, {'X': 0.5646665096282959, 'Y': 0.5494040846824646, 'Z': -0.053180307149887085}, {'X': 0.5310726761817932, 'Y': 0.522648274898529, 'Z': -0.07423233985900879}, {'X': 0.6183183193206787, 'Y': 0.5131440758705139, 'Z': -0.04957875236868858}, {'X': 0.6125332713127136, 'Y': 0.4293992519378662, 'Z': -0.07833131402730942}, {'X': 0.6022836565971375, 'Y': 0.3649532198905945, 'Z': -0.10087944567203522}, {'X': 0.589693009853363, 'Y': 0.30463287234306335, 'Z': -0.12361780554056168}, {'X': 0.650908350944519, 'Y': 0.4921523928642273, 'Z': -0.060457468032836914}, {'X': 0.6377491354942322, 'Y': 0.4034947156906128, 'Z': -0.09429636597633362}, {'X': 0.6203729510307312, 'Y': 0.33416736125946045, 'Z': -0.12566843628883362}, {'X': 0.6044881343841553, 'Y': 0.27287164330482483, 'Z': -0.15056870877742767}, {'X': 0.6876901984214783, 'Y': 0.49901339411735535, 'Z': -0.07114642858505249}, {'X': 0.6863882541656494, 'Y': 0.3962736129760742, 'Z': -0.10907423496246338}, {'X': 0.6782460808753967, 'Y': 0.31552332639694214, 'Z': -0.1389547437429428}, {'X': 0.668694257736206, 'Y': 0.24739664793014526, 'Z': -0.16615480184555054}, {'X': 0.7229044437408447, 'Y': 0.533739447593689, 'Z': -0.08346438407897949}, {'X': 0.738218367099762, 'Y': 0.4528997838497162, 'Z': -0.11297615617513657}, {'X': 0.7459582686424255, 'Y': 0.39163482189178467, 'Z': -0.13465186953544617}, {'X': 0.7483007907867432, 'Y': 0.3322145342826843, 'Z': -0.15616533160209656}]
[{'X': 0.689197301864624, 'Y': 0.6918693780899048, 'Z': -3.3324344258289784e-05}, {'X': 0.7303524613380432, 'Y': 0.6238792538642883, 'Z': -0.025227418169379234}, {'X': 0.730810821056366, 'Y': 0.5093026161193848, 'Z': -0.035730455070734024}, {'X': 0.7274055480957031, 'Y': 0.42505699396133423, 'Z': -0.047010015696287155}, {'X': 0.7291988134384155, 'Y': 0.36923491954803467, 'Z': -0.06046108528971672}, {'X': 0.6756431460380554, 'Y': 0.47269055247306824, 'Z': -0.04376795515418053}, {'X': 0.6667668223381042, 'Y': 0.3861081004142761, 'Z': -0.07485030591487885}, {'X': 0.6592458486557007, 'Y': 0.3187698721885681, 'Z': -0.09990809857845306}, {'X': 0.6522786021232605, 'Y': 0.25224292278289795, 'Z': -0.1221993938088417}, {'X': 0.645913302898407, 'Y': 0.5048786401748657, 'Z': -0.055494703352451324}, {'X': 0.6301618814468384, 'Y': 0.4214397668838501, 'Z': -0.10373527556657791}, {'X': 0.6179983615875244, 'Y': 0.36046379804611206, 'Z': -0.14905805885791779}, {'X': 0.6074774861335754, 'Y': 0.2971201539039612, 'Z': -0.17892220616340637}, {'X': 0.6229804754257202, 'Y': 0.5564264059066772, 'Z': -0.07054600119590759}, {'X': 0.6227139830589294, 'Y': 0.5023683309555054, 'Z': -0.12413845956325531}, {'X': 0.6539626717567444, 'Y': 0.5302652716636658, 'Z': -0.1524164378643036}, {'X': 0.6784348487854004, 'Y': 0.5454037189483643, 'Z': -0.16567283868789673}, {'X': 0.6032500267028809, 'Y': 0.6213125586509705, 'Z': -0.08691193163394928}, {'X': 0.5765311121940613, 'Y': 0.5692743062973022, 'Z': -0.12396232038736343}, {'X': 0.5611820816993713, 'Y': 0.5419275760650635, 'Z': -0.14914201200008392}, {'X': 0.5473974943161011, 'Y': 0.5036473274230957, 'Z': -0.16773797571659088}]
[{'X': 0.6865170001983643, 'Y': 0.7106584906578064, 'Z': -7.988269499037415e-05}, {'X': 0.6365259289741516, 'Y': 0.6925544142723083, 'Z': -0.02531759813427925}, {'X': 0.5929735898971558, 'Y': 0.6074535846710205, 'Z': -0.040642254054546356}, {'X': 0.5615036487579346, 'Y': 0.5489216446876526, 'Z': -0.06184093654155731}, {'X': 0.5377481579780579, 'Y': 0.5199457406997681, 'Z': -0.09633970260620117}, {'X': 0.626266598701477, 'Y': 0.5012197494506836, 'Z': 0.003877876093611121}, {'X': 0.6163796186447144, 'Y': 0.39664047956466675, 'Z': -0.002767108380794525}, {'X': 0.6095486283302307, 'Y': 0.3268948793411255, 'Z': -0.025545042008161545}, {'X': 0.602794885635376, 'Y': 0.26849448680877686, 'Z': -0.0510142482817173}, {'X': 0.6594275832176208, 'Y': 0.495742529630661, 'Z': -0.011668465100228786}, {'X': 0.6448462009429932, 'Y': 0.4305623471736908, 'Z': -0.06143229827284813}, {'X': 0.6279807090759277, 'Y': 0.4635552167892456, 'Z': -0.11364968121051788}, {'X': 0.6212266683578491, 'Y': 0.5023545622825623, 'Z': -0.13535161316394806}, {'X': 0.6944522857666016, 'Y': 0.5001779198646545, 'Z': -0.03073452226817608}, {'X': 0.6956768035888672, 'Y': 0.40795427560806274, 'Z': -0.05486257001757622}, {'X': 0.6795424818992615, 'Y': 0.3484058976173401, 'Z': -0.09922420233488083}, {'X': 0.6668796539306641, 'Y': 0.29708462953567505, 'Z': -0.12978073954582214}, {'X': 0.7312212586402893, 'Y': 0.5192093849182129, 'Z': -0.053571607917547226}, {'X': 0.7434017658233643, 'Y': 0.4434455335140228, 'Z': -0.06938149034976959}, {'X': 0.751957893371582, 'Y': 0.38557636737823486, 'Z': -0.09033717215061188}, {'X': 0.7586123943328857, 'Y': 0.3234306573867798, 'Z': -0.10901173949241638}]
[{'X': 0.6978634595870972, 'Y': 0.7098328471183777, 'Z': -9.252121526515111e-05}, {'X': 0.6501389741897583, 'Y': 0.6919246912002563, 'Z': -0.016545290127396584}, {'X': 0.6016359925270081, 'Y': 0.6007853746414185, 'Z': -0.021982407197356224}, {'X': 0.5725548267364502, 'Y': 0.5370688438415527, 'Z': -0.034109342843294144}, {'X': 0.5431560277938843, 'Y': 0.5078758597373962, 'Z': -0.06245918571949005}, {'X': 0.6285173296928406, 'Y': 0.5130571722984314, 'Z': 0.02161947637796402}, {'X': 0.6173465251922607, 'Y': 0.41586631536483765, 'Z': 0.019053973257541656}, {'X': 0.6105172038078308, 'Y': 0.34244513511657715, 'Z': 0.00711641414090991}, {'X': 0.60392826795578, 'Y': 0.2793949246406555, 'Z': -0.009559109807014465}, {'X': 0.6635134816169739, 'Y': 0.5041932463645935, 'Z': 0.006780564319342375}, {'X': 0.6416803002357483, 'Y': 0.44603443145751953, 'Z': -0.049116503447294235}, {'X': 0.6349524259567261, 'Y': 0.5205070972442627, 'Z': -0.08082392811775208}, {'X': 0.6361207962036133, 'Y': 0.5880187749862671, 'Z': -0.07949049025774002}, {'X': 0.699803352355957, 'Y': 0.5002288818359375, 'Z': -0.012417360208928585}, {'X': 0.6879990100860596, 'Y': 0.4055975675582886, 'Z': -0.03598231077194214}, {'X': 0.6615591049194336, 'Y': 0.3804197907447815, 'Z': -0.06246351823210716}, {'X': 0.6386520266532898, 'Y': 0.35883602499961853, 'Z': -0.07732824981212616}, {'X': 0.7371472716331482, 'Y': 0.5026564598083496, 'Z': -0.033817846328020096}, {'X': 0.743035078048706, 'Y': 0.4215949773788452, 'Z': -0.04964185133576393}, {'X': 0.7462775111198425, 'Y': 0.3671073019504547, 'Z': -0.06092028319835663}, {'X': 0.7488385438919067, 'Y': 0.30908140540122986, 'Z': -0.07100384682416916}]
[{'X': 0.6879865527153015, 'Y': 0.7029848098754883, 'Z': -8.127529872581363e-05}, {'X': 0.6443827152252197, 'Y': 0.6905032396316528, 'Z': -0.024753941223025322}, {'X': 0.6020833849906921, 'Y': 0.6016919016838074, 'Z': -0.03638826683163643}, {'X': 0.5775846242904663, 'Y': 0.5371933579444885, 'Z': -0.05197158083319664}, {'X': 0.5431925058364868, 'Y': 0.5077483057975769, 'Z': -0.07972388714551926}, {'X': 0.631801426410675, 'Y': 0.5061729550361633, 'Z': -0.004267025738954544}, {'X': 0.6221852898597717, 'Y': 0.4223800301551819, 'Z': -0.011882985010743141}, {'X': 0.6129279136657715, 'Y': 0.3623206317424774, 'Z': -0.02602533996105194}, {'X': 0.6031685471534729, 'Y': 0.30862700939178467, 'Z': -0.04493453726172447}, {'X': 0.6649001240730286, 'Y': 0.4958319664001465, 'Z': -0.015181777998805046}, {'X': 0.6477199792861938, 'Y': 0.4365537166595459, 'Z': -0.06254661083221436}, {'X': 0.6372388601303101, 'Y': 0.4967329800128937, 'Z': -0.09485819190740585}, {'X': 0.6352272033691406, 'Y': 0.5537412166595459, 'Z': -0.10340791195631027}, {'X': 0.6992345452308655, 'Y': 0.4970008432865143, 'Z': -0.030060911551117897}, {'X': 0.6901018619537354, 'Y': 0.4091101884841919, 'Z': -0.05395570024847984}, {'X': 0.6678342819213867, 'Y': 0.3923206925392151, 'Z': -0.08196089416742325}, {'X': 0.6498474478721619, 'Y': 0.37962329387664795, 'Z': -0.10067346692085266}, {'X': 0.734096884727478, 'Y': 0.5067765712738037, 'Z': -0.04756081476807594}, {'X': 0.7415003180503845, 'Y': 0.42593443393707275, 'Z': -0.06379316002130508}, {'X': 0.7466374635696411, 'Y': 0.37084200978279114, 'Z': -0.07822507619857788}, {'X': 0.7490597367286682, 'Y': 0.3077896237373352, 'Z': -0.09445393830537796}]
[{'X': 0.6850786209106445, 'Y': 0.7109030485153198, 'Z': -0.000110755288915243}, {'X': 0.6398695707321167, 'Y': 0.6852113008499146, 'Z': -0.014041982591152191}, {'X': 0.5987646579742432, 'Y': 0.5874946713447571, 'Z': -0.013518152758479118}, {'X': 0.5698645710945129, 'Y': 0.5277643203735352, 'Z': -0.02096385695040226}, {'X': 0.5333269238471985, 'Y': 0.5023475885391235, 'Z': -0.040987126529216766}, {'X': 0.6339196562767029, 'Y': 0.49555084109306335, 'Z': 0.033354535698890686}, {'X': 0.624547004699707, 'Y': 0.40704670548439026, 'Z': 0.024684302508831024}, {'X': 0.6077846884727478, 'Y': 0.37441134452819824, 'Z': 0.007788005750626326}, {'X': 0.5904569625854492, 'Y': 0.35869449377059937, 'Z': -0.006810795050114393}, {'X': 0.6655747294425964, 'Y': 0.4898148775100708, 'Z': 0.015962690114974976}, {'X': 0.6482418179512024, 'Y': 0.4200341999530792, 'Z': -0.037036847323179245}, {'X': 0.6358077526092529, 'Y': 0.48104745149612427, 'Z': -0.08647888153791428}, {'X': 0.6324203014373779, 'Y': 0.5426830649375916, 'Z': -0.10477009415626526}, {'X': 0.6994133591651917, 'Y': 0.49539315700531006, 'Z': -0.005320625379681587}, {'X': 0.6869957447052002, 'Y': 0.40992292761802673, 'Z': -0.036511316895484924}, {'X': 0.6607105135917664, 'Y': 0.4150409698486328, 'Z': -0.07520303130149841}, {'X': 0.6435719132423401, 'Y': 0.4337221384048462, 'Z': -0.09625076502561569}, {'X': 0.7318631410598755, 'Y': 0.5110780000686646, 'Z': -0.028064997866749763}, {'X': 0.734703779220581, 'Y': 0.4274165630340576, 'Z': -0.044339124113321304}, {'X': 0.7309350371360779, 'Y': 0.37114182114601135, 'Z': -0.0661119669675827}, {'X': 0.7233290672302246, 'Y': 0.3198775053024292, 'Z': -0.08393313735723495}]
