[{'X': 0.7312353253364563, 'Y': 0.8260600566864014, 'Z': -8.116913522826508e-05}, {'X': 0.679739236831665, 'Y': 0.7818633913993835, 'Z': -0.01832236722111702}, {'X': 0.6504493355751038, 'Y': 0.7001657485961914, 'Z': -0.033135950565338135}, {'X': 0.6379649639129639, 'Y': 0.6248908638954163, 'Z': -0.051538899540901184}, {'X': 0.6217043995857239, 'Y': 0.559293806552887, 'Z': -0.0734105259180069}, {'X': 0.6957798004150391, 'Y': 0.5953420400619507, 'Z': 0.00577488774433732}, {'X': 0.6864142417907715, 'Y': 0.5050760507583618, 'Z': -0.01030572410672903}, {'X': 0.6811106204986572, 'Y': 0.44998615980148315, 'Z': -0.028816990554332733}, {'X': 0.6762709617614746, 'Y': 0.3994705080986023, 'Z': -0.04356520250439644}, {'X': 0.7282071709632874, 'Y': 0.5917863249778748, 'Z': -0.0007901512435637414}, {'X': 0.7274201512336731, 'Y': 0.488936185836792, 'Z': -0.008933478966355324}, {'X': 0.7258289456367493, 'Y': 0.4255228638648987, 'Z': -0.02888375334441662}, {'X': 0.7255523204803467, 'Y': 0.369009792804718, 'Z': -0.04415513575077057}, {'X': 0.7575201988220215, 'Y': 0.6060642004013062, 'Z': -0.011268707923591137}, {'X': 0.7608890533447266, 'Y': 0.5076421499252319, 'Z': -0.018145132809877396}, {'X': 0.7587059140205383, 'Y': 0.4489220678806305, 'Z': -0.034784816205501556}, {'X': 0.7555491924285889, 'Y': 0.3979424238204956, 'Z': -0.04619501531124115}, {'X': 0.7863569855690002, 'Y': 0.6364913582801819, 'Z': -0.02465910091996193}, {'X': 0.7939918637275696, 'Y': 0.5606648921966553, 'Z': -0.033655185252428055}, {'X': 0.7957652807235718, 'Y': 0.5109444856643677, 'Z': -0.046295274049043655}, {'X': 0.7937103509902954, 'Y': 0.4657599925994873, 'Z': -0.055839162319898605}]
[{'X': 0.7296305894851685, 'Y': 0.8146241903305054, 'Z': -8.098169200820848e-05}, {'X': 0.680950939655304, 'Y': 0.7765544652938843, 'Z': -0.021767711266875267}, {'X': 0.652920126914978, 'Y': 0.6987987756729126, 'Z': -0.03749901428818703}, {'X': 0.6394143104553223, 'Y': 0.6249086260795593, 'Z': -0.055207330733537674}, {'X': 0.6220895648002625, 'Y': 0.5615586638450623, 'Z': -0.07685137540102005}, {'X': 0.6961930394172668, 'Y': 0.5947279334068298, 'Z': 0.0003556269803084433}, {'X': 0.6873620748519897, 'Y': 0.5064526796340942, 'Z': -0.01496470533311367}, {'X': 0.6816529631614685, 'Y': 0.4500797390937805, 'Z': -0.03363228961825371}, {'X': 0.6766823530197144, 'Y': 0.39827948808670044, 'Z': -0.04908907040953636}, {'X': 0.7283008694648743, 'Y': 0.5911440253257751, 'Z': -0.005141142755746841}, {'X': 0.7278807163238525, 'Y': 0.4872981905937195, 'Z': -0.01415740791708231}, {'X': 0.7263543605804443, 'Y': 0.42053166031837463, 'Z': -0.03509041666984558}, {'X': 0.7261481881141663, 'Y': 0.3636094629764557, 'Z': -0.05125999078154564}, {'X': 0.7575523853302002, 'Y': 0.6066043972969055, 'Z': -0.014477508142590523}, {'X': 0.7615798115730286, 'Y': 0.5044156908988953, 'Z': -0.023270539939403534}, {'X': 0.7598469257354736, 'Y': 0.4425205588340759, 'Z': -0.04166880249977112}, {'X': 0.7566654086112976, 'Y': 0.3894093334674835, 'Z': -0.05510754510760307}, {'X': 0.7856782674789429, 'Y': 0.638836145401001, 'Z': -0.026347409933805466}, {'X': 0.795060932636261, 'Y': 0.5635260939598083, 'Z': -0.03850000724196434}, {'X': 0.7971375584602356, 'Y': 0.5131732821464539, 'Z': -0.0523005947470665}, {'X': 0.795697033405304, 'Y': 0.4676339626312256, 'Z': -0.06429201364517212}]
[{'X': 0.7336719036102295, 'Y': 0.8027626276016235, 'Z': -6.277962529566139e-05}, {'X': 0.6811365485191345, 'Y': 0.7753000259399414, 'Z': -0.02999541349709034}, {'X': 0.6518256068229675, 'Y': 0.7043115496635437, 'Z': -0.049965787678956985}, {'X': 0.6387637257575989, 'Y': 0.6315018534660339, 'Z': -0.07072873413562775}, {'X': 0.6202681660652161, 'Y': 0.566746711730957, 'Z': -0.09616023302078247}, {'X': 0.6915343999862671, 'Y': 0.6001738905906677, 'Z': -0.009880573488771915}, {'X': 0.6830655932426453, 'Y': 0.5115047693252563, 'Z': -0.02865586057305336}, {'X': 0.6787050366401672, 'Y': 0.45280152559280396, 'Z': -0.049896951764822006}, {'X': 0.6753677725791931, 'Y': 0.3980776071548462, 'Z': -0.06580881029367447}, {'X': 0.7248243093490601, 'Y': 0.5925728678703308, 'Z': -0.012229477055370808}, {'X': 0.7243468165397644, 'Y': 0.4930932819843292, 'Z': -0.02754177525639534}, {'X': 0.7239525318145752, 'Y': 0.4251176714897156, 'Z': -0.05237650126218796}, {'X': 0.7245277166366577, 'Y': 0.36469340324401855, 'Z': -0.0722452700138092}, {'X': 0.7565018534660339, 'Y': 0.6047216057777405, 'Z': -0.019031664356589317}, {'X': 0.7588161826133728, 'Y': 0.5070182681083679, 'Z': -0.03029210865497589}, {'X': 0.7575031518936157, 'Y': 0.44397789239883423, 'Z': -0.05124787241220474}, {'X': 0.7553743720054626, 'Y': 0.3886423408985138, 'Z': -0.06785046309232712}, {'X': 0.7871263027191162, 'Y': 0.6314553618431091, 'Z': -0.028753912076354027}, {'X': 0.7953392267227173, 'Y': 0.5570977926254272, 'Z': -0.04118445888161659}, {'X': 0.7972059845924377, 'Y': 0.5077965259552002, 'Z': -0.05505480244755745}, {'X': 0.7961404919624329, 'Y': 0.46257638931274414, 'Z': -0.06694898009300232}]
[{'X': 0.7320972084999084, 'Y': 0.7998858094215393, 'Z': -5.899462485103868e-05}, {'X': 0.6800580620765686, 'Y': 0.7728828191757202, 'Z': -0.02645832486450672}, {'X': 0.6518551707267761, 'Y': 0.701116681098938, 'Z': -0.043522026389837265}, {'X': 0.6406610012054443, 'Y': 0.6280196309089661, 'Z': -0.06079397723078728}, {'X': 0.6248399615287781, 'Y': 0.5640464425086975, 'Z': -0.08154240995645523}, {'X': 0.6930233240127563, 'Y': 0.6036195158958435, 'Z': -0.00964522548019886}, {'X': 0.6841117143630981, 'Y': 0.5121490359306335, 'Z': -0.029069703072309494}, {'X': 0.6793807148933411, 'Y': 0.4530993700027466, 'Z': -0.0496242381632328}, {'X': 0.6758413314819336, 'Y': 0.3987974524497986, 'Z': -0.06460737437009811}, {'X': 0.7259086966514587, 'Y': 0.5961937308311462, 'Z': -0.01243565697222948}, {'X': 0.7255509495735168, 'Y': 0.4944142699241638, 'Z': -0.02928919345140457}, {'X': 0.7245407104492188, 'Y': 0.4253154397010803, 'Z': -0.05371963232755661}, {'X': 0.7245561480522156, 'Y': 0.36473703384399414, 'Z': -0.07303253561258316}, {'X': 0.7567295432090759, 'Y': 0.6072245240211487, 'Z': -0.01917865127325058}, {'X': 0.7595339417457581, 'Y': 0.5073400735855103, 'Z': -0.03127318620681763}, {'X': 0.7574217319488525, 'Y': 0.44254881143569946, 'Z': -0.05182903632521629}, {'X': 0.7542283535003662, 'Y': 0.3866450786590576, 'Z': -0.06849154829978943}, {'X': 0.7861480116844177, 'Y': 0.6322733163833618, 'Z': -0.028466813266277313}, {'X': 0.7945669889450073, 'Y': 0.5565921068191528, 'Z': -0.04058658331632614}, {'X': 0.7959577441215515, 'Y': 0.5064259767532349, 'Z': -0.053591035306453705}, {'X': 0.7940868735313416, 'Y': 0.4607548117637634, 'Z': -0.06538405269384384}]
[{'X': 0.7308127880096436, 'Y': 0.8186644315719604, 'Z': -7.197090599220246e-05}, {'X': 0.6794796586036682, 'Y': 0.7822483777999878, 'Z': -0.021503642201423645}, {'X': 0.6527632474899292, 'Y': 0.7011898756027222, 'Z': -0.034577105194330215}, {'X': 0.644159734249115, 'Y': 0.6263329386711121, 'Z': -0.05148600786924362}, {'X': 0.6314836144447327, 'Y': 0.5596930980682373, 'Z': -0.07212301343679428}, {'X': 0.6932799816131592, 'Y': 0.6041709184646606, 'Z': 0.004361548461019993}, {'X': 0.6845567226409912, 'Y': 0.5117973685264587, 'Z': -0.013073589652776718}, {'X': 0.6796796321868896, 'Y': 0.45314082503318787, 'Z': -0.03103393316268921}, {'X': 0.676021158695221, 'Y': 0.40070149302482605, 'Z': -0.044326361268758774}, {'X': 0.7254876494407654, 'Y': 0.5986340045928955, 'Z': -0.0017167431069537997}, {'X': 0.7253628969192505, 'Y': 0.4940840005874634, 'Z': -0.012408052571117878}, {'X': 0.7248597741127014, 'Y': 0.4252086877822876, 'Z': -0.03468919172883034}, {'X': 0.725432276725769, 'Y': 0.3669548034667969, 'Z': -0.05185878276824951}, {'X': 0.7546937465667725, 'Y': 0.611864447593689, 'Z': -0.012426044791936874}, {'X': 0.7589412927627563, 'Y': 0.5111913681030273, 'Z': -0.020957335829734802}, {'X': 0.7568429112434387, 'Y': 0.4464336633682251, 'Z': -0.03986583650112152}, {'X': 0.7533148527145386, 'Y': 0.3907448351383209, 'Z': -0.055697277188301086}, {'X': 0.7832420468330383, 'Y': 0.6392797231674194, 'Z': -0.026136532425880432}, {'X': 0.7917317748069763, 'Y': 0.5602898597717285, 'Z': -0.039095427840948105}, {'X': 0.7916330099105835, 'Y': 0.5092663764953613, 'Z': -0.054496683180332184}, {'X': 0.7877646088600159, 'Y': 0.4632459282875061, 'Z': -0.06676644831895828}]
[{'X': 0.7330400347709656, 'Y': 0.8285412788391113, 'Z': -7.310978253372014e-05}, {'X': 0.6816077828407288, 'Y': 0.785396933555603, 'Z': -0.01681550405919552}, {'X': 0.6540915966033936, 'Y': 0.7055144906044006, 'Z': -0.02742290310561657}, {'X': 0.645386278629303, 'Y': 0.6302117705345154, 'Z': -0.04214288294315338}, {'X': 0.6361420750617981, 'Y': 0.5637350678443909, 'Z': -0.05861760675907135}, {'X': 0.6933983564376831, 'Y': 0.6030822396278381, 'Z': 0.013946378603577614}, {'X': 0.6841051578521729, 'Y': 0.5119073390960693, 'Z': 0.002347881207242608}, {'X': 0.6795890927314758, 'Y': 0.45303982496261597, 'Z': -0.012379352003335953}, {'X': 0.675643265247345, 'Y': 0.400538831949234, 'Z': -0.023352906107902527}, {'X': 0.7253127098083496, 'Y': 0.5960326790809631, 'Z': 0.007885739207267761}, {'X': 0.7239323854446411, 'Y': 0.49184542894363403, 'Z': 0.005284464918076992}, {'X': 0.7226824164390564, 'Y': 0.4240683913230896, 'Z': -0.01326250471174717}, {'X': 0.721622109413147, 'Y': 0.36704421043395996, 'Z': -0.027441833168268204}, {'X': 0.7540537714958191, 'Y': 0.6079436540603638, 'Z': -0.0021408337634056807}, {'X': 0.7571556568145752, 'Y': 0.5101643204689026, 'Z': -0.00565910991281271}, {'X': 0.7548071146011353, 'Y': 0.44662803411483765, 'Z': -0.0212260689586401}, {'X': 0.7508789300918579, 'Y': 0.3927268087863922, 'Z': -0.03400450199842453}, {'X': 0.7821813821792603, 'Y': 0.6353338360786438, 'Z': -0.015406493097543716}, {'X': 0.7893194556236267, 'Y': 0.5565862655639648, 'Z': -0.023880746215581894}, {'X': 0.7893925905227661, 'Y': 0.5052351951599121, 'Z': -0.03750280290842056}, {'X': 0.7858090400695801, 'Y': 0.45894086360931396, 'Z': -0.04713001474738121}]
[{'X': 0.7319562435150146, 'Y': 0.8180393576622009, 'Z': -8.104364678729326e-05}, {'X': 0.6809631586074829, 'Y': 0.7807138562202454, 'Z': -0.019803069531917572}, {'X': 0.6543806791305542, 'Y': 0.7020408511161804, 'Z': -0.033799588680267334}, {'X': 0.6477034091949463, 'Y': 0.6294177770614624, 'Z': -0.05086563155055046}, {'X': 0.6392980813980103, 'Y': 0.5639450550079346, 'Z': -0.06915649771690369}, {'X': 0.6951096057891846, 'Y': 0.6007940173149109, 'Z': 0.0005237411241978407}, {'X': 0.6856899261474609, 'Y': 0.5110735893249512, 'Z': -0.016272205859422684}, {'X': 0.6800671219825745, 'Y': 0.4551323652267456, 'Z': -0.033620934933423996}, {'X': 0.6754501461982727, 'Y': 0.40320152044296265, 'Z': -0.04727642238140106}, {'X': 0.7269410490989685, 'Y': 0.5955249667167664, 'Z': -0.0051143355667591095}, {'X': 0.7252565622329712, 'Y': 0.4916691184043884, 'Z': -0.01427440531551838}, {'X': 0.7234521508216858, 'Y': 0.42548295855522156, 'Z': -0.032698605209589005}, {'X': 0.7225722074508667, 'Y': 0.3677510917186737, 'Z': -0.045927830040454865}, {'X': 0.7556548118591309, 'Y': 0.6078633069992065, 'Z': -0.014501435682177544}, {'X': 0.7582658529281616, 'Y': 0.5082772374153137, 'Z': -0.021017689257860184}, {'X': 0.7567530274391174, 'Y': 0.44516006112098694, 'Z': -0.03690437972545624}, {'X': 0.7534768581390381, 'Y': 0.3904672861099243, 'Z': -0.04917299374938011}, {'X': 0.7836667895317078, 'Y': 0.6361718773841858, 'Z': -0.026826752349734306}, {'X': 0.7891389727592468, 'Y': 0.5585778951644897, 'Z': -0.035509638488292694}, {'X': 0.7886987924575806, 'Y': 0.5078454613685608, 'Z': -0.04834486171603203}, {'X': 0.7842814326286316, 'Y': 0.4628537893295288, 'Z': -0.058780737221241}]
[{'X': 0.7307113409042358, 'Y': 0.8358216881752014, 'Z': -8.225026977015659e-05}, {'X': 0.681301474571228, 'Y': 0.791785478591919, 'Z': -0.024722890928387642}, {'X': 0.6538946628570557, 'Y': 0.7052196264266968, 'Z': -0.03806677833199501}, {'X': 0.6480907797813416, 'Y': 0.6253272891044617, 'Z': -0.05468527972698212}, {'X': 0.6438741087913513, 'Y': 0.5596490502357483, 'Z': -0.0715019628405571}, {'X': 0.6935227513313293, 'Y': 0.600001871585846, 'Z': 0.006462103687226772}, {'X': 0.6826906800270081, 'Y': 0.5096710920333862, 'Z': -0.003696850035339594}, {'X': 0.6767590045928955, 'Y': 0.45333170890808105, 'Z': -0.016078203916549683}, {'X': 0.6723150014877319, 'Y': 0.40451109409332275, 'Z': -0.026071347296237946}, {'X': 0.726752758026123, 'Y': 0.5941724181175232, 'Z': 0.0037112755235284567}, {'X': 0.7272856831550598, 'Y': 0.4883284270763397, 'Z': 0.0023993777576833963}, {'X': 0.7269889712333679, 'Y': 0.4230923056602478, 'Z': -0.01241997815668583}, {'X': 0.7271409630775452, 'Y': 0.36839228868484497, 'Z': -0.022335926070809364}, {'X': 0.7549744844436646, 'Y': 0.6078549027442932, 'Z': -0.00398643035441637}, {'X': 0.7598077058792114, 'Y': 0.5091172456741333, 'Z': -0.00407384755089879}, {'X': 0.7585474252700806, 'Y': 0.4444231390953064, 'Z': -0.016957253217697144}, {'X': 0.755437433719635, 'Y': 0.38948479294776917, 'Z': -0.027930408716201782}, {'X': 0.7817398309707642, 'Y': 0.6377384662628174, 'Z': -0.015556403435766697}, {'X': 0.7873930335044861, 'Y': 0.5586555600166321, 'Z': -0.022283948957920074}, {'X': 0.7876842617988586, 'Y': 0.5086987614631653, 'Z': -0.035918574780225754}, {'X': 0.7842310667037964, 'Y': 0.46589434146881104, 'Z': -0.04649467393755913}]
[{'X': 0.7304760813713074, 'Y': 0.817521333694458, 'Z': -8.504092693328857e-05}, {'X': 0.6807268857955933, 'Y': 0.7805729508399963, 'Z': -0.025362884625792503}, {'X': 0.65501469373703, 'Y': 0.7026422023773193, 'Z': -0.03892900049686432}, {'X': 0.6517602801322937, 'Y': 0.6270549297332764, 'Z': -0.054047271609306335}, {'X': 0.6513994336128235, 'Y': 0.5619122982025146, 'Z': -0.06892622262239456}, {'X': 0.693954586982727, 'Y': 0.600678563117981, 'Z': 0.006693926174193621}, {'X': 0.6829165816307068, 'Y': 0.5114696621894836, 'Z': -0.006190692074596882}, {'X': 0.6767251491546631, 'Y': 0.45526033639907837, 'Z': -0.022291505709290504}, {'X': 0.6719948649406433, 'Y': 0.40397441387176514, 'Z': -0.03598082810640335}, {'X': 0.7256806492805481, 'Y': 0.5929806232452393, 'Z': 0.0032512033358216286}, {'X': 0.7237241268157959, 'Y': 0.48960715532302856, 'Z': -0.00022972183069214225}, {'X': 0.7219744324684143, 'Y': 0.4241461753845215, 'Z': -0.01776285097002983}, {'X': 0.7212458252906799, 'Y': 0.36795464158058167, 'Z': -0.03167455643415451}, {'X': 0.7545924782752991, 'Y': 0.6042371392250061, 'Z': -0.005405882373452187}, {'X': 0.7576647400856018, 'Y': 0.5065605640411377, 'Z': -0.007840822450816631}, {'X': 0.7555213570594788, 'Y': 0.44342902302742004, 'Z': -0.024304457008838654}, {'X': 0.7517968416213989, 'Y': 0.38844114542007446, 'Z': -0.03740331158041954}, {'X': 0.7829713225364685, 'Y': 0.6314850449562073, 'Z': -0.018064023926854134}, {'X': 0.7881599068641663, 'Y': 0.5539675354957581, 'Z': -0.02544591948390007}, {'X': 0.7875897288322449, 'Y': 0.5042546987533569, 'Z': -0.039129626005887985}, {'X': 0.7834100723266602, 'Y': 0.4601282477378845, 'Z': -0.051175087690353394}]
[{'X': 0.7296206951141357, 'Y': 0.8331007957458496, 'Z': -9.38443117775023e-05}, {'X': 0.6802831888198853, 'Y': 0.7889633178710938, 'Z': -0.024512238800525665}, {'X': 0.6521158814430237, 'Y': 0.7004409432411194, 'Z': -0.035826679319143295}, {'X': 0.6510852575302124, 'Y': 0.6139544248580933, 'Z': -0.049845609813928604}, {'X': 0.6597340106964111, 'Y': 0.5523864030838013, 'Z': -0.062218260020017624}, {'X': 0.6938369870185852, 'Y': 0.6014098525047302, 'Z': 0.014016683213412762}, {'X': 0.6821403503417969, 'Y': 0.5082062482833862, 'Z': 0.0033112578094005585}, {'X': 0.6754435896873474, 'Y': 0.4521734416484833, 'Z': -0.010800281539559364}, {'X': 0.670567512512207, 'Y': 0.40338432788848877, 'Z': -0.023489952087402344}, {'X': 0.7262259125709534, 'Y': 0.5954321622848511, 'Z': 0.010069495998322964}, {'X': 0.7241672873497009, 'Y': 0.486941933631897, 'Z': 0.007940580137073994}, {'X': 0.7225351929664612, 'Y': 0.4217873811721802, 'Z': -0.010258002206683159}, {'X': 0.7221882343292236, 'Y': 0.36762088537216187, 'Z': -0.024200405925512314}, {'X': 0.7539368271827698, 'Y': 0.6077888607978821, 'Z': 0.0005059674149379134}, {'X': 0.7575550079345703, 'Y': 0.5072118043899536, 'Z': 0.0005562236765399575}, {'X': 0.7562332153320312, 'Y': 0.44255417585372925, 'Z': -0.01451824139803648}, {'X': 0.7539466619491577, 'Y': 0.3876579999923706, 'Z': -0.028260162100195885}, {'X': 0.7802797555923462, 'Y': 0.6361395120620728, 'Z': -0.012955774553120136}, {'X': 0.7863082885742188, 'Y': 0.5571470856666565, 'Z': -0.018377620726823807}, {'X': 0.7870633602142334, 'Y': 0.5058811902999878, 'Z': -0.031070651486516}, {'X': 0.7843519449234009, 'Y': 0.4609881639480591, 'Z': -0.04283786565065384}]
[{'X': 0.7328505516052246, 'Y': 0.8438040614128113, 'Z': -9.160373156191781e-05}, {'X': 0.683357298374176, 'Y': 0.794017493724823, 'Z': -0.027094202116131783}, {'X': 0.6527043581008911, 'Y': 0.6975750923156738, 'Z': -0.04140860214829445}, {'X': 0.6530250310897827, 'Y': 0.6070419549942017, 'Z': -0.05660474672913551}, {'X': 0.6684986352920532, 'Y': 0.5518289804458618, 'Z': -0.06674754619598389}, {'X': 0.6899513602256775, 'Y': 0.5959197878837585, 'Z': -0.0024629037361592054}, {'X': 0.6785368323326111, 'Y': 0.49557816982269287, 'Z': -0.014667680487036705}, {'X': 0.6746984720230103, 'Y': 0.4408559799194336, 'Z': -0.02636619471013546}, {'X': 0.6722976565361023, 'Y': 0.3933263123035431, 'Z': -0.03687640279531479}, {'X': 0.7252035737037659, 'Y': 0.59051513671875, 'Z': -0.004582513589411974}, {'X': 0.7207177877426147, 'Y': 0.4757646322250366, 'Z': -0.01387983188033104}, {'X': 0.7184819579124451, 'Y': 0.41632404923439026, 'Z': -0.03310636058449745}, {'X': 0.7177589535713196, 'Y': 0.3683938980102539, 'Z': -0.046099476516246796}, {'X': 0.7541319727897644, 'Y': 0.6022858023643494, 'Z': -0.011290387250483036}, {'X': 0.7571263313293457, 'Y': 0.4986039102077484, 'Z': -0.017524275928735733}, {'X': 0.7547341585159302, 'Y': 0.4398384690284729, 'Z': -0.03306495398283005}, {'X': 0.7505106925964355, 'Y': 0.3898775279521942, 'Z': -0.04667675867676735}, {'X': 0.7820941209793091, 'Y': 0.629880964756012, 'Z': -0.021705660969018936}, {'X': 0.786890983581543, 'Y': 0.5544112920761108, 'Z': -0.02932002767920494}, {'X': 0.7877728343009949, 'Y': 0.5060743093490601, 'Z': -0.04237319529056549}, {'X': 0.7841099500656128, 'Y': 0.4605879783630371, 'Z': -0.05234086886048317}]
