[{'X': 0.7135587334632874, 'Y': 0.7870010733604431, 'Z': -0.00012594691361300647}, {'X': 0.6530402898788452, 'Y': 0.7719615697860718, 'Z': -0.05076345056295395}, {'X': 0.6154450178146362, 'Y': 0.6809905767440796, 'Z': -0.07320854812860489}, {'X': 0.59090656042099, 'Y': 0.6063578724861145, 'Z': -0.08592325448989868}, {'X': 0.5633153915405273, 'Y': 0.544531524181366, 'Z': -0.10142545402050018}, {'X': 0.6698643565177917, 'Y': 0.55084627866745, 'Z': -0.09003148227930069}, {'X': 0.6707774996757507, 'Y': 0.42193126678466797, 'Z': -0.1254671961069107}, {'X': 0.6698146462440491, 'Y': 0.3357478082180023, 'Z': -0.16107122600078583}, {'X': 0.6675904989242554, 'Y': 0.2622881233692169, 'Z': -0.18961302936077118}, {'X': 0.7123629450798035, 'Y': 0.5499659776687622, 'Z': -0.07716354727745056}, {'X': 0.7248827219009399, 'Y': 0.4221464693546295, 'Z': -0.10840073972940445}, {'X': 0.7325040102005005, 'Y': 0.33326098322868347, 'Z': -0.13294026255607605}, {'X': 0.7401056885719299, 'Y': 0.257296085357666, 'Z': -0.15045206248760223}, {'X': 0.7522867918014526, 'Y': 0.5765241980552673, 'Z': -0.06803573668003082}, {'X': 0.7677120566368103, 'Y': 0.47028791904449463, 'Z': -0.10161682963371277}, {'X': 0.7681751251220703, 'Y': 0.3953706622123718, 'Z': -0.13009683787822723}, {'X': 0.7683395743370056, 'Y': 0.3326058089733124, 'Z': -0.1509460210800171}, {'X': 0.7837436199188232, 'Y': 0.6207906603813171, 'Z': -0.059819627553224564}, {'X': 0.7928725481033325, 'Y': 0.5702270269393921, 'Z': -0.0943998470902443}, {'X': 0.7852522730827332, 'Y': 0.5486387610435486, 'Z': -0.11601272225379944}, {'X': 0.7770117521286011, 'Y': 0.533808171749115, 'Z': -0.1299518644809723}]
[{'X': 0.7134771943092346, 'Y': 0.7791192531585693, 'Z': -0.00012473572860471904}, {'X': 0.6579073071479797, 'Y': 0.7684176564216614, 'Z': -0.054537080228328705}, {'X': 0.6189274787902832, 'Y': 0.6804482340812683, 'Z': -0.07913066446781158}, {'X': 0.5914323925971985, 'Y': 0.6023373007774353, 'Z': -0.09604617208242416}, {'X': 0.5605109930038452, 'Y': 0.539486289024353, 'Z': -0.11470438539981842}, {'X': 0.6691321730613708, 'Y': 0.5501585602760315, 'Z': -0.09924878925085068}, {'X': 0.6680982708930969, 'Y': 0.42044752836227417, 'Z': -0.14385658502578735}, {'X': 0.6651261448860168, 'Y': 0.33536508679389954, 'Z': -0.18593274056911469}, {'X': 0.6607121825218201, 'Y': 0.2636302411556244, 'Z': -0.2175891399383545}, {'X': 0.7099065780639648, 'Y': 0.5501192212104797, 'Z': -0.09198381751775742}, {'X': 0.7222998142242432, 'Y': 0.4233683943748474, 'Z': -0.13434986770153046}, {'X': 0.7295553684234619, 'Y': 0.33352431654930115, 'Z': -0.168812096118927}, {'X': 0.7358670830726624, 'Y': 0.2570362985134125, 'Z': -0.19305184483528137}, {'X': 0.7496821284294128, 'Y': 0.5796723961830139, 'Z': -0.08887400478124619}, {'X': 0.7665817737579346, 'Y': 0.47303062677383423, 'Z': -0.13521189987659454}, {'X': 0.7691468000411987, 'Y': 0.396637499332428, 'Z': -0.1779460459947586}, {'X': 0.7698777914047241, 'Y': 0.33191779255867004, 'Z': -0.20853695273399353}, {'X': 0.7813094854354858, 'Y': 0.6295276284217834, 'Z': -0.08759239315986633}, {'X': 0.7969076633453369, 'Y': 0.5742356181144714, 'Z': -0.13301755487918854}, {'X': 0.7985863089561462, 'Y': 0.5339738130569458, 'Z': -0.16796483099460602}, {'X': 0.7977501153945923, 'Y': 0.4999893307685852, 'Z': -0.1933744102716446}]
[{'X': 0.7171206474304199, 'Y': 0.7872653007507324, 'Z': -8.883305417839438e-05}, {'X': 0.6565573215484619, 'Y': 0.7711179852485657, 'Z': -0.04971516504883766}, {'X': 0.6171011328697205, 'Y': 0.6817352771759033, 'Z': -0.0693148821592331}, {'X': 0.5906698107719421, 'Y': 0.6031040549278259, 'Z': -0.08525402843952179}, {'X': 0.5606046915054321, 'Y': 0.5382083058357239, 'Z': -0.10201960057020187}, {'X': 0.666847825050354, 'Y': 0.5564666986465454, 'Z': -0.06743446737527847}, {'X': 0.6640164256095886, 'Y': 0.42598411440849304, 'Z': -0.10349893569946289}, {'X': 0.6611636281013489, 'Y': 0.3424680531024933, 'Z': -0.1367112696170807}, {'X': 0.6578755378723145, 'Y': 0.2730746269226074, 'Z': -0.16326701641082764}, {'X': 0.7062785625457764, 'Y': 0.5553643703460693, 'Z': -0.061123862862586975}, {'X': 0.7169189453125, 'Y': 0.43535417318344116, 'Z': -0.09406474232673645}, {'X': 0.7202292680740356, 'Y': 0.34748005867004395, 'Z': -0.12358399480581284}, {'X': 0.724755585193634, 'Y': 0.2744848132133484, 'Z': -0.14431928098201752}, {'X': 0.7446193695068359, 'Y': 0.581973671913147, 'Z': -0.06101130321621895}, {'X': 0.7600290775299072, 'Y': 0.48424237966537476, 'Z': -0.1011180430650711}, {'X': 0.7616786956787109, 'Y': 0.41721460223197937, 'Z': -0.14174596965312958}, {'X': 0.7625492215156555, 'Y': 0.3635549545288086, 'Z': -0.17184101045131683}, {'X': 0.7768957614898682, 'Y': 0.6271010041236877, 'Z': -0.06285646557807922}, {'X': 0.788767397403717, 'Y': 0.5793362855911255, 'Z': -0.10978030413389206}, {'X': 0.7879703640937805, 'Y': 0.5492334365844727, 'Z': -0.14837011694908142}, {'X': 0.7865222692489624, 'Y': 0.5281602740287781, 'Z': -0.1757117211818695}]
[{'X': 0.7176991701126099, 'Y': 0.7837811708450317, 'Z': -9.489749209024012e-05}, {'X': 0.6601552367210388, 'Y': 0.7672796249389648, 'Z': -0.04903750121593475}, {'X': 0.6185157299041748, 'Y': 0.6802804470062256, 'Z': -0.06804031133651733}, {'X': 0.5926665663719177, 'Y': 0.602711021900177, 'Z': -0.08256643265485764}, {'X': 0.5633049607276917, 'Y': 0.5421637296676636, 'Z': -0.09815014898777008}, {'X': 0.6680782437324524, 'Y': 0.5571044683456421, 'Z': -0.07242265343666077}, {'X': 0.6646314263343811, 'Y': 0.4266132116317749, 'Z': -0.10948215425014496}, {'X': 0.6603522300720215, 'Y': 0.34018784761428833, 'Z': -0.14631342887878418}, {'X': 0.6568145155906677, 'Y': 0.2688292860984802, 'Z': -0.17567770183086395}, {'X': 0.7082468271255493, 'Y': 0.5582451820373535, 'Z': -0.0698670968413353}, {'X': 0.7179012298583984, 'Y': 0.43360698223114014, 'Z': -0.10842638462781906}, {'X': 0.7218236327171326, 'Y': 0.3435742259025574, 'Z': -0.14494845271110535}, {'X': 0.7275166511535645, 'Y': 0.26713821291923523, 'Z': -0.1715594232082367}, {'X': 0.747735857963562, 'Y': 0.5869561433792114, 'Z': -0.07301606237888336}, {'X': 0.7621194124221802, 'Y': 0.483739972114563, 'Z': -0.12133543938398361}, {'X': 0.7639594078063965, 'Y': 0.4171690344810486, 'Z': -0.17119035124778748}, {'X': 0.7654233574867249, 'Y': 0.36092084646224976, 'Z': -0.20694579184055328}, {'X': 0.7810031175613403, 'Y': 0.632583737373352, 'Z': -0.07695737481117249}, {'X': 0.7924947738647461, 'Y': 0.5763144493103027, 'Z': -0.12788189947605133}, {'X': 0.7916213870048523, 'Y': 0.5429683327674866, 'Z': -0.16779029369354248}, {'X': 0.7895950675010681, 'Y': 0.5172595381736755, 'Z': -0.19583866000175476}]
[{'X': 0.7237881422042847, 'Y': 0.7721484899520874, 'Z': -8.927356248022988e-05}, {'X': 0.6631425619125366, 'Y': 0.7582952380180359, 'Z': -0.033485133200883865}, {'X': 0.6262648105621338, 'Y': 0.6759025454521179, 'Z': -0.04978382959961891}, {'X': 0.601535439491272, 'Y': 0.5951400399208069, 'Z': -0.06878020614385605}, {'X': 0.5663891434669495, 'Y': 0.5394654870033264, 'Z': -0.09236980974674225}, {'X': 0.6693795323371887, 'Y': 0.5364381670951843, 'Z': -0.017930790781974792}, {'X': 0.6651346683502197, 'Y': 0.4299446940422058, 'Z': -0.042414743453264236}, {'X': 0.6628069281578064, 'Y': 0.3488084077835083, 'Z': -0.06827371567487717}, {'X': 0.662766695022583, 'Y': 0.2773813009262085, 'Z': -0.0879223495721817}, {'X': 0.7109376788139343, 'Y': 0.5250958204269409, 'Z': -0.02164006419479847}, {'X': 0.7179361581802368, 'Y': 0.40553414821624756, 'Z': -0.03911217674612999}, {'X': 0.7192356586456299, 'Y': 0.31802985072135925, 'Z': -0.06871668249368668}, {'X': 0.7210755944252014, 'Y': 0.24898245930671692, 'Z': -0.08878006786108017}, {'X': 0.7514869570732117, 'Y': 0.5424931049346924, 'Z': -0.029691636562347412}, {'X': 0.765491783618927, 'Y': 0.4214804768562317, 'Z': -0.04552128165960312}, {'X': 0.7696768641471863, 'Y': 0.3369143009185791, 'Z': -0.07037147879600525}, {'X': 0.7706111669540405, 'Y': 0.26664257049560547, 'Z': -0.09189506620168686}, {'X': 0.7896638512611389, 'Y': 0.5822159051895142, 'Z': -0.04000687599182129}, {'X': 0.8111668825149536, 'Y': 0.5113875865936279, 'Z': -0.05964599922299385}, {'X': 0.8252009153366089, 'Y': 0.45625215768814087, 'Z': -0.08089637011289597}, {'X': 0.837179958820343, 'Y': 0.4060075283050537, 'Z': -0.09640689194202423}]
[{'X': 0.7176886796951294, 'Y': 0.7785276770591736, 'Z': -0.00015051908849272877}, {'X': 0.6575281023979187, 'Y': 0.7573720216751099, 'Z': -0.03916577249765396}, {'X': 0.6201117038726807, 'Y': 0.6663085222244263, 'Z': -0.05057568475604057}, {'X': 0.5967254638671875, 'Y': 0.587567925453186, 'Z': -0.059979408979415894}, {'X': 0.5677559971809387, 'Y': 0.5346510410308838, 'Z': -0.07013822346925735}, {'X': 0.6709451675415039, 'Y': 0.5359528660774231, 'Z': -0.032213661819696426}, {'X': 0.6705422401428223, 'Y': 0.42834532260894775, 'Z': -0.05495677515864372}, {'X': 0.6683890223503113, 'Y': 0.35483330488204956, 'Z': -0.0794174000620842}, {'X': 0.6676780581474304, 'Y': 0.2902276813983917, 'Z': -0.09770751744508743}, {'X': 0.7123939394950867, 'Y': 0.5295514464378357, 'Z': -0.02924717776477337}, {'X': 0.722215473651886, 'Y': 0.40532582998275757, 'Z': -0.04728858545422554}, {'X': 0.7263117432594299, 'Y': 0.31826016306877136, 'Z': -0.07123936712741852}, {'X': 0.7310447096824646, 'Y': 0.2471451461315155, 'Z': -0.08773437887430191}, {'X': 0.7508743405342102, 'Y': 0.5494455099105835, 'Z': -0.030638065189123154}, {'X': 0.7653254270553589, 'Y': 0.4363046884536743, 'Z': -0.05142612010240555}, {'X': 0.768683135509491, 'Y': 0.35538387298583984, 'Z': -0.07518201321363449}, {'X': 0.7692921161651611, 'Y': 0.28572332859039307, 'Z': -0.09221537411212921}, {'X': 0.783680260181427, 'Y': 0.591935932636261, 'Z': -0.03314242884516716}, {'X': 0.7972232103347778, 'Y': 0.5365076661109924, 'Z': -0.06069111078977585}, {'X': 0.7984592318534851, 'Y': 0.5088642239570618, 'Z': -0.07828879356384277}, {'X': 0.797577440738678, 'Y': 0.48985499143600464, 'Z': -0.08821097016334534}]
[{'X': 0.7128384113311768, 'Y': 0.790299654006958, 'Z': -0.00012985742068849504}, {'X': 0.6528271436691284, 'Y': 0.7645117044448853, 'Z': -0.04327172040939331}, {'X': 0.614267110824585, 'Y': 0.6667709946632385, 'Z': -0.05518988147377968}, {'X': 0.5906299948692322, 'Y': 0.5889145135879517, 'Z': -0.06585109233856201}, {'X': 0.5630151629447937, 'Y': 0.5344108939170837, 'Z': -0.07786321640014648}, {'X': 0.6698922514915466, 'Y': 0.5364553332328796, 'Z': -0.03404180333018303}, {'X': 0.6753368377685547, 'Y': 0.43557092547416687, 'Z': -0.06203653663396835}, {'X': 0.6756375432014465, 'Y': 0.3700512945652008, 'Z': -0.09060581028461456}, {'X': 0.6737900376319885, 'Y': 0.3119310736656189, 'Z': -0.11357719451189041}, {'X': 0.7094549536705017, 'Y': 0.53277587890625, 'Z': -0.03268531709909439}, {'X': 0.7246682643890381, 'Y': 0.4162113666534424, 'Z': -0.056163985282182693}, {'X': 0.7241702675819397, 'Y': 0.3327072560787201, 'Z': -0.08281709998846054}, {'X': 0.7246647477149963, 'Y': 0.2636568546295166, 'Z': -0.10059716552495956}, {'X': 0.7459607124328613, 'Y': 0.556908130645752, 'Z': -0.03780840337276459}, {'X': 0.7645454406738281, 'Y': 0.45336252450942993, 'Z': -0.06832243502140045}, {'X': 0.7635680437088013, 'Y': 0.3804118037223816, 'Z': -0.09955503046512604}, {'X': 0.7616946697235107, 'Y': 0.3183972239494324, 'Z': -0.11858896166086197}, {'X': 0.7765171527862549, 'Y': 0.6034820079803467, 'Z': -0.044314250349998474}, {'X': 0.7895433306694031, 'Y': 0.5543670058250427, 'Z': -0.08440473675727844}, {'X': 0.7831789255142212, 'Y': 0.5356336832046509, 'Z': -0.10963742434978485}, {'X': 0.7767770290374756, 'Y': 0.522580623626709, 'Z': -0.12357324361801147}]
[{'X': 0.7165296077728271, 'Y': 0.7852479815483093, 'Z': -0.00012081860768375918}, {'X': 0.6555536389350891, 'Y': 0.757942795753479, 'Z': -0.02203992009162903}, {'X': 0.6179826259613037, 'Y': 0.6620123386383057, 'Z': -0.028835546225309372}, {'X': 0.593784511089325, 'Y': 0.5774283409118652, 'Z': -0.041517727077007294}, {'X': 0.5634679794311523, 'Y': 0.5326721668243408, 'Z': -0.05731702223420143}, {'X': 0.6669222116470337, 'Y': 0.5322939157485962, 'Z': 0.022627491503953934}, {'X': 0.6690881252288818, 'Y': 0.44676604866981506, 'Z': 0.012637713924050331}, {'X': 0.6678479313850403, 'Y': 0.4007287621498108, 'Z': -0.008718358352780342}, {'X': 0.669974684715271, 'Y': 0.36840763688087463, 'Z': -0.025635316967964172}, {'X': 0.7070536613464355, 'Y': 0.5172011852264404, 'Z': 0.015654442831873894}, {'X': 0.7132342457771301, 'Y': 0.4078376889228821, 'Z': 0.020008275285363197}, {'X': 0.7128047347068787, 'Y': 0.3250628709793091, 'Z': -0.0005125796888023615}, {'X': 0.714272677898407, 'Y': 0.25990214943885803, 'Z': -0.01814640313386917}, {'X': 0.7460004687309265, 'Y': 0.5298709869384766, 'Z': 0.005529406014829874}, {'X': 0.7604501247406006, 'Y': 0.41430240869522095, 'Z': 0.0013693575747311115}, {'X': 0.7643317580223083, 'Y': 0.3355843424797058, 'Z': -0.020039891824126244}, {'X': 0.7648242115974426, 'Y': 0.2689606547355652, 'Z': -0.038520678877830505}, {'X': 0.7823650240898132, 'Y': 0.5658190846443176, 'Z': -0.008116115815937519}, {'X': 0.8029743432998657, 'Y': 0.4992467761039734, 'Z': -0.021126089617609978}, {'X': 0.8158935904502869, 'Y': 0.45240822434425354, 'Z': -0.03533920645713806}, {'X': 0.8269124031066895, 'Y': 0.4095199406147003, 'Z': -0.045981038361787796}]
[{'X': 0.7132741808891296, 'Y': 0.7892229557037354, 'Z': -9.801162377698347e-05}, {'X': 0.6518158912658691, 'Y': 0.7621893882751465, 'Z': -0.021761208772659302}, {'X': 0.6170095205307007, 'Y': 0.6618281602859497, 'Z': -0.03433556482195854}, {'X': 0.5945519208908081, 'Y': 0.5812525153160095, 'Z': -0.05449853837490082}, {'X': 0.5639538764953613, 'Y': 0.5357658863067627, 'Z': -0.08034665882587433}, {'X': 0.6668789386749268, 'Y': 0.5236195921897888, 'Z': 0.029228094965219498}, {'X': 0.6714934706687927, 'Y': 0.43626946210861206, 'Z': 0.009872439317405224}, {'X': 0.6691460609436035, 'Y': 0.41421812772750854, 'Z': -0.024180438369512558}, {'X': 0.670245349407196, 'Y': 0.41841304302215576, 'Z': -0.04846266284584999}, {'X': 0.7053216695785522, 'Y': 0.513010561466217, 'Z': 0.018422387540340424}, {'X': 0.713165283203125, 'Y': 0.41100001335144043, 'Z': 0.02702309377491474}, {'X': 0.7097827792167664, 'Y': 0.33641672134399414, 'Z': 0.011369481682777405}, {'X': 0.7079012989997864, 'Y': 0.2773532569408417, 'Z': -0.0025121828075498343}, {'X': 0.7439465522766113, 'Y': 0.5267756581306458, 'Z': 0.0006852271035313606}, {'X': 0.7572804689407349, 'Y': 0.41299760341644287, 'Z': -0.001761521096341312}, {'X': 0.7607174515724182, 'Y': 0.3334905505180359, 'Z': -0.012807285413146019}, {'X': 0.761638879776001, 'Y': 0.26438724994659424, 'Z': -0.02281251922249794}, {'X': 0.7822101712226868, 'Y': 0.5627705454826355, 'Z': -0.02154838666319847}, {'X': 0.8014218807220459, 'Y': 0.4897642433643341, 'Z': -0.02742013707756996}, {'X': 0.8158959150314331, 'Y': 0.43413203954696655, 'Z': -0.030710244551301003}, {'X': 0.8304209113121033, 'Y': 0.3804295063018799, 'Z': -0.03383442386984825}]
[{'X': 0.7118411064147949, 'Y': 0.771013617515564, 'Z': -0.00014109161566011608}, {'X': 0.6514984369277954, 'Y': 0.7492262125015259, 'Z': -0.03641025722026825}, {'X': 0.615963339805603, 'Y': 0.6522383689880371, 'Z': -0.04538337513804436}, {'X': 0.5955482721328735, 'Y': 0.5774862170219421, 'Z': -0.058299459517002106}, {'X': 0.5685533285140991, 'Y': 0.5321942567825317, 'Z': -0.0777798593044281}, {'X': 0.6713237166404724, 'Y': 0.513887882232666, 'Z': 0.01206959318369627}, {'X': 0.6741289496421814, 'Y': 0.4325907230377197, 'Z': -0.01297574769705534}, {'X': 0.6634958386421204, 'Y': 0.40982121229171753, 'Z': -0.05063967406749725}, {'X': 0.6589964628219604, 'Y': 0.4202910363674164, 'Z': -0.07787350565195084}, {'X': 0.7120147347450256, 'Y': 0.5112689733505249, 'Z': 0.011628339067101479}, {'X': 0.723365068435669, 'Y': 0.41276389360427856, 'Z': 0.014369734562933445}, {'X': 0.7190625667572021, 'Y': 0.3413960337638855, 'Z': -0.004649898037314415}, {'X': 0.7185609340667725, 'Y': 0.2918059825897217, 'Z': -0.020672069862484932}, {'X': 0.74853515625, 'Y': 0.5318814516067505, 'Z': 0.002144868252798915}, {'X': 0.7638255953788757, 'Y': 0.4349120855331421, 'Z': -0.011258706450462341}, {'X': 0.7670138478279114, 'Y': 0.3650306463241577, 'Z': -0.03793405368924141}, {'X': 0.7683035135269165, 'Y': 0.3054698705673218, 'Z': -0.05480435490608215}, {'X': 0.7816503047943115, 'Y': 0.5721870064735413, 'Z': -0.011108063161373138}, {'X': 0.7951240539550781, 'Y': 0.5204914212226868, 'Z': -0.03940514847636223}, {'X': 0.7980865836143494, 'Y': 0.4919835329055786, 'Z': -0.058416709303855896}, {'X': 0.7998161315917969, 'Y': 0.467837929725647, 'Z': -0.06940000504255295}]
[{'X': 0.7081228494644165, 'Y': 0.7818533182144165, 'Z': -0.00013690492778550833}, {'X': 0.6518818736076355, 'Y': 0.7503564357757568, 'Z': -0.030318809673190117}, {'X': 0.6162910461425781, 'Y': 0.6482927799224854, 'Z': -0.03993438556790352}, {'X': 0.5949630737304688, 'Y': 0.5795416831970215, 'Z': -0.05250045657157898}, {'X': 0.5707971453666687, 'Y': 0.5368443727493286, 'Z': -0.07274128496646881}, {'X': 0.6732916235923767, 'Y': 0.5143083930015564, 'Z': 0.004864319693297148}, {'X': 0.6742344498634338, 'Y': 0.4320108890533447, 'Z': -0.022714631631970406}, {'X': 0.6658574342727661, 'Y': 0.4042338728904724, 'Z': -0.06118576601147652}, {'X': 0.6608753204345703, 'Y': 0.4074345827102661, 'Z': -0.08990565687417984}, {'X': 0.7134801149368286, 'Y': 0.5171231627464294, 'Z': 0.00173922348767519}, {'X': 0.728884220123291, 'Y': 0.422914981842041, 'Z': -0.011844275519251823}, {'X': 0.7223250865936279, 'Y': 0.362981915473938, 'Z': -0.04391149431467056}, {'X': 0.7188226580619812, 'Y': 0.32855814695358276, 'Z': -0.06771949678659439}, {'X': 0.7486893534660339, 'Y': 0.5455623269081116, 'Z': -0.009813175536692142}, {'X': 0.7666949033737183, 'Y': 0.4589105248451233, 'Z': -0.03740609809756279}, {'X': 0.7655506730079651, 'Y': 0.39406704902648926, 'Z': -0.07814700901508331}, {'X': 0.7625353336334229, 'Y': 0.34413033723831177, 'Z': -0.10310476273298264}, {'X': 0.7773380279541016, 'Y': 0.5946604013442993, 'Z': -0.02104068547487259}, {'X': 0.789942741394043, 'Y': 0.5501367449760437, 'Z': -0.06217482313513756}, {'X': 0.7819758653640747, 'Y': 0.5339413285255432, 'Z': -0.09189264476299286}, {'X': 0.7708110213279724, 'Y': 0.5238919854164124, 'Z': -0.10981038957834244}]
