[{'X': 0.7207657098770142, 'Y': 0.8264110684394836, 'Z': -5.0426097004674375e-05}, {'X': 0.6558157801628113, 'Y': 0.7684817314147949, 'Z': -0.033149197697639465}, {'X': 0.6156284213066101, 'Y': 0.6589938402175903, 'Z': -0.049331583082675934}, {'X': 0.5973854064941406, 'Y': 0.5591055154800415, 'Z': -0.06904840469360352}, {'X': 0.570594310760498, 'Y': 0.4887830317020416, 'Z': -0.0942576453089714}, {'X': 0.6606294512748718, 'Y': 0.5149000883102417, 'Z': 0.009686675854027271}, {'X': 0.6561921238899231, 'Y': 0.40078005194664, 'Z': -0.004622346255928278}, {'X': 0.6539194583892822, 'Y': 0.3314139246940613, 'Z': -0.025016354396939278}, {'X': 0.6505821347236633, 'Y': 0.2675500810146332, 'Z': -0.0432383231818676}, {'X': 0.7009216547012329, 'Y': 0.504583477973938, 'Z': 0.0055657075718045235}, {'X': 0.6948240995407104, 'Y': 0.3841717839241028, 'Z': -0.0025590145960450172}, {'X': 0.6862857937812805, 'Y': 0.3125184178352356, 'Z': -0.032706163823604584}, {'X': 0.6760507225990295, 'Y': 0.24755150079727173, 'Z': -0.053990688174963}, {'X': 0.7390757203102112, 'Y': 0.5173560380935669, 'Z': -0.005230240058153868}, {'X': 0.7374787926673889, 'Y': 0.39725667238235474, 'Z': -0.01563088409602642}, {'X': 0.729945719242096, 'Y': 0.3268601894378662, 'Z': -0.04573196917772293}, {'X': 0.7191288471221924, 'Y': 0.2650149166584015, 'Z': -0.06662292778491974}, {'X': 0.7794084548950195, 'Y': 0.5531624555587769, 'Z': -0.01887664757668972}, {'X': 0.7883896231651306, 'Y': 0.4616575837135315, 'Z': -0.03310522437095642}, {'X': 0.791513204574585, 'Y': 0.4032183289527893, 'Z': -0.04901004582643509}, {'X': 0.7887840270996094, 'Y': 0.34358832240104675, 'Z': -0.06341999024152756}]
[{'X': 0.7182909250259399, 'Y': 0.8195421695709229, 'Z': -5.0562019168864936e-05}, {'X': 0.6535913944244385, 'Y': 0.7623924016952515, 'Z': -0.01992526836693287}, {'X': 0.6143372058868408, 'Y': 0.6522644758224487, 'Z': -0.032133061438798904}, {'X': 0.5974733233451843, 'Y': 0.5532092452049255, 'Z': -0.05068628489971161}, {'X': 0.5713112950325012, 'Y': 0.4854637682437897, 'Z': -0.07708368450403214}, {'X': 0.6596248149871826, 'Y': 0.5106012225151062, 'Z': 0.02071419358253479}, {'X': 0.655778706073761, 'Y': 0.3983176350593567, 'Z': 0.00826027151197195}, {'X': 0.6524921655654907, 'Y': 0.329240620136261, 'Z': -0.010817605070769787}, {'X': 0.6475980281829834, 'Y': 0.2663968503475189, 'Z': -0.027573341503739357}, {'X': 0.6998847723007202, 'Y': 0.5010111331939697, 'Z': 0.009561858139932156}, {'X': 0.6937167644500732, 'Y': 0.37796613574028015, 'Z': 0.0037157100159674883}, {'X': 0.6847193837165833, 'Y': 0.3040344715118408, 'Z': -0.024943361058831215}, {'X': 0.67508465051651, 'Y': 0.23826217651367188, 'Z': -0.04602425545454025}, {'X': 0.7381492853164673, 'Y': 0.5146752595901489, 'Z': -0.007385519798845053}, {'X': 0.7369319796562195, 'Y': 0.3944956660270691, 'Z': -0.01701737940311432}, {'X': 0.7289499044418335, 'Y': 0.3219085931777954, 'Z': -0.044348154217004776}, {'X': 0.7189849615097046, 'Y': 0.25922131538391113, 'Z': -0.06495345383882523}, {'X': 0.778201162815094, 'Y': 0.551761269569397, 'Z': -0.026387527585029602}, {'X': 0.7866595983505249, 'Y': 0.4577638804912567, 'Z': -0.042123038321733475}, {'X': 0.7881360650062561, 'Y': 0.3944125175476074, 'Z': -0.06008102744817734}, {'X': 0.7855991721153259, 'Y': 0.33215707540512085, 'Z': -0.0745355561375618}]
[{'X': 0.7214712500572205, 'Y': 0.8222407102584839, 'Z': -6.866432522656396e-05}, {'X': 0.6565103530883789, 'Y': 0.7621090412139893, 'Z': -0.013727094978094101}, {'X': 0.6167062520980835, 'Y': 0.6485475897789001, 'Z': -0.015614768490195274}, {'X': 0.5992236137390137, 'Y': 0.5494961738586426, 'Z': -0.02553519234061241}, {'X': 0.5731369853019714, 'Y': 0.48376911878585815, 'Z': -0.042689353227615356}, {'X': 0.6617764234542847, 'Y': 0.5076428651809692, 'Z': 0.0388023667037487}, {'X': 0.6575325727462769, 'Y': 0.39421379566192627, 'Z': 0.0316462367773056}, {'X': 0.6533945798873901, 'Y': 0.3255654573440552, 'Z': 0.015281207859516144}, {'X': 0.6471935510635376, 'Y': 0.2641277313232422, 'Z': -0.00012621507630683482}, {'X': 0.7011523842811584, 'Y': 0.49928149580955505, 'Z': 0.027790289372205734}, {'X': 0.6960742473602295, 'Y': 0.3755282759666443, 'Z': 0.02833842672407627}, {'X': 0.6875482797622681, 'Y': 0.3026435375213623, 'Z': 0.0025879039894789457}, {'X': 0.6783996224403381, 'Y': 0.23867252469062805, 'Z': -0.016860611736774445}, {'X': 0.7383311986923218, 'Y': 0.5129613280296326, 'Z': 0.010891126468777657}, {'X': 0.7372047305107117, 'Y': 0.39293187856674194, 'Z': 0.006072222720831633}, {'X': 0.7289615869522095, 'Y': 0.3209567964076996, 'Z': -0.017706241458654404}, {'X': 0.7194922566413879, 'Y': 0.2594129741191864, 'Z': -0.03504039719700813}, {'X': 0.777126669883728, 'Y': 0.5497927069664001, 'Z': -0.008555672131478786}, {'X': 0.7880714535713196, 'Y': 0.4566649794578552, 'Z': -0.020102787762880325}, {'X': 0.7900920510292053, 'Y': 0.3939955532550812, 'Z': -0.03306543454527855}, {'X': 0.7884548306465149, 'Y': 0.33279675245285034, 'Z': -0.04261844977736473}]
[{'X': 0.7199218273162842, 'Y': 0.8095158338546753, 'Z': -5.0271737563889474e-05}, {'X': 0.6569430232048035, 'Y': 0.7543171644210815, 'Z': -0.022793374955654144}, {'X': 0.6167581081390381, 'Y': 0.6457811594009399, 'Z': -0.03402961045503616}, {'X': 0.5989151000976562, 'Y': 0.5489376187324524, 'Z': -0.05092838406562805}, {'X': 0.5726426243782043, 'Y': 0.4816896319389343, 'Z': -0.0745597705245018}, {'X': 0.6628890633583069, 'Y': 0.5094988942146301, 'Z': 0.019852925091981888}, {'X': 0.6574776768684387, 'Y': 0.3976130783557892, 'Z': 0.007863258942961693}, {'X': 0.653896689414978, 'Y': 0.33071109652519226, 'Z': -0.011590765789151192}, {'X': 0.6494258046150208, 'Y': 0.26922211050987244, 'Z': -0.029019327834248543}, {'X': 0.7030207514762878, 'Y': 0.4985673129558563, 'Z': 0.010719627141952515}, {'X': 0.6953718066215515, 'Y': 0.37986820936203003, 'Z': 0.004477662034332752}, {'X': 0.6853988170623779, 'Y': 0.3068106472492218, 'Z': -0.02551957033574581}, {'X': 0.6750923991203308, 'Y': 0.24147692322731018, 'Z': -0.047700054943561554}, {'X': 0.7421200275421143, 'Y': 0.5109886527061462, 'Z': -0.00431655440479517}, {'X': 0.738495409488678, 'Y': 0.39340126514434814, 'Z': -0.013494923710823059}, {'X': 0.7288879752159119, 'Y': 0.3222499191761017, 'Z': -0.04284060373902321}, {'X': 0.7178224921226501, 'Y': 0.260562539100647, 'Z': -0.06343676149845123}, {'X': 0.7830162644386292, 'Y': 0.5454267859458923, 'Z': -0.021562444046139717}, {'X': 0.7909673452377319, 'Y': 0.4503967761993408, 'Z': -0.03601779043674469}, {'X': 0.7914794683456421, 'Y': 0.38823407888412476, 'Z': -0.05261513963341713}, {'X': 0.7878533601760864, 'Y': 0.32763785123825073, 'Z': -0.0663071945309639}]
[{'X': 0.7179079055786133, 'Y': 0.7875790596008301, 'Z': -7.08080260665156e-05}, {'X': 0.6561723947525024, 'Y': 0.7449202537536621, 'Z': -0.02060716785490513}, {'X': 0.6180854439735413, 'Y': 0.6369000673294067, 'Z': -0.02714957483112812}, {'X': 0.60149747133255, 'Y': 0.5462612509727478, 'Z': -0.04075825586915016}, {'X': 0.575284481048584, 'Y': 0.48555734753608704, 'Z': -0.06194315478205681}, {'X': 0.6651580929756165, 'Y': 0.5005158185958862, 'Z': 0.0401848666369915}, {'X': 0.6633374094963074, 'Y': 0.39926156401634216, 'Z': 0.03148570656776428}, {'X': 0.6580153703689575, 'Y': 0.33721089363098145, 'Z': 0.00964367762207985}, {'X': 0.6507871150970459, 'Y': 0.27990221977233887, 'Z': -0.011336112394928932}, {'X': 0.7048826217651367, 'Y': 0.48984625935554504, 'Z': 0.02913539670407772}, {'X': 0.702738881111145, 'Y': 0.3842635750770569, 'Z': 0.0224783793091774}, {'X': 0.6919428706169128, 'Y': 0.3208305239677429, 'Z': -0.013776140287518501}, {'X': 0.679847002029419, 'Y': 0.26643407344818115, 'Z': -0.03797486424446106}, {'X': 0.7441606521606445, 'Y': 0.5008875131607056, 'Z': 0.010780494660139084}, {'X': 0.7460231184959412, 'Y': 0.3902207016944885, 'Z': 0.0030822535045444965}, {'X': 0.7360547184944153, 'Y': 0.32406938076019287, 'Z': -0.03213977441191673}, {'X': 0.7245814800262451, 'Y': 0.26784923672676086, 'Z': -0.05746325105428696}, {'X': 0.7841814756393433, 'Y': 0.5351814031600952, 'Z': -0.010955707170069218}, {'X': 0.7951475977897644, 'Y': 0.4458310008049011, 'Z': -0.02302887849509716}, {'X': 0.7966577410697937, 'Y': 0.38315391540527344, 'Z': -0.0422401987016201}, {'X': 0.7921919226646423, 'Y': 0.32200461626052856, 'Z': -0.058083537966012955}]
[{'X': 0.7160862684249878, 'Y': 0.7904369831085205, 'Z': -5.632899410557002e-05}, {'X': 0.655717134475708, 'Y': 0.750328540802002, 'Z': -0.0196919497102499}, {'X': 0.6158580780029297, 'Y': 0.6424918174743652, 'Z': -0.02690718322992325}, {'X': 0.595505952835083, 'Y': 0.5525192618370056, 'Z': -0.04040409252047539}, {'X': 0.570682168006897, 'Y': 0.4901118576526642, 'Z': -0.06158168613910675}, {'X': 0.6620638966560364, 'Y': 0.5006547570228577, 'Z': 0.04698602110147476}, {'X': 0.6611506938934326, 'Y': 0.3991318643093109, 'Z': 0.04068756476044655}, {'X': 0.6541350483894348, 'Y': 0.3387237787246704, 'Z': 0.01612865924835205}, {'X': 0.642635703086853, 'Y': 0.29140591621398926, 'Z': -0.0062724994495511055}, {'X': 0.7033461928367615, 'Y': 0.49084118008613586, 'Z': 0.032785989344120026}, {'X': 0.7057761549949646, 'Y': 0.38672828674316406, 'Z': 0.017401132732629776}, {'X': 0.6925178170204163, 'Y': 0.34034743905067444, 'Z': -0.02965814806520939}, {'X': 0.6777340769767761, 'Y': 0.32429051399230957, 'Z': -0.05804054066538811}, {'X': 0.7425148487091064, 'Y': 0.5022774338722229, 'Z': 0.011818562634289265}, {'X': 0.7500479221343994, 'Y': 0.39269620180130005, 'Z': -3.5444918466964737e-05}, {'X': 0.7405110597610474, 'Y': 0.32973790168762207, 'Z': -0.0434948094189167}, {'X': 0.7274627685546875, 'Y': 0.28779926896095276, 'Z': -0.07351654022932053}, {'X': 0.7812644839286804, 'Y': 0.5369887948036194, 'Z': -0.012734883464872837}, {'X': 0.7909983992576599, 'Y': 0.44879239797592163, 'Z': -0.02318730764091015}, {'X': 0.7939941883087158, 'Y': 0.3843511939048767, 'Z': -0.044693633913993835}, {'X': 0.7882717847824097, 'Y': 0.32390570640563965, 'Z': -0.06307109445333481}]
[{'X': 0.713210940361023, 'Y': 0.7714536786079407, 'Z': -8.09299890534021e-05}, {'X': 0.6551343202590942, 'Y': 0.7317246198654175, 'Z': -0.015205060131847858}, {'X': 0.6153413653373718, 'Y': 0.629685640335083, 'Z': -0.016960741952061653}, {'X': 0.5923579931259155, 'Y': 0.5481658577919006, 'Z': -0.027270764112472534}, {'X': 0.569965124130249, 'Y': 0.48467323184013367, 'Z': -0.04674048721790314}, {'X': 0.6634637713432312, 'Y': 0.4978242814540863, 'Z': 0.05009979382157326}, {'X': 0.6638835668563843, 'Y': 0.3982372283935547, 'Z': 0.037204641848802567}, {'X': 0.6537454724311829, 'Y': 0.34283480048179626, 'Z': 0.006117085460573435}, {'X': 0.6406810283660889, 'Y': 0.3084148168563843, 'Z': -0.019992860034108162}, {'X': 0.7027797698974609, 'Y': 0.48938584327697754, 'Z': 0.033533815294504166}, {'X': 0.7096117734909058, 'Y': 0.3819076120853424, 'Z': 0.009290955029428005}, {'X': 0.6946274638175964, 'Y': 0.3467293977737427, 'Z': -0.04938823729753494}, {'X': 0.6795571446418762, 'Y': 0.3491905927658081, 'Z': -0.08514490723609924}, {'X': 0.7408175468444824, 'Y': 0.5005049705505371, 'Z': 0.010927415452897549}, {'X': 0.7528712153434753, 'Y': 0.3959400951862335, 'Z': -0.008863372728228569}, {'X': 0.7408161163330078, 'Y': 0.350070595741272, 'Z': -0.06307242810726166}, {'X': 0.7282075881958008, 'Y': 0.3340352177619934, 'Z': -0.0969606563448906}, {'X': 0.7758554220199585, 'Y': 0.5334789752960205, 'Z': -0.015383683145046234}, {'X': 0.7861894965171814, 'Y': 0.45244503021240234, 'Z': -0.03289563208818436}, {'X': 0.784736692905426, 'Y': 0.3865976333618164, 'Z': -0.062222253531217575}, {'X': 0.7762618660926819, 'Y': 0.33334311842918396, 'Z': -0.08837360888719559}]
[{'X': 0.7168844938278198, 'Y': 0.7741872668266296, 'Z': -0.00011133165389765054}, {'X': 0.6579897403717041, 'Y': 0.7329692840576172, 'Z': -0.023189589381217957}, {'X': 0.6134428381919861, 'Y': 0.6306095719337463, 'Z': -0.030698101967573166}, {'X': 0.5871484875679016, 'Y': 0.5479538440704346, 'Z': -0.044699423015117645}, {'X': 0.5744505524635315, 'Y': 0.48333483934402466, 'Z': -0.06194432079792023}, {'X': 0.6625890135765076, 'Y': 0.49528956413269043, 'Z': 0.035831600427627563}, {'X': 0.6562962532043457, 'Y': 0.3949964642524719, 'Z': 0.024122312664985657}, {'X': 0.6472130417823792, 'Y': 0.3467128276824951, 'Z': -0.0016037304885685444}, {'X': 0.6371681094169617, 'Y': 0.3175421953201294, 'Z': -0.020719194784760475}, {'X': 0.7025727033615112, 'Y': 0.4865931272506714, 'Z': 0.024628590792417526}, {'X': 0.7046470046043396, 'Y': 0.37749287486076355, 'Z': -0.003039110451936722}, {'X': 0.696626603603363, 'Y': 0.3635885715484619, 'Z': -0.055268123745918274}, {'X': 0.6913002133369446, 'Y': 0.37944722175598145, 'Z': -0.08481954783201218}, {'X': 0.7409356832504272, 'Y': 0.49434101581573486, 'Z': 0.007476660888642073}, {'X': 0.7487117052078247, 'Y': 0.39079928398132324, 'Z': -0.013856991194188595}, {'X': 0.7381729483604431, 'Y': 0.3603443503379822, 'Z': -0.06395883113145828}, {'X': 0.730042576789856, 'Y': 0.3545362949371338, 'Z': -0.09522135555744171}, {'X': 0.7771474123001099, 'Y': 0.5234119296073914, 'Z': -0.012507589533925056}, {'X': 0.7848082184791565, 'Y': 0.4416055977344513, 'Z': -0.02181706205010414}, {'X': 0.7801042199134827, 'Y': 0.3814263343811035, 'Z': -0.04766350984573364}, {'X': 0.7690854072570801, 'Y': 0.3321850597858429, 'Z': -0.07175648957490921}]
[{'X': 0.7099781036376953, 'Y': 0.747641384601593, 'Z': -0.00012500869343057275}, {'X': 0.7478363513946533, 'Y': 0.666259229183197, 'Z': -0.02824483998119831}, {'X': 0.7631130814552307, 'Y': 0.5546256303787231, 'Z': -0.055414848029613495}, {'X': 0.7594626545906067, 'Y': 0.473002165555954, 'Z': -0.0828573927283287}, {'X': 0.7533599138259888, 'Y': 0.41039490699768066, 'Z': -0.11584848910570145}, {'X': 0.7039356827735901, 'Y': 0.4899836778640747, 'Z': 0.00895385816693306}, {'X': 0.6997743248939514, 'Y': 0.39853784441947937, 'Z': -0.020393896847963333}, {'X': 0.7154645323753357, 'Y': 0.3690692186355591, 'Z': -0.07107587158679962}, {'X': 0.7330714464187622, 'Y': 0.3678414225578308, 'Z': -0.11138440668582916}, {'X': 0.6732059717178345, 'Y': 0.5107356905937195, 'Z': -0.0010139819933101535}, {'X': 0.6710414290428162, 'Y': 0.4212180972099304, 'Z': -0.034350864589214325}, {'X': 0.6902459263801575, 'Y': 0.39022326469421387, 'Z': -0.08468688279390335}, {'X': 0.711556613445282, 'Y': 0.38922828435897827, 'Z': -0.11889667809009552}, {'X': 0.647845447063446, 'Y': 0.5530823469161987, 'Z': -0.017768345773220062}, {'X': 0.6438600420951843, 'Y': 0.479841947555542, 'Z': -0.04612503945827484}, {'X': 0.6643629670143127, 'Y': 0.46916213631629944, 'Z': -0.0897727906703949}, {'X': 0.6857366561889648, 'Y': 0.47746214270591736, 'Z': -0.1198398619890213}, {'X': 0.6243857741355896, 'Y': 0.6077702641487122, 'Z': -0.036818355321884155}, {'X': 0.5955984592437744, 'Y': 0.5601394176483154, 'Z': -0.057675350457429886}, {'X': 0.5839961767196655, 'Y': 0.5215069055557251, 'Z': -0.08073174953460693}, {'X': 0.5795428156852722, 'Y': 0.48775163292884827, 'Z': -0.10280323028564453}]
[{'X': 0.7052068710327148, 'Y': 0.7393785715103149, 'Z': -7.982277020346373e-05}, {'X': 0.7423134446144104, 'Y': 0.6597893834114075, 'Z': -0.026042992249131203}, {'X': 0.7525169849395752, 'Y': 0.5486513376235962, 'Z': -0.04801826551556587}, {'X': 0.742897629737854, 'Y': 0.4704103469848633, 'Z': -0.06866314262151718}, {'X': 0.7331174612045288, 'Y': 0.4084831476211548, 'Z': -0.09110922366380692}, {'X': 0.7007114887237549, 'Y': 0.48788872361183167, 'Z': 0.002523142145946622}, {'X': 0.6887381672859192, 'Y': 0.4009286165237427, 'Z': -0.020759448409080505}, {'X': 0.6968227028846741, 'Y': 0.37026357650756836, 'Z': -0.05858946964144707}, {'X': 0.7091100811958313, 'Y': 0.36729687452316284, 'Z': -0.09056820720434189}, {'X': 0.6719846725463867, 'Y': 0.5086872577667236, 'Z': -0.006774621084332466}, {'X': 0.668899416923523, 'Y': 0.421589732170105, 'Z': -0.035448819398880005}, {'X': 0.6848852634429932, 'Y': 0.39754214882850647, 'Z': -0.07736064493656158}, {'X': 0.7024669647216797, 'Y': 0.39978212118148804, 'Z': -0.10481414198875427}, {'X': 0.6485650539398193, 'Y': 0.5501100420951843, 'Z': -0.021168410778045654}, {'X': 0.6410948634147644, 'Y': 0.46322473883628845, 'Z': -0.04496435075998306}, {'X': 0.6555602550506592, 'Y': 0.4316689372062683, 'Z': -0.08078828454017639}, {'X': 0.6707004904747009, 'Y': 0.4229848384857178, 'Z': -0.10672387480735779}, {'X': 0.6277812719345093, 'Y': 0.6075447797775269, 'Z': -0.03795505315065384}, {'X': 0.5996217131614685, 'Y': 0.5571441650390625, 'Z': -0.05637723580002785}, {'X': 0.5893369913101196, 'Y': 0.5213786959648132, 'Z': -0.0801842212677002}, {'X': 0.5828234553337097, 'Y': 0.49197348952293396, 'Z': -0.10179436951875687}]
[{'X': 0.6987670063972473, 'Y': 0.7365883588790894, 'Z': -6.573949212906882e-05}, {'X': 0.7289107441902161, 'Y': 0.6646538972854614, 'Z': 0.02075299061834812}, {'X': 0.7305479645729065, 'Y': 0.5786038041114807, 'Z': 0.03291426971554756}, {'X': 0.7176907062530518, 'Y': 0.5183688998222351, 'Z': 0.036101292818784714}, {'X': 0.707732081413269, 'Y': 0.4796961843967438, 'Z': 0.039998363703489304}, {'X': 0.6934128403663635, 'Y': 0.5081323385238647, 'Z': 0.07832635939121246}, {'X': 0.6881075501441956, 'Y': 0.42726585268974304, 'Z': 0.08712644875049591}, {'X': 0.6912522315979004, 'Y': 0.387792706489563, 'Z': 0.07730186730623245}, {'X': 0.6966942548751831, 'Y': 0.37239158153533936, 'Z': 0.06333118677139282}, {'X': 0.66545569896698, 'Y': 0.5172854661941528, 'Z': 0.05915036052465439}, {'X': 0.6635911464691162, 'Y': 0.43124932050704956, 'Z': 0.07197793573141098}, {'X': 0.6699942350387573, 'Y': 0.39218670129776, 'Z': 0.06706725805997849}, {'X': 0.6800030469894409, 'Y': 0.3765944838523865, 'Z': 0.06350160390138626}, {'X': 0.6411136388778687, 'Y': 0.5455877184867859, 'Z': 0.03630349785089493}, {'X': 0.6313091516494751, 'Y': 0.46338021755218506, 'Z': 0.04671036824584007}, {'X': 0.6352954506874084, 'Y': 0.42647284269332886, 'Z': 0.04639327898621559}, {'X': 0.6418671011924744, 'Y': 0.4114956259727478, 'Z': 0.04434484243392944}, {'X': 0.6187511682510376, 'Y': 0.5898873209953308, 'Z': 0.012987806461751461}, {'X': 0.5930916666984558, 'Y': 0.5458439588546753, 'Z': 0.019810384139418602}, {'X': 0.5847131013870239, 'Y': 0.5193910598754883, 'Z': 0.01946852169930935}, {'X': 0.5809546113014221, 'Y': 0.5039987564086914, 'Z': 0.017105543985962868}]
