[{'X': 0.7099350690841675, 'Y': 0.8869599103927612, 'Z': -2.3844908355385996e-05}, {'X': 0.6471978425979614, 'Y': 0.8407744765281677, 'Z': -0.015270981006324291}, {'X': 0.6099355816841125, 'Y': 0.7663366794586182, 'Z': -0.027234194800257683}, {'X': 0.5900065898895264, 'Y': 0.6950187683105469, 'Z': -0.04568342864513397}, {'X': 0.5703573822975159, 'Y': 0.6388099193572998, 'Z': -0.06441880762577057}, {'X': 0.6383110880851746, 'Y': 0.6434265971183777, 'Z': 0.018911806866526604}, {'X': 0.6220602989196777, 'Y': 0.5516098737716675, 'Z': 0.013828959316015244}, {'X': 0.6148580312728882, 'Y': 0.49526315927505493, 'Z': 0.004406880121678114}, {'X': 0.609417200088501, 'Y': 0.4446618854999542, 'Z': -0.0037208159919828176}, {'X': 0.6689345240592957, 'Y': 0.6308771371841431, 'Z': 0.013395382091403008}, {'X': 0.6584684252738953, 'Y': 0.5200085043907166, 'Z': 0.015539826825261116}, {'X': 0.6532331109046936, 'Y': 0.4563634991645813, 'Z': 0.0051813507452607155}, {'X': 0.6496939063072205, 'Y': 0.40204617381095886, 'Z': -0.0035919207148253918}, {'X': 0.6973243355751038, 'Y': 0.634969174861908, 'Z': 0.0016036385204643011}, {'X': 0.6906853914260864, 'Y': 0.5297837257385254, 'Z': 0.004508317913860083}, {'X': 0.6821984052658081, 'Y': 0.47074607014656067, 'Z': -0.007106774020940065}, {'X': 0.6737562417984009, 'Y': 0.4203127920627594, 'Z': -0.01558669749647379}, {'X': 0.7275241017341614, 'Y': 0.6558856964111328, 'Z': -0.011986070312559605}, {'X': 0.7218229174613953, 'Y': 0.5748282670974731, 'Z': -0.01726634055376053}, {'X': 0.7157868146896362, 'Y': 0.5262402296066284, 'Z': -0.028707193210721016}, {'X': 0.7078790664672852, 'Y': 0.4821334481239319, 'Z': -0.03832307085394859}]
[{'X': 0.7091195583343506, 'Y': 0.890260636806488, 'Z': -3.5427219700068235e-05}, {'X': 0.6471144556999207, 'Y': 0.8388118743896484, 'Z': -0.020394623279571533}, {'X': 0.6091523766517639, 'Y': 0.7625554203987122, 'Z': -0.03335525840520859}, {'X': 0.5913851857185364, 'Y': 0.6889532804489136, 'Z': -0.05065431445837021}, {'X': 0.5781247019767761, 'Y': 0.6297526359558105, 'Z': -0.06694962084293365}, {'X': 0.6357554793357849, 'Y': 0.6450414061546326, 'Z': 0.010100108571350574}, {'X': 0.6203832030296326, 'Y': 0.5523130297660828, 'Z': 0.004351581912487745}, {'X': 0.6147907376289368, 'Y': 0.493938148021698, 'Z': -0.004107058979570866}, {'X': 0.611568808555603, 'Y': 0.44104379415512085, 'Z': -0.010761480778455734}, {'X': 0.6680371165275574, 'Y': 0.6320422291755676, 'Z': 0.008712010458111763}, {'X': 0.6575120687484741, 'Y': 0.5185129642486572, 'Z': 0.009190157055854797}, {'X': 0.652794361114502, 'Y': 0.45674413442611694, 'Z': -0.00027070153737440705}, {'X': 0.6506739258766174, 'Y': 0.40250736474990845, 'Z': -0.007509609218686819}, {'X': 0.6974380016326904, 'Y': 0.6345705986022949, 'Z': 0.0015949150547385216}, {'X': 0.6908142566680908, 'Y': 0.5251376628875732, 'Z': 0.0034471636172384024}, {'X': 0.6825915575027466, 'Y': 0.4668605923652649, 'Z': -0.007365814410150051}, {'X': 0.6752218008041382, 'Y': 0.4166972041130066, 'Z': -0.014971930533647537}, {'X': 0.7281124591827393, 'Y': 0.6531938314437866, 'Z': -0.0077793230302631855}, {'X': 0.722591757774353, 'Y': 0.5672839879989624, 'Z': -0.012932189740240574}, {'X': 0.7171416282653809, 'Y': 0.5187076926231384, 'Z': -0.02463981695473194}, {'X': 0.7097273468971252, 'Y': 0.47566598653793335, 'Z': -0.034491248428821564}]
[{'X': 0.7104923725128174, 'Y': 0.8953732848167419, 'Z': -1.3623634004034102e-05}, {'X': 0.6449727416038513, 'Y': 0.8490737080574036, 'Z': -0.018178829923272133}, {'X': 0.6014653444290161, 'Y': 0.7786592841148376, 'Z': -0.031183935701847076}, {'X': 0.5760203003883362, 'Y': 0.7130791544914246, 'Z': -0.0487937405705452}, {'X': 0.5569992661476135, 'Y': 0.6648765802383423, 'Z': -0.0660020187497139}, {'X': 0.6340808868408203, 'Y': 0.6539530158042908, 'Z': 0.00851188600063324}, {'X': 0.619465172290802, 'Y': 0.5598272681236267, 'Z': 0.0022241182159632444}, {'X': 0.6145352125167847, 'Y': 0.5021619200706482, 'Z': -0.004914682358503342}, {'X': 0.6108475923538208, 'Y': 0.449912428855896, 'Z': -0.01190270110964775}, {'X': 0.666459321975708, 'Y': 0.6366991996765137, 'Z': 0.005689249373972416}, {'X': 0.6565364003181458, 'Y': 0.5215691924095154, 'Z': 0.004324208479374647}, {'X': 0.6514071226119995, 'Y': 0.4586540460586548, 'Z': -0.0038087074644863605}, {'X': 0.6478872299194336, 'Y': 0.40138813853263855, 'Z': -0.009543918073177338}, {'X': 0.6963333487510681, 'Y': 0.6369664669036865, 'Z': -0.0025406102649867535}, {'X': 0.6897300481796265, 'Y': 0.52428138256073, 'Z': -0.0023154597729444504}, {'X': 0.6816362142562866, 'Y': 0.46588134765625, 'Z': -0.010062921792268753}, {'X': 0.6742112040519714, 'Y': 0.4143115282058716, 'Z': -0.015055163763463497}, {'X': 0.727601945400238, 'Y': 0.6561688780784607, 'Z': -0.012777252122759819}, {'X': 0.7227216958999634, 'Y': 0.5674437284469604, 'Z': -0.018410682678222656}, {'X': 0.717684268951416, 'Y': 0.5186229944229126, 'Z': -0.028759079053997993}, {'X': 0.7103586792945862, 'Y': 0.47239500284194946, 'Z': -0.037734054028987885}]
[{'X': 0.7128410339355469, 'Y': 0.8947110772132874, 'Z': -3.324628050904721e-05}, {'X': 0.649103581905365, 'Y': 0.8363296985626221, 'Z': -0.016182638704776764}, {'X': 0.6109417080879211, 'Y': 0.7600230574607849, 'Z': -0.027498237788677216}, {'X': 0.5911925435066223, 'Y': 0.6877965927124023, 'Z': -0.044433508068323135}, {'X': 0.5744678378105164, 'Y': 0.6323874592781067, 'Z': -0.05872022360563278}, {'X': 0.638006329536438, 'Y': 0.6428309679031372, 'Z': 0.015303213149309158}, {'X': 0.6242231726646423, 'Y': 0.5513414144515991, 'Z': 0.008646230213344097}, {'X': 0.617455780506134, 'Y': 0.4948917031288147, 'Z': 0.004653016570955515}, {'X': 0.611394464969635, 'Y': 0.4436224102973938, 'Z': 0.0007800121093168855}, {'X': 0.6696040630340576, 'Y': 0.630508303642273, 'Z': 0.010111475363373756}, {'X': 0.6609982848167419, 'Y': 0.5148040056228638, 'Z': 0.009097564965486526}, {'X': 0.6546675562858582, 'Y': 0.45376941561698914, 'Z': 0.0026801922358572483}, {'X': 0.6494815349578857, 'Y': 0.39710137248039246, 'Z': 0.0005727108800783753}, {'X': 0.6982163190841675, 'Y': 0.6334341168403625, 'Z': -0.0011554135708138347}, {'X': 0.6936528086662292, 'Y': 0.5241327881813049, 'Z': -0.0023131221532821655}, {'X': 0.6845238208770752, 'Y': 0.46777570247650146, 'Z': -0.00963644776493311}, {'X': 0.6749023199081421, 'Y': 0.41521063446998596, 'Z': -0.013440215028822422}, {'X': 0.7276394963264465, 'Y': 0.6535969376564026, 'Z': -0.01435740664601326}, {'X': 0.7233189344406128, 'Y': 0.568916380405426, 'Z': -0.02234698459506035}, {'X': 0.716546356678009, 'Y': 0.5224078297615051, 'Z': -0.03234370797872543}, {'X': 0.7078144550323486, 'Y': 0.4806433320045471, 'Z': -0.03950517997145653}]
[{'X': 0.7097009420394897, 'Y': 0.8738172054290771, 'Z': -1.560243617859669e-05}, {'X': 0.6499578952789307, 'Y': 0.8305864334106445, 'Z': -0.015136517584323883}, {'X': 0.6164384484291077, 'Y': 0.7571342587471008, 'Z': -0.02563338726758957}, {'X': 0.6016921401023865, 'Y': 0.6829825043678284, 'Z': -0.04144331067800522}, {'X': 0.5905744433403015, 'Y': 0.626920759677887, 'Z': -0.05687207356095314}, {'X': 0.6424475908279419, 'Y': 0.6493150591850281, 'Z': 0.01764807477593422}, {'X': 0.6268060803413391, 'Y': 0.5559643507003784, 'Z': 0.010664544999599457}, {'X': 0.6188064217567444, 'Y': 0.5004383325576782, 'Z': 0.0014188529457896948}, {'X': 0.6119388341903687, 'Y': 0.4526265859603882, 'Z': -0.005071766674518585}, {'X': 0.6722918748855591, 'Y': 0.6358044743537903, 'Z': 0.013460502959787846}, {'X': 0.6618938446044922, 'Y': 0.5211591124534607, 'Z': 0.013814711943268776}, {'X': 0.6549129486083984, 'Y': 0.4595475494861603, 'Z': 0.00567743182182312}, {'X': 0.6489073634147644, 'Y': 0.40684208273887634, 'Z': -0.000550470722373575}, {'X': 0.7003024816513062, 'Y': 0.6375917792320251, 'Z': 0.003691270714625716}, {'X': 0.6945735812187195, 'Y': 0.5293874144554138, 'Z': 0.004768355283886194}, {'X': 0.6855862140655518, 'Y': 0.4704205393791199, 'Z': -0.00599787849932909}, {'X': 0.6762883067131042, 'Y': 0.41876646876335144, 'Z': -0.012141065672039986}, {'X': 0.7294907569885254, 'Y': 0.6538656949996948, 'Z': -0.00838414952158928}, {'X': 0.7246537804603577, 'Y': 0.5712262392044067, 'Z': -0.013357897289097309}, {'X': 0.7183389067649841, 'Y': 0.5219404697418213, 'Z': -0.024339670315384865}, {'X': 0.7101013660430908, 'Y': 0.478007972240448, 'Z': -0.03219155594706535}]
[{'X': 0.7087526321411133, 'Y': 0.8715884685516357, 'Z': -6.116485747043043e-05}, {'X': 0.6557517647743225, 'Y': 0.826271653175354, 'Z': -0.017317987978458405}, {'X': 0.6259280443191528, 'Y': 0.7402927279472351, 'Z': -0.022943660616874695}, {'X': 0.6158993244171143, 'Y': 0.6570537686347961, 'Z': -0.03182945027947426}, {'X': 0.6105861067771912, 'Y': 0.6000928282737732, 'Z': -0.038261789828538895}, {'X': 0.6534914374351501, 'Y': 0.6473448872566223, 'Z': 0.010774219408631325}, {'X': 0.6367159485816956, 'Y': 0.5555243492126465, 'Z': 0.004343774169683456}, {'X': 0.6272314786911011, 'Y': 0.5014381408691406, 'Z': -0.003233370603993535}, {'X': 0.6199750900268555, 'Y': 0.45205187797546387, 'Z': -0.010404014028608799}, {'X': 0.6820444464683533, 'Y': 0.6341284513473511, 'Z': 0.007817097939550877}, {'X': 0.669856607913971, 'Y': 0.527164876461029, 'Z': 0.005690896417945623}, {'X': 0.6619344353675842, 'Y': 0.46566182374954224, 'Z': -0.00925906840711832}, {'X': 0.6568307280540466, 'Y': 0.4093353748321533, 'Z': -0.018760383129119873}, {'X': 0.7078025341033936, 'Y': 0.6373110413551331, 'Z': 0.0006433124653995037}, {'X': 0.700919508934021, 'Y': 0.5345830321311951, 'Z': -0.0021690153516829014}, {'X': 0.6930214762687683, 'Y': 0.47637179493904114, 'Z': -0.015490214340388775}, {'X': 0.684542715549469, 'Y': 0.4241975247859955, 'Z': -0.024760013446211815}, {'X': 0.7345389127731323, 'Y': 0.6552878022193909, 'Z': -0.008973698131740093}, {'X': 0.7309646010398865, 'Y': 0.5785120725631714, 'Z': -0.01445760391652584}, {'X': 0.7260076999664307, 'Y': 0.5318296551704407, 'Z': -0.02726873569190502}, {'X': 0.717992901802063, 'Y': 0.4871005415916443, 'Z': -0.03667308762669563}]
[{'X': 0.716560959815979, 'Y': 0.8792263269424438, 'Z': -1.8170976545661688e-05}, {'X': 0.6625133156776428, 'Y': 0.8219038844108582, 'Z': 0.0027255630120635033}, {'X': 0.6406204700469971, 'Y': 0.7387720346450806, 'Z': 0.013566451147198677}, {'X': 0.6333399415016174, 'Y': 0.660013735294342, 'Z': 0.01827232353389263}, {'X': 0.626099705696106, 'Y': 0.6001988053321838, 'Z': 0.02682797983288765}, {'X': 0.6705625057220459, 'Y': 0.6696397066116333, 'Z': 0.04650372266769409}, {'X': 0.6595560908317566, 'Y': 0.5687879323959351, 'Z': 0.05265581235289574}, {'X': 0.6498032808303833, 'Y': 0.5265963077545166, 'Z': 0.05268930271267891}, {'X': 0.6437638998031616, 'Y': 0.497631311416626, 'Z': 0.05173822119832039}, {'X': 0.6943532228469849, 'Y': 0.6545882225036621, 'Z': 0.04069189727306366}, {'X': 0.6831802129745483, 'Y': 0.5506304502487183, 'Z': 0.04917098209261894}, {'X': 0.6679229140281677, 'Y': 0.5023541450500488, 'Z': 0.040071409195661545}, {'X': 0.6591491103172302, 'Y': 0.4727492332458496, 'Z': 0.03566538915038109}, {'X': 0.7157047986984253, 'Y': 0.6547077298164368, 'Z': 0.03155402094125748}, {'X': 0.7080389857292175, 'Y': 0.5590338706970215, 'Z': 0.03717648983001709}, {'X': 0.6923784017562866, 'Y': 0.5109763145446777, 'Z': 0.026853438466787338}, {'X': 0.6798981428146362, 'Y': 0.4776807725429535, 'Z': 0.019926628097891808}, {'X': 0.73671555519104, 'Y': 0.6687785983085632, 'Z': 0.021195048466324806}, {'X': 0.7334735989570618, 'Y': 0.5910921096801758, 'Z': 0.02149161696434021}, {'X': 0.7233325242996216, 'Y': 0.5501676797866821, 'Z': 0.013960619457066059}, {'X': 0.7115358710289001, 'Y': 0.515923261642456, 'Z': 0.011340352706611156}]
[{'X': 0.7143567204475403, 'Y': 0.8098962306976318, 'Z': 3.056070636375807e-05}, {'X': 0.6673394441604614, 'Y': 0.7769793272018433, 'Z': -0.01996910385787487}, {'X': 0.6452290415763855, 'Y': 0.71221923828125, 'Z': -0.03167174756526947}, {'X': 0.642765462398529, 'Y': 0.6423891186714172, 'Z': -0.041642073541879654}, {'X': 0.6405270099639893, 'Y': 0.582850456237793, 'Z': -0.049386706203222275}, {'X': 0.6678218245506287, 'Y': 0.6476744413375854, 'Z': -0.005635897628962994}, {'X': 0.6591372489929199, 'Y': 0.5763079524040222, 'Z': -0.010181166231632233}, {'X': 0.6539919376373291, 'Y': 0.5441194772720337, 'Z': -0.01629720814526081}, {'X': 0.6500475406646729, 'Y': 0.5235985517501831, 'Z': -0.019744873046875}, {'X': 0.6923697590827942, 'Y': 0.6349221467971802, 'Z': -0.005494517274200916}, {'X': 0.6829496622085571, 'Y': 0.565324068069458, 'Z': -0.011721715331077576}, {'X': 0.6747685670852661, 'Y': 0.5285175442695618, 'Z': -0.025275276973843575}, {'X': 0.6676071286201477, 'Y': 0.5079290866851807, 'Z': -0.034396685659885406}, {'X': 0.714884340763092, 'Y': 0.6354387402534485, 'Z': -0.00824693776667118}, {'X': 0.7095625400543213, 'Y': 0.5642987489700317, 'Z': -0.012939680367708206}, {'X': 0.70027756690979, 'Y': 0.5269603729248047, 'Z': -0.029590114951133728}, {'X': 0.6901138424873352, 'Y': 0.503055214881897, 'Z': -0.0442710742354393}, {'X': 0.7390161752700806, 'Y': 0.6461184024810791, 'Z': -0.013164869509637356}, {'X': 0.7398679256439209, 'Y': 0.5825993418693542, 'Z': -0.02224944718182087}, {'X': 0.7328951954841614, 'Y': 0.5511350631713867, 'Z': -0.03425828367471695}, {'X': 0.7228589057922363, 'Y': 0.5279732346534729, 'Z': -0.04325975850224495}]
[{'X': 0.7136099934577942, 'Y': 0.8535815477371216, 'Z': -9.143732313532382e-05}, {'X': 0.664142906665802, 'Y': 0.8168010115623474, 'Z': -0.009628718718886375}, {'X': 0.6381845474243164, 'Y': 0.7308005690574646, 'Z': -0.01603582687675953}, {'X': 0.6373096704483032, 'Y': 0.6387762427330017, 'Z': -0.024710295721888542}, {'X': 0.6442915201187134, 'Y': 0.5724074244499207, 'Z': -0.03171851113438606}, {'X': 0.661293089389801, 'Y': 0.6464685797691345, 'Z': 0.02645537257194519}, {'X': 0.6519283056259155, 'Y': 0.5580110549926758, 'Z': 0.025614824146032333}, {'X': 0.6487096548080444, 'Y': 0.547589898109436, 'Z': 0.011999683454632759}, {'X': 0.6515428423881531, 'Y': 0.56470787525177, 'Z': 0.00014181368169374764}, {'X': 0.6890775561332703, 'Y': 0.6334031820297241, 'Z': 0.0222525205463171}, {'X': 0.6774508953094482, 'Y': 0.5373292565345764, 'Z': 0.023345712572336197}, {'X': 0.6704672574996948, 'Y': 0.5370927453041077, 'Z': 0.004004665184766054}, {'X': 0.6705660223960876, 'Y': 0.5656582117080688, 'Z': -0.011383360251784325}, {'X': 0.7140799760818481, 'Y': 0.6354550123214722, 'Z': 0.015363970771431923}, {'X': 0.7058863043785095, 'Y': 0.5436547994613647, 'Z': 0.016582852229475975}, {'X': 0.6970504522323608, 'Y': 0.535476565361023, 'Z': 0.001921407412737608}, {'X': 0.6943027973175049, 'Y': 0.5545347332954407, 'Z': -0.008958796039223671}, {'X': 0.7396552562713623, 'Y': 0.6483277082443237, 'Z': 0.007330065593123436}, {'X': 0.7331672310829163, 'Y': 0.5716934204101562, 'Z': 0.006341327913105488}, {'X': 0.7227420806884766, 'Y': 0.5488443374633789, 'Z': 0.0008569841738790274}, {'X': 0.7142137885093689, 'Y': 0.5507122278213501, 'Z': -0.002295004902407527}]
[{'X': 0.7167258262634277, 'Y': 0.8006665706634521, 'Z': -2.946966196759604e-05}, {'X': 0.6694032549858093, 'Y': 0.7780516743659973, 'Z': -0.009504128247499466}, {'X': 0.642224133014679, 'Y': 0.7119936347007751, 'Z': -0.012965595349669456}, {'X': 0.6380741596221924, 'Y': 0.6312472820281982, 'Z': -0.020249610766768456}, {'X': 0.6405454277992249, 'Y': 0.5709028244018555, 'Z': -0.024764100089669228}, {'X': 0.6546335220336914, 'Y': 0.6298491954803467, 'Z': 0.04484546557068825}, {'X': 0.6448042988777161, 'Y': 0.5650954842567444, 'Z': 0.043263208121061325}, {'X': 0.6453362703323364, 'Y': 0.5588036775588989, 'Z': 0.024851355701684952}, {'X': 0.6512846946716309, 'Y': 0.5734301805496216, 'Z': 0.01111103780567646}, {'X': 0.6782815456390381, 'Y': 0.6108819246292114, 'Z': 0.040275853127241135}, {'X': 0.6663419604301453, 'Y': 0.538843035697937, 'Z': 0.034018825739622116}, {'X': 0.6675135493278503, 'Y': 0.5485763549804688, 'Z': 0.007011243142187595}, {'X': 0.6729764342308044, 'Y': 0.5754236578941345, 'Z': -0.010259042493999004}, {'X': 0.7026432752609253, 'Y': 0.606736958026886, 'Z': 0.030421674251556396}, {'X': 0.6939891576766968, 'Y': 0.5331329107284546, 'Z': 0.02300160378217697}, {'X': 0.6921429634094238, 'Y': 0.5462459325790405, 'Z': 0.002418167656287551}, {'X': 0.693254828453064, 'Y': 0.568307101726532, 'Z': -0.010192330926656723}, {'X': 0.7303634881973267, 'Y': 0.6110424995422363, 'Z': 0.019724436104297638}, {'X': 0.7234464287757874, 'Y': 0.5485645532608032, 'Z': 0.009780334308743477}, {'X': 0.7165930271148682, 'Y': 0.548078179359436, 'Z': -0.002020380925387144}, {'X': 0.7116894125938416, 'Y': 0.5594868063926697, 'Z': -0.008824486285448074}]
[{'X': 0.7151570916175842, 'Y': 0.7934802770614624, 'Z': -2.0486893845372833e-05}, {'X': 0.6676256060600281, 'Y': 0.7790058851242065, 'Z': 0.0011569262715056539}, {'X': 0.6417919993400574, 'Y': 0.7119865417480469, 'Z': 0.003979308996349573}, {'X': 0.6392084360122681, 'Y': 0.6299940347671509, 'Z': 0.004027105867862701}, {'X': 0.6423045992851257, 'Y': 0.5728310942649841, 'Z': 0.0057904995046556}, {'X': 0.6428813338279724, 'Y': 0.6041363477706909, 'Z': 0.05501740798354149}, {'X': 0.6417871713638306, 'Y': 0.5529544353485107, 'Z': 0.06928326189517975}, {'X': 0.6503024697303772, 'Y': 0.5690783262252808, 'Z': 0.0626126155257225}, {'X': 0.6583607792854309, 'Y': 0.595904529094696, 'Z': 0.05632123723626137}, {'X': 0.6657488942146301, 'Y': 0.5770595669746399, 'Z': 0.05097384750843048}, {'X': 0.6640788912773132, 'Y': 0.5296504497528076, 'Z': 0.07273989915847778}, {'X': 0.6722968816757202, 'Y': 0.5577638745307922, 'Z': 0.06229062005877495}, {'X': 0.678622305393219, 'Y': 0.5906267166137695, 'Z': 0.054402586072683334}, {'X': 0.6910699605941772, 'Y': 0.5689432621002197, 'Z': 0.0438975915312767}, {'X': 0.6884310245513916, 'Y': 0.5230823159217834, 'Z': 0.0594177208840847}, {'X': 0.6930735111236572, 'Y': 0.5518849492073059, 'Z': 0.05113163962960243}, {'X': 0.6978726387023926, 'Y': 0.5826104283332825, 'Z': 0.04347355663776398}, {'X': 0.7198335528373718, 'Y': 0.5707038044929504, 'Z': 0.034393779933452606}, {'X': 0.7137686610221863, 'Y': 0.5352001190185547, 'Z': 0.038332775235176086}, {'X': 0.7137283086776733, 'Y': 0.5552316904067993, 'Z': 0.029674453660845757}, {'X': 0.7153410315513611, 'Y': 0.5812168121337891, 'Z': 0.0239929910749197}]
