[{'X': 0.7740477323532104, 'Y': 0.8702282905578613, 'Z': -4.589483796735294e-05}, {'X': 0.6964706182479858, 'Y': 0.8558522462844849, 'Z': -0.045994579792022705}, {'X': 0.6306302547454834, 'Y': 0.7889461517333984, 'Z': -0.06236772611737251}, {'X': 0.5874807238578796, 'Y': 0.7179253697395325, 'Z': -0.08432197570800781}, {'X': 0.5467427968978882, 'Y': 0.6730855107307434, 'Z': -0.10451112687587738}, {'X': 0.6740591526031494, 'Y': 0.621112585067749, 'Z': 0.0006377719691954553}, {'X': 0.6235761046409607, 'Y': 0.5290966033935547, 'Z': -0.023823769763112068}, {'X': 0.5922577977180481, 'Y': 0.4698377251625061, 'Z': -0.05388987436890602}, {'X': 0.5682440400123596, 'Y': 0.41911840438842773, 'Z': -0.07636120170354843}, {'X': 0.7278971672058105, 'Y': 0.5923004746437073, 'Z': 0.0025777725968509912}, {'X': 0.7135035991668701, 'Y': 0.4670863747596741, 'Z': 0.0005010536988265812}, {'X': 0.7027670741081238, 'Y': 0.3890913724899292, 'Z': -0.024675894528627396}, {'X': 0.6936313509941101, 'Y': 0.3233565092086792, 'Z': -0.04614969342947006}, {'X': 0.7806358337402344, 'Y': 0.5966715216636658, 'Z': -0.0035459029022604227}, {'X': 0.7870493531227112, 'Y': 0.4789121150970459, 'Z': -0.011033415794372559}, {'X': 0.7901337146759033, 'Y': 0.40472468733787537, 'Z': -0.03332328423857689}, {'X': 0.7887771725654602, 'Y': 0.34206005930900574, 'Z': -0.05329696461558342}, {'X': 0.8335065245628357, 'Y': 0.6228421926498413, 'Z': -0.015985025092959404}, {'X': 0.8500392436981201, 'Y': 0.5342803001403809, 'Z': -0.03460143879055977}, {'X': 0.8586652278900146, 'Y': 0.4809611141681671, 'Z': -0.055868953466415405}, {'X': 0.861774742603302, 'Y': 0.43346500396728516, 'Z': -0.0704546868801117}]
[{'X': 0.7735370397567749, 'Y': 0.866779088973999, 'Z': -1.3073814443487208e-05}, {'X': 0.6960996389389038, 'Y': 0.8551874756813049, 'Z': -0.050263527780771255}, {'X': 0.6307248473167419, 'Y': 0.7851917743682861, 'Z': -0.06518074125051498}, {'X': 0.5886706113815308, 'Y': 0.7120342254638672, 'Z': -0.08190672099590302}, {'X': 0.5497817397117615, 'Y': 0.6666770577430725, 'Z': -0.10077101737260818}, {'X': 0.6699689030647278, 'Y': 0.6178609132766724, 'Z': -0.0047866059467196465}, {'X': 0.6200240850448608, 'Y': 0.5252594351768494, 'Z': -0.024307800456881523}, {'X': 0.5904160737991333, 'Y': 0.46589529514312744, 'Z': -0.05349655821919441}, {'X': 0.5685645937919617, 'Y': 0.41366901993751526, 'Z': -0.07641028612852097}, {'X': 0.7252153158187866, 'Y': 0.5879716873168945, 'Z': 4.335271296440624e-05}, {'X': 0.7082231044769287, 'Y': 0.46290063858032227, 'Z': -0.001213801559060812}, {'X': 0.6981319189071655, 'Y': 0.3858475685119629, 'Z': -0.028130967170000076}, {'X': 0.6904615163803101, 'Y': 0.32035964727401733, 'Z': -0.05008832737803459}, {'X': 0.7796262502670288, 'Y': 0.5919426679611206, 'Z': -0.002145468257367611}, {'X': 0.7839604020118713, 'Y': 0.473569393157959, 'Z': -0.010060788132250309}, {'X': 0.784850537776947, 'Y': 0.4024903476238251, 'Z': -0.03800282999873161}, {'X': 0.7839212417602539, 'Y': 0.34354493021965027, 'Z': -0.061464473605155945}, {'X': 0.8348835706710815, 'Y': 0.6178705096244812, 'Z': -0.010929829441010952}, {'X': 0.848756730556488, 'Y': 0.5299718976020813, 'Z': -0.030731383711099625}, {'X': 0.8559094667434692, 'Y': 0.47648653388023376, 'Z': -0.05673321336507797}, {'X': 0.8583230972290039, 'Y': 0.42887794971466064, 'Z': -0.0750596821308136}]
[{'X': 0.7745081782341003, 'Y': 0.864207923412323, 'Z': -2.3799635528121144e-05}, {'X': 0.6942424178123474, 'Y': 0.8520125150680542, 'Z': -0.05199505388736725}, {'X': 0.6286190748214722, 'Y': 0.7854997515678406, 'Z': -0.07019861787557602}, {'X': 0.5864458084106445, 'Y': 0.7166452407836914, 'Z': -0.09134794771671295}, {'X': 0.5470274090766907, 'Y': 0.6703038215637207, 'Z': -0.1143699362874031}, {'X': 0.6697027087211609, 'Y': 0.620923638343811, 'Z': -0.009855424985289574}, {'X': 0.6194238662719727, 'Y': 0.5279616117477417, 'Z': -0.03395283222198486}, {'X': 0.5903254151344299, 'Y': 0.4660356044769287, 'Z': -0.06524667888879776}, {'X': 0.5694636106491089, 'Y': 0.41269275546073914, 'Z': -0.08731783181428909}, {'X': 0.7250860333442688, 'Y': 0.5912990570068359, 'Z': -0.004750103689730167}, {'X': 0.7095415592193604, 'Y': 0.4642787575721741, 'Z': -0.010322678834199905}, {'X': 0.7003265023231506, 'Y': 0.38575154542922974, 'Z': -0.03933056443929672}, {'X': 0.6929052472114563, 'Y': 0.31890615820884705, 'Z': -0.06292274594306946}, {'X': 0.7786844372749329, 'Y': 0.5945925712585449, 'Z': -0.0073411413468420506}, {'X': 0.7852828502655029, 'Y': 0.47452300786972046, 'Z': -0.017685847356915474}, {'X': 0.7880725264549255, 'Y': 0.40089064836502075, 'Z': -0.04385842755436897}, {'X': 0.7886451482772827, 'Y': 0.3399483263492584, 'Z': -0.06532526016235352}, {'X': 0.8322385549545288, 'Y': 0.6197486519813538, 'Z': -0.016107067465782166}, {'X': 0.8477458953857422, 'Y': 0.5310167074203491, 'Z': -0.03581758588552475}, {'X': 0.8548208475112915, 'Y': 0.4779852628707886, 'Z': -0.059853892773389816}, {'X': 0.8577954769134521, 'Y': 0.43195676803588867, 'Z': -0.07592878490686417}]
[{'X': 0.7688003778457642, 'Y': 0.8643373250961304, 'Z': -2.3908989533083513e-05}, {'X': 0.6882749199867249, 'Y': 0.8531652092933655, 'Z': -0.05054344981908798}, {'X': 0.6241344213485718, 'Y': 0.7871736884117126, 'Z': -0.06782767176628113}, {'X': 0.5835473537445068, 'Y': 0.7188388109207153, 'Z': -0.08837002515792847}, {'X': 0.5443242788314819, 'Y': 0.6718447804450989, 'Z': -0.11168825626373291}, {'X': 0.6691434383392334, 'Y': 0.6228747963905334, 'Z': -0.00495785940438509}, {'X': 0.6202378273010254, 'Y': 0.5280900597572327, 'Z': -0.02921951375901699}, {'X': 0.5908794403076172, 'Y': 0.465912789106369, 'Z': -0.0631776675581932}, {'X': 0.5684850811958313, 'Y': 0.411612868309021, 'Z': -0.0881863683462143}, {'X': 0.7248179316520691, 'Y': 0.5949499011039734, 'Z': -0.0011532505741342902}, {'X': 0.7118307948112488, 'Y': 0.46768707036972046, 'Z': -0.0063266572542488575}, {'X': 0.7041020393371582, 'Y': 0.38846051692962646, 'Z': -0.036333173513412476}, {'X': 0.6962125301361084, 'Y': 0.32118403911590576, 'Z': -0.06129610165953636}, {'X': 0.7781649827957153, 'Y': 0.5989275574684143, 'Z': -0.005281131248921156}, {'X': 0.7866513133049011, 'Y': 0.4790935218334198, 'Z': -0.013759221881628036}, {'X': 0.7901116609573364, 'Y': 0.4049718677997589, 'Z': -0.041021060198545456}, {'X': 0.7895538806915283, 'Y': 0.3440568745136261, 'Z': -0.0641150176525116}, {'X': 0.8307724595069885, 'Y': 0.6242812275886536, 'Z': -0.015622598119080067}, {'X': 0.8469010591506958, 'Y': 0.5353373885154724, 'Z': -0.03457776829600334}, {'X': 0.8526138067245483, 'Y': 0.4812895655632019, 'Z': -0.058380674570798874}, {'X': 0.8527934551239014, 'Y': 0.43473508954048157, 'Z': -0.07427694648504257}]
[{'X': 0.7667232155799866, 'Y': 0.8643078207969666, 'Z': -4.077631820109673e-05}, {'X': 0.688393235206604, 'Y': 0.8530729413032532, 'Z': -0.04835221543908119}, {'X': 0.6242672204971313, 'Y': 0.7881366610527039, 'Z': -0.06584537029266357}, {'X': 0.5832793712615967, 'Y': 0.7191535830497742, 'Z': -0.08604095131158829}, {'X': 0.5441293716430664, 'Y': 0.6750298142433167, 'Z': -0.10939117521047592}, {'X': 0.6682533621788025, 'Y': 0.6234382390975952, 'Z': -0.007336420472711325}, {'X': 0.6219425797462463, 'Y': 0.5288524627685547, 'Z': -0.03180607780814171}, {'X': 0.5939561724662781, 'Y': 0.466924786567688, 'Z': -0.06553391367197037}, {'X': 0.5726642608642578, 'Y': 0.41225898265838623, 'Z': -0.09113064408302307}, {'X': 0.724120020866394, 'Y': 0.5961164832115173, 'Z': -0.005117938853800297}, {'X': 0.7136551737785339, 'Y': 0.4687921404838562, 'Z': -0.011656703427433968}, {'X': 0.705743670463562, 'Y': 0.38810455799102783, 'Z': -0.04240470752120018}, {'X': 0.6980431079864502, 'Y': 0.32010236382484436, 'Z': -0.06832229346036911}, {'X': 0.7775879502296448, 'Y': 0.600904643535614, 'Z': -0.009955517947673798}, {'X': 0.7868286967277527, 'Y': 0.4817841351032257, 'Z': -0.020145341753959656}, {'X': 0.7902748584747314, 'Y': 0.4076402187347412, 'Z': -0.04813918098807335}, {'X': 0.7897793054580688, 'Y': 0.34645551443099976, 'Z': -0.07172396034002304}, {'X': 0.8309417366981506, 'Y': 0.6271746158599854, 'Z': -0.020712286233901978}, {'X': 0.847065806388855, 'Y': 0.5384502410888672, 'Z': -0.041183583438396454}, {'X': 0.8529953956604004, 'Y': 0.4843226671218872, 'Z': -0.06592410802841187}, {'X': 0.8530761003494263, 'Y': 0.43602198362350464, 'Z': -0.08260441571474075}]
[{'X': 0.7667232155799866, 'Y': 0.8643078207969666, 'Z': -4.077631820109673e-05}, {'X': 0.688393235206604, 'Y': 0.8530729413032532, 'Z': -0.04835221543908119}, {'X': 0.6242672204971313, 'Y': 0.7881366610527039, 'Z': -0.06584537029266357}, {'X': 0.5832793712615967, 'Y': 0.7191535830497742, 'Z': -0.08604095131158829}, {'X': 0.5441293716430664, 'Y': 0.6750298142433167, 'Z': -0.10939117521047592}, {'X': 0.6682533621788025, 'Y': 0.6234382390975952, 'Z': -0.007336420472711325}, {'X': 0.6219425797462463, 'Y': 0.5288524627685547, 'Z': -0.03180607780814171}, {'X': 0.5939561724662781, 'Y': 0.466924786567688, 'Z': -0.06553391367197037}, {'X': 0.5726642608642578, 'Y': 0.41225898265838623, 'Z': -0.09113064408302307}, {'X': 0.724120020866394, 'Y': 0.5961164832115173, 'Z': -0.005117938853800297}, {'X': 0.7136551737785339, 'Y': 0.4687921404838562, 'Z': -0.011656703427433968}, {'X': 0.705743670463562, 'Y': 0.38810455799102783, 'Z': -0.04240470752120018}, {'X': 0.6980431079864502, 'Y': 0.32010236382484436, 'Z': -0.06832229346036911}, {'X': 0.7775879502296448, 'Y': 0.600904643535614, 'Z': -0.009955517947673798}, {'X': 0.7868286967277527, 'Y': 0.4817841351032257, 'Z': -0.020145341753959656}, {'X': 0.7902748584747314, 'Y': 0.4076402187347412, 'Z': -0.04813918098807335}, {'X': 0.7897793054580688, 'Y': 0.34645551443099976, 'Z': -0.07172396034002304}, {'X': 0.8309417366981506, 'Y': 0.6271746158599854, 'Z': -0.020712286233901978}, {'X': 0.847065806388855, 'Y': 0.5384502410888672, 'Z': -0.041183583438396454}, {'X': 0.8529953956604004, 'Y': 0.4843226671218872, 'Z': -0.06592410802841187}, {'X': 0.8530761003494263, 'Y': 0.43602198362350464, 'Z': -0.08260441571474075}]
[{'X': 0.766304075717926, 'Y': 0.87052321434021, 'Z': -1.5944300685077906e-05}, {'X': 0.6894779801368713, 'Y': 0.8512084484100342, 'Z': -0.04740120843052864}, {'X': 0.6238396167755127, 'Y': 0.7820700407028198, 'Z': -0.06659438461065292}, {'X': 0.5801881551742554, 'Y': 0.7121572494506836, 'Z': -0.0891273245215416}, {'X': 0.5399548411369324, 'Y': 0.6681332588195801, 'Z': -0.11302967369556427}, {'X': 0.6691414713859558, 'Y': 0.6129380464553833, 'Z': -0.009751754812896252}, {'X': 0.6216442584991455, 'Y': 0.5197619199752808, 'Z': -0.03443736582994461}, {'X': 0.5943769216537476, 'Y': 0.4594406485557556, 'Z': -0.06519071757793427}, {'X': 0.5747889280319214, 'Y': 0.40622568130493164, 'Z': -0.08856059610843658}, {'X': 0.7249562740325928, 'Y': 0.5864861607551575, 'Z': -0.006988844368606806}, {'X': 0.7145534157752991, 'Y': 0.4613915681838989, 'Z': -0.013794145546853542}, {'X': 0.7066452503204346, 'Y': 0.38311707973480225, 'Z': -0.04360122233629227}, {'X': 0.7004138231277466, 'Y': 0.31778329610824585, 'Z': -0.06891099363565445}, {'X': 0.7777974605560303, 'Y': 0.5931841731071472, 'Z': -0.011315551586449146}, {'X': 0.7889998555183411, 'Y': 0.476348340511322, 'Z': -0.022636201232671738}, {'X': 0.7929795980453491, 'Y': 0.40235286951065063, 'Z': -0.04990034177899361}, {'X': 0.7932814359664917, 'Y': 0.34067705273628235, 'Z': -0.07160405069589615}, {'X': 0.8307422995567322, 'Y': 0.6218408942222595, 'Z': -0.021071594208478928}, {'X': 0.8482387661933899, 'Y': 0.5353022813796997, 'Z': -0.04322236031293869}, {'X': 0.8566199541091919, 'Y': 0.4839193820953369, 'Z': -0.06788947433233261}, {'X': 0.8595283031463623, 'Y': 0.4384245276451111, 'Z': -0.08516290783882141}]
[{'X': 0.7659880518913269, 'Y': 0.8669384717941284, 'Z': -4.78857837151736e-05}, {'X': 0.6890549063682556, 'Y': 0.8476486206054688, 'Z': -0.043244242668151855}, {'X': 0.6233247518539429, 'Y': 0.7779245376586914, 'Z': -0.056221943348646164}, {'X': 0.580298125743866, 'Y': 0.709074854850769, 'Z': -0.07298045605421066}, {'X': 0.5414698719978333, 'Y': 0.6680490970611572, 'Z': -0.09218689054250717}, {'X': 0.6692626476287842, 'Y': 0.6127742528915405, 'Z': 0.0046248664148151875}, {'X': 0.6232022643089294, 'Y': 0.5199159383773804, 'Z': -0.015553680248558521}, {'X': 0.5973897576332092, 'Y': 0.4594177305698395, 'Z': -0.0438249297440052}, {'X': 0.5794150233268738, 'Y': 0.4078245759010315, 'Z': -0.06464260071516037}, {'X': 0.7249956727027893, 'Y': 0.5873182415962219, 'Z': 0.006317690014839172}, {'X': 0.714858889579773, 'Y': 0.462688684463501, 'Z': 0.004588690586388111}, {'X': 0.7074005603790283, 'Y': 0.38484787940979004, 'Z': -0.02162405475974083}, {'X': 0.7018550038337708, 'Y': 0.3198873996734619, 'Z': -0.04316183924674988}, {'X': 0.7782782912254333, 'Y': 0.5945631265640259, 'Z': 0.00039659711183048785}, {'X': 0.7873760461807251, 'Y': 0.4774506092071533, 'Z': -0.007800007704645395}, {'X': 0.7909005880355835, 'Y': 0.4061451554298401, 'Z': -0.030706332996487617}, {'X': 0.7918368577957153, 'Y': 0.3478424549102783, 'Z': -0.0493299663066864}, {'X': 0.8316768407821655, 'Y': 0.6246100664138794, 'Z': -0.011449111625552177}, {'X': 0.8493350744247437, 'Y': 0.5386004447937012, 'Z': -0.02932228147983551}, {'X': 0.8581418395042419, 'Y': 0.48747628927230835, 'Z': -0.05134066194295883}, {'X': 0.8626418113708496, 'Y': 0.44349420070648193, 'Z': -0.0654003843665123}]
[{'X': 0.7703699469566345, 'Y': 0.8617793321609497, 'Z': -2.9749035093118437e-05}, {'X': 0.6932676434516907, 'Y': 0.8461692333221436, 'Z': -0.04834030196070671}, {'X': 0.6248080134391785, 'Y': 0.7806159853935242, 'Z': -0.06562408804893494}, {'X': 0.577333927154541, 'Y': 0.7115049362182617, 'Z': -0.08737199753522873}, {'X': 0.5403182506561279, 'Y': 0.6651079654693604, 'Z': -0.10705544054508209}, {'X': 0.672093391418457, 'Y': 0.6081562638282776, 'Z': -0.0015201796777546406}, {'X': 0.6273159384727478, 'Y': 0.5180963277816772, 'Z': -0.022855116054415703}, {'X': 0.6021689772605896, 'Y': 0.45885002613067627, 'Z': -0.04647771269083023}, {'X': 0.5847634077072144, 'Y': 0.4084402322769165, 'Z': -0.06496389955282211}, {'X': 0.7263374924659729, 'Y': 0.5817275047302246, 'Z': 0.002258745953440666}, {'X': 0.7159410715103149, 'Y': 0.4574906826019287, 'Z': -0.0006452962988987565}, {'X': 0.708912193775177, 'Y': 0.37928587198257446, 'Z': -0.02374829165637493}, {'X': 0.7038539052009583, 'Y': 0.31473657488822937, 'Z': -0.04385746642947197}, {'X': 0.7790083289146423, 'Y': 0.589206337928772, 'Z': -0.002023683860898018}, {'X': 0.7947734594345093, 'Y': 0.47705596685409546, 'Z': -0.014083193615078926}, {'X': 0.8056886792182922, 'Y': 0.4064112901687622, 'Z': -0.04177844524383545}, {'X': 0.8108248710632324, 'Y': 0.34652039408683777, 'Z': -0.06440484523773193}, {'X': 0.830784797668457, 'Y': 0.6177363991737366, 'Z': -0.012186489067971706}, {'X': 0.8504384756088257, 'Y': 0.5345619320869446, 'Z': -0.03282029554247856}, {'X': 0.8616985082626343, 'Y': 0.48526227474212646, 'Z': -0.05629616603255272}, {'X': 0.8664308786392212, 'Y': 0.4364969730377197, 'Z': -0.07220857590436935}]
[{'X': 0.7703699469566345, 'Y': 0.8617793321609497, 'Z': -2.9749035093118437e-05}, {'X': 0.6932676434516907, 'Y': 0.8461692333221436, 'Z': -0.04834030196070671}, {'X': 0.6248080134391785, 'Y': 0.7806159853935242, 'Z': -0.06562408804893494}, {'X': 0.577333927154541, 'Y': 0.7115049362182617, 'Z': -0.08737199753522873}, {'X': 0.5403182506561279, 'Y': 0.6651079654693604, 'Z': -0.10705544054508209}, {'X': 0.672093391418457, 'Y': 0.6081562638282776, 'Z': -0.0015201796777546406}, {'X': 0.6273159384727478, 'Y': 0.5180963277816772, 'Z': -0.022855116054415703}, {'X': 0.6021689772605896, 'Y': 0.45885002613067627, 'Z': -0.04647771269083023}, {'X': 0.5847634077072144, 'Y': 0.4084402322769165, 'Z': -0.06496389955282211}, {'X': 0.7263374924659729, 'Y': 0.5817275047302246, 'Z': 0.002258745953440666}, {'X': 0.7159410715103149, 'Y': 0.4574906826019287, 'Z': -0.0006452962988987565}, {'X': 0.708912193775177, 'Y': 0.37928587198257446, 'Z': -0.02374829165637493}, {'X': 0.7038539052009583, 'Y': 0.31473657488822937, 'Z': -0.04385746642947197}, {'X': 0.7790083289146423, 'Y': 0.589206337928772, 'Z': -0.002023683860898018}, {'X': 0.7947734594345093, 'Y': 0.47705596685409546, 'Z': -0.014083193615078926}, {'X': 0.8056886792182922, 'Y': 0.4064112901687622, 'Z': -0.04177844524383545}, {'X': 0.8108248710632324, 'Y': 0.34652039408683777, 'Z': -0.06440484523773193}, {'X': 0.830784797668457, 'Y': 0.6177363991737366, 'Z': -0.012186489067971706}, {'X': 0.8504384756088257, 'Y': 0.5345619320869446, 'Z': -0.03282029554247856}, {'X': 0.8616985082626343, 'Y': 0.48526227474212646, 'Z': -0.05629616603255272}, {'X': 0.8664308786392212, 'Y': 0.4364969730377197, 'Z': -0.07220857590436935}]
[{'X': 0.7676141262054443, 'Y': 0.8541932106018066, 'Z': -6.124594801804051e-05}, {'X': 0.6867944002151489, 'Y': 0.8260067701339722, 'Z': -0.05992022156715393}, {'X': 0.6198450922966003, 'Y': 0.7540750503540039, 'Z': -0.08846071362495422}, {'X': 0.57884681224823, 'Y': 0.6796556115150452, 'Z': -0.11930806189775467}, {'X': 0.55441814661026, 'Y': 0.6251275539398193, 'Z': -0.14446207880973816}, {'X': 0.6697393655776978, 'Y': 0.5972007513046265, 'Z': -0.026608550921082497}, {'X': 0.6302332878112793, 'Y': 0.49974387884140015, 'Z': -0.05639281123876572}, {'X': 0.6119558811187744, 'Y': 0.4350295662879944, 'Z': -0.08486946672201157}, {'X': 0.6013457179069519, 'Y': 0.3852651119232178, 'Z': -0.1047651469707489}, {'X': 0.7253591418266296, 'Y': 0.5745595097541809, 'Z': -0.020547663792967796}, {'X': 0.7145372033119202, 'Y': 0.4542805850505829, 'Z': -0.034589510411024094}, {'X': 0.7101143598556519, 'Y': 0.37872499227523804, 'Z': -0.06511911004781723}, {'X': 0.7086947560310364, 'Y': 0.3176477253437042, 'Z': -0.08919163048267365}, {'X': 0.7787091732025146, 'Y': 0.5849853157997131, 'Z': -0.023354526609182358}, {'X': 0.7957516312599182, 'Y': 0.4779026210308075, 'Z': -0.04137136787176132}, {'X': 0.8090409636497498, 'Y': 0.4079883098602295, 'Z': -0.0698336511850357}, {'X': 0.8177162408828735, 'Y': 0.3489692211151123, 'Z': -0.09405067563056946}, {'X': 0.8306824564933777, 'Y': 0.6173142194747925, 'Z': -0.03433240205049515}, {'X': 0.8521773815155029, 'Y': 0.5326092839241028, 'Z': -0.056844472885131836}, {'X': 0.8653665781021118, 'Y': 0.48522764444351196, 'Z': -0.07952550053596497}, {'X': 0.8740643858909607, 'Y': 0.4396703541278839, 'Z': -0.09755530208349228}]
