[{'X': 0.7066782116889954, 'Y': 0.6778514385223389, 'Z': -6.734121416229755e-05}, {'X': 0.6531574726104736, 'Y': 0.6630104184150696, 'Z': -0.010044884867966175}, {'X': 0.609440267086029, 'Y': 0.5824558734893799, 'Z': -0.009099726565182209}, {'X': 0.5855836868286133, 'Y': 0.5087624788284302, 'Z': -0.01316737849265337}, {'X': 0.5589308142662048, 'Y': 0.4673963785171509, 'Z': -0.018685081973671913}, {'X': 0.637256920337677, 'Y': 0.45835065841674805, 'Z': 0.028455285355448723}, {'X': 0.6254846453666687, 'Y': 0.36852046847343445, 'Z': 0.021252302452921867}, {'X': 0.6209003329277039, 'Y': 0.3108430504798889, 'Z': 0.0077177900820970535}, {'X': 0.6186689138412476, 'Y': 0.25851887464523315, 'Z': -0.005373682361096144}, {'X': 0.6688504815101624, 'Y': 0.43696126341819763, 'Z': 0.018855521455407143}, {'X': 0.6569395065307617, 'Y': 0.33524608612060547, 'Z': 0.022215913981199265}, {'X': 0.6468752026557922, 'Y': 0.26588553190231323, 'Z': 0.0036514943931251764}, {'X': 0.6397458910942078, 'Y': 0.20578044652938843, 'Z': -0.012696136720478535}, {'X': 0.7033620476722717, 'Y': 0.43692049384117126, 'Z': 0.0045885080471634865}, {'X': 0.6930863857269287, 'Y': 0.3326241970062256, 'Z': 0.000918158155400306}, {'X': 0.6822485327720642, 'Y': 0.26788318157196045, 'Z': -0.01836681179702282}, {'X': 0.6736810803413391, 'Y': 0.21224531531333923, 'Z': -0.03344976529479027}, {'X': 0.7414486408233643, 'Y': 0.45695164799690247, 'Z': -0.011254529468715191}, {'X': 0.7425053715705872, 'Y': 0.37097370624542236, 'Z': -0.021293673664331436}, {'X': 0.740882933139801, 'Y': 0.3151257634162903, 'Z': -0.033888086676597595}, {'X': 0.7383207082748413, 'Y': 0.2625441551208496, 'Z': -0.0436122752726078}]
[{'X': 0.7054470777511597, 'Y': 0.6698586344718933, 'Z': -5.685315409209579e-05}, {'X': 0.652169942855835, 'Y': 0.6550819873809814, 'Z': -0.01130104623734951}, {'X': 0.609052300453186, 'Y': 0.5780708193778992, 'Z': -0.011614865623414516}, {'X': 0.5857863426208496, 'Y': 0.5058666467666626, 'Z': -0.016468288376927376}, {'X': 0.5598719716072083, 'Y': 0.46400678157806396, 'Z': -0.02292315475642681}, {'X': 0.6360196471214294, 'Y': 0.45227646827697754, 'Z': 0.028159214183688164}, {'X': 0.6248229146003723, 'Y': 0.36492401361465454, 'Z': 0.021713055670261383}, {'X': 0.6200876235961914, 'Y': 0.30929067730903625, 'Z': 0.008065514266490936}, {'X': 0.6175833344459534, 'Y': 0.2573094964027405, 'Z': -0.00504770502448082}, {'X': 0.6675764322280884, 'Y': 0.43169811367988586, 'Z': 0.01901400089263916}, {'X': 0.6564214825630188, 'Y': 0.33155012130737305, 'Z': 0.02150532975792885}, {'X': 0.6459599137306213, 'Y': 0.2642384171485901, 'Z': 0.002267623320221901}, {'X': 0.6386948227882385, 'Y': 0.20513644814491272, 'Z': -0.013225260190665722}, {'X': 0.7022630572319031, 'Y': 0.43242451548576355, 'Z': 0.004810274578630924}, {'X': 0.6926292181015015, 'Y': 0.32860100269317627, 'Z': -0.00046679412480443716}, {'X': 0.6831690669059753, 'Y': 0.2635265588760376, 'Z': -0.020372532308101654}, {'X': 0.6753953099250793, 'Y': 0.20598512887954712, 'Z': -0.035726189613342285}, {'X': 0.7406335473060608, 'Y': 0.4538072645664215, 'Z': -0.011016285978257656}, {'X': 0.7427945733070374, 'Y': 0.370012491941452, 'Z': -0.021479496732354164}, {'X': 0.7414194941520691, 'Y': 0.3153325915336609, 'Z': -0.03332587331533432}, {'X': 0.7381287813186646, 'Y': 0.26310476660728455, 'Z': -0.0423550046980381}]
[{'X': 0.7068693041801453, 'Y': 0.6719681024551392, 'Z': -5.898269228055142e-05}, {'X': 0.6533722281455994, 'Y': 0.6548192501068115, 'Z': -0.014289295300841331}, {'X': 0.6103816628456116, 'Y': 0.5732429027557373, 'Z': -0.01736314594745636}, {'X': 0.5883004069328308, 'Y': 0.49901917576789856, 'Z': -0.02568470686674118}, {'X': 0.5606134533882141, 'Y': 0.4572906494140625, 'Z': -0.03697950020432472}, {'X': 0.6365544199943542, 'Y': 0.4493274986743927, 'Z': 0.0204213485121727}, {'X': 0.6262817978858948, 'Y': 0.35925135016441345, 'Z': 0.013262691907584667}, {'X': 0.6224791407585144, 'Y': 0.30133694410324097, 'Z': -0.0017515370855107903}, {'X': 0.6197153329849243, 'Y': 0.24789446592330933, 'Z': -0.014932716265320778}, {'X': 0.6693521738052368, 'Y': 0.42875275015830994, 'Z': 0.011887422762811184}, {'X': 0.6582382321357727, 'Y': 0.32646965980529785, 'Z': 0.013061256147921085}, {'X': 0.6483522057533264, 'Y': 0.2569108009338379, 'Z': -0.007131575141102076}, {'X': 0.6414134502410889, 'Y': 0.1983119547367096, 'Z': -0.02537303976714611}, {'X': 0.704010546207428, 'Y': 0.4300711452960968, 'Z': -0.0008951295167207718}, {'X': 0.692205011844635, 'Y': 0.3265470266342163, 'Z': -0.006085383240133524}, {'X': 0.6810769438743591, 'Y': 0.26204222440719604, 'Z': -0.026301449164748192}, {'X': 0.672732949256897, 'Y': 0.2079443335533142, 'Z': -0.042804960161447525}, {'X': 0.7426403760910034, 'Y': 0.45082780718803406, 'Z': -0.015912355855107307}, {'X': 0.74307781457901, 'Y': 0.36551427841186523, 'Z': -0.02735479362308979}, {'X': 0.7415033578872681, 'Y': 0.31147342920303345, 'Z': -0.04072859138250351}, {'X': 0.7397959232330322, 'Y': 0.2612043619155884, 'Z': -0.05104990303516388}]
[{'X': 0.7018560171127319, 'Y': 0.6880418658256531, 'Z': -8.133941446430981e-05}, {'X': 0.6481449604034424, 'Y': 0.6687265634536743, 'Z': -0.008999978192150593}, {'X': 0.6103090643882751, 'Y': 0.5777931213378906, 'Z': -0.0020058010704815388}, {'X': 0.586828351020813, 'Y': 0.5014746189117432, 'Z': -0.0010057969484478235}, {'X': 0.5648210048675537, 'Y': 0.4569039046764374, 'Z': 0.001640228321775794}, {'X': 0.6420267224311829, 'Y': 0.4574755132198334, 'Z': 0.04758741334080696}, {'X': 0.630463719367981, 'Y': 0.36889874935150146, 'Z': 0.05461243912577629}, {'X': 0.6233012676239014, 'Y': 0.31303873658180237, 'Z': 0.0529133602976799}, {'X': 0.6198325157165527, 'Y': 0.26798588037490845, 'Z': 0.05063854902982712}, {'X': 0.6728203296661377, 'Y': 0.4451543986797333, 'Z': 0.03745245188474655}, {'X': 0.6668268442153931, 'Y': 0.3410484194755554, 'Z': 0.04102041944861412}, {'X': 0.659814715385437, 'Y': 0.27679139375686646, 'Z': 0.024527113884687424}, {'X': 0.6516780853271484, 'Y': 0.22313472628593445, 'Z': 0.013217582367360592}, {'X': 0.7049371600151062, 'Y': 0.44941920042037964, 'Z': 0.021545231342315674}, {'X': 0.6933263540267944, 'Y': 0.36249232292175293, 'Z': 0.0017004727851599455}, {'X': 0.675688624382019, 'Y': 0.39017418026924133, 'Z': -0.035162508487701416}, {'X': 0.6605247259140015, 'Y': 0.43007326126098633, 'Z': -0.05009499192237854}, {'X': 0.7381013631820679, 'Y': 0.46397367119789124, 'Z': 0.004211724270135164}, {'X': 0.7382722496986389, 'Y': 0.38264307379722595, 'Z': -0.00136199698317796}, {'X': 0.7364170551300049, 'Y': 0.32266706228256226, 'Z': -0.021878423169255257}, {'X': 0.7293264269828796, 'Y': 0.26693764328956604, 'Z': -0.03906894475221634}]
[{'X': 0.704232394695282, 'Y': 0.6931182146072388, 'Z': -6.777881208108738e-05}, {'X': 0.6482111215591431, 'Y': 0.6680219173431396, 'Z': -0.007904852740466595}, {'X': 0.6094070076942444, 'Y': 0.5769723653793335, 'Z': 0.0007363413460552692}, {'X': 0.5913870334625244, 'Y': 0.5083503723144531, 'Z': 0.0028744887094944715}, {'X': 0.5706750750541687, 'Y': 0.4677809476852417, 'Z': 0.0020362716168165207}, {'X': 0.6449995040893555, 'Y': 0.4730134606361389, 'Z': 0.04811454191803932}, {'X': 0.6391750574111938, 'Y': 0.3909279704093933, 'Z': 0.03745445981621742}, {'X': 0.6360912919044495, 'Y': 0.3350805640220642, 'Z': 0.02854117564857006}, {'X': 0.6303475499153137, 'Y': 0.2828453779220581, 'Z': 0.028485210612416267}, {'X': 0.6747606992721558, 'Y': 0.46461695432662964, 'Z': 0.03795286640524864}, {'X': 0.6688348054885864, 'Y': 0.38170450925827026, 'Z': 0.01851838082075119}, {'X': 0.6602409482002258, 'Y': 0.3379381000995636, 'Z': -0.004060370847582817}, {'X': 0.6477185487747192, 'Y': 0.2890467047691345, 'Z': -0.007129515986889601}, {'X': 0.7052599191665649, 'Y': 0.47086063027381897, 'Z': 0.01975620910525322}, {'X': 0.6898137927055359, 'Y': 0.4195137917995453, 'Z': -0.022287582978606224}, {'X': 0.680433988571167, 'Y': 0.49605584144592285, 'Z': -0.055207207798957825}, {'X': 0.6735904216766357, 'Y': 0.5532276630401611, 'Z': -0.05751466006040573}, {'X': 0.7385932803153992, 'Y': 0.48100584745407104, 'Z': 0.0013355775736272335}, {'X': 0.7322896122932434, 'Y': 0.40296584367752075, 'Z': -0.007665609009563923}, {'X': 0.7211183905601501, 'Y': 0.35717856884002686, 'Z': -0.01934509351849556}, {'X': 0.7046478986740112, 'Y': 0.30500438809394836, 'Z': -0.021626809611916542}]
[{'X': 0.7067948579788208, 'Y': 0.6990687251091003, 'Z': -6.99924275977537e-05}, {'X': 0.6473461985588074, 'Y': 0.6604487895965576, 'Z': 0.0034970086999237537}, {'X': 0.6102468967437744, 'Y': 0.5700773596763611, 'Z': 0.01726735569536686}, {'X': 0.5920518636703491, 'Y': 0.501008927822113, 'Z': 0.023636288940906525}, {'X': 0.5728824138641357, 'Y': 0.4562229514122009, 'Z': 0.023194368928670883}, {'X': 0.6433768272399902, 'Y': 0.4686623215675354, 'Z': 0.06524081528186798}, {'X': 0.638232946395874, 'Y': 0.38504916429519653, 'Z': 0.056164029985666275}, {'X': 0.6352013945579529, 'Y': 0.3252944350242615, 'Z': 0.046613700687885284}, {'X': 0.629188597202301, 'Y': 0.27132734656333923, 'Z': 0.045610636472702026}, {'X': 0.6713008284568787, 'Y': 0.4644320607185364, 'Z': 0.05061255022883415}, {'X': 0.6678199768066406, 'Y': 0.3816572427749634, 'Z': 0.023648789152503014}, {'X': 0.6586154699325562, 'Y': 0.34416425228118896, 'Z': -0.001467658905312419}, {'X': 0.6444283127784729, 'Y': 0.30927300453186035, 'Z': -0.005915631074458361}, {'X': 0.7012326717376709, 'Y': 0.47140687704086304, 'Z': 0.027874939143657684}, {'X': 0.6892150044441223, 'Y': 0.42629897594451904, 'Z': -0.018262892961502075}, {'X': 0.681425929069519, 'Y': 0.5067968964576721, 'Z': -0.05624605342745781}, {'X': 0.6740162968635559, 'Y': 0.5708218812942505, 'Z': -0.05916508659720421}, {'X': 0.7358273267745972, 'Y': 0.482468843460083, 'Z': 0.005712336394935846}, {'X': 0.726348876953125, 'Y': 0.4111694097518921, 'Z': -0.007097873371094465}, {'X': 0.7093466520309448, 'Y': 0.37789154052734375, 'Z': -0.020618874579668045}, {'X': 0.6878405213356018, 'Y': 0.34686750173568726, 'Z': -0.022102797403931618}]
[{'X': 0.7049840688705444, 'Y': 0.6911170482635498, 'Z': -6.63709215587005e-05}, {'X': 0.6472355127334595, 'Y': 0.6524509191513062, 'Z': 0.0067880828864872456}, {'X': 0.6096864938735962, 'Y': 0.5624679923057556, 'Z': 0.023631634190678596}, {'X': 0.59360671043396, 'Y': 0.4974316358566284, 'Z': 0.033687740564346313}, {'X': 0.5747290253639221, 'Y': 0.45815449953079224, 'Z': 0.03837385028600693}, {'X': 0.6419271230697632, 'Y': 0.4678439497947693, 'Z': 0.05996539443731308}, {'X': 0.6384254097938538, 'Y': 0.3765544593334198, 'Z': 0.04759134352207184}, {'X': 0.6345855593681335, 'Y': 0.31905239820480347, 'Z': 0.03937907889485359}, {'X': 0.6272738575935364, 'Y': 0.26899248361587524, 'Z': 0.03760157525539398}, {'X': 0.6694146990776062, 'Y': 0.46474406123161316, 'Z': 0.04214797168970108}, {'X': 0.6650080680847168, 'Y': 0.3724484443664551, 'Z': -0.002108905231580138}, {'X': 0.6538733243942261, 'Y': 0.3491196632385254, 'Z': -0.03099534474313259}, {'X': 0.6414064168930054, 'Y': 0.3406889736652374, 'Z': -0.03368759900331497}, {'X': 0.6996084451675415, 'Y': 0.4699746072292328, 'Z': 0.016992125660181046}, {'X': 0.6877060532569885, 'Y': 0.42085665464401245, 'Z': -0.03484161198139191}, {'X': 0.6790918707847595, 'Y': 0.49601516127586365, 'Z': -0.07046264410018921}, {'X': 0.6721089482307434, 'Y': 0.5621069669723511, 'Z': -0.07187003642320633}, {'X': 0.7340847849845886, 'Y': 0.48445290327072144, 'Z': -0.006327787414193153}, {'X': 0.7234858870506287, 'Y': 0.41638773679733276, 'Z': -0.03085823729634285}, {'X': 0.7063422203063965, 'Y': 0.3858973979949951, 'Z': -0.05040883645415306}, {'X': 0.687918484210968, 'Y': 0.36278408765792847, 'Z': -0.05690058320760727}]
[{'X': 0.7053354978561401, 'Y': 0.7004974484443665, 'Z': -7.473253208445385e-05}, {'X': 0.6472405791282654, 'Y': 0.6565170288085938, 'Z': 0.006326024886220694}, {'X': 0.6088282465934753, 'Y': 0.5620996952056885, 'Z': 0.024380402639508247}, {'X': 0.592092752456665, 'Y': 0.49831244349479675, 'Z': 0.03399989753961563}, {'X': 0.5748618841171265, 'Y': 0.4560078978538513, 'Z': 0.04266238212585449}, {'X': 0.6436009407043457, 'Y': 0.46202078461647034, 'Z': 0.06397388130426407}, {'X': 0.6388823390007019, 'Y': 0.37048962712287903, 'Z': 0.058962270617485046}, {'X': 0.6349301934242249, 'Y': 0.3157769441604614, 'Z': 0.05713756009936333}, {'X': 0.6268924474716187, 'Y': 0.2655640244483948, 'Z': 0.05923929810523987}, {'X': 0.6715303063392639, 'Y': 0.45877593755722046, 'Z': 0.043637435883283615}, {'X': 0.664081335067749, 'Y': 0.3661465346813202, 'Z': -0.0002135225076926872}, {'X': 0.6478660106658936, 'Y': 0.36446285247802734, 'Z': -0.03030647523701191}, {'X': 0.6352774500846863, 'Y': 0.38170933723449707, 'Z': -0.03709445893764496}, {'X': 0.7011169791221619, 'Y': 0.4655067026615143, 'Z': 0.01849636808037758}, {'X': 0.6851356625556946, 'Y': 0.4190681278705597, 'Z': -0.0342605821788311}, {'X': 0.6754964590072632, 'Y': 0.49718353152275085, 'Z': -0.06697387993335724}, {'X': 0.6711511015892029, 'Y': 0.5693789720535278, 'Z': -0.06857936084270477}, {'X': 0.7356628775596619, 'Y': 0.4820619821548462, 'Z': -0.0046118260361254215}, {'X': 0.7211261987686157, 'Y': 0.41087058186531067, 'Z': -0.030434435233473778}, {'X': 0.7013941407203674, 'Y': 0.3834573030471802, 'Z': -0.04742257297039032}, {'X': 0.6827152967453003, 'Y': 0.36882129311561584, 'Z': -0.05224266275763512}]
[{'X': 0.7035223245620728, 'Y': 0.7021534442901611, 'Z': -5.943634096183814e-05}, {'X': 0.6444512009620667, 'Y': 0.6665061712265015, 'Z': 0.0015839498955756426}, {'X': 0.6065340638160706, 'Y': 0.5807098150253296, 'Z': 0.015524361282587051}, {'X': 0.5880346298217773, 'Y': 0.5127402544021606, 'Z': 0.021480340510606766}, {'X': 0.5681033730506897, 'Y': 0.46783047914505005, 'Z': 0.02110695280134678}, {'X': 0.6391956210136414, 'Y': 0.47970065474510193, 'Z': 0.06303819268941879}, {'X': 0.63323575258255, 'Y': 0.39604565501213074, 'Z': 0.0543079599738121}, {'X': 0.6295210123062134, 'Y': 0.338710755109787, 'Z': 0.04552317038178444}, {'X': 0.625379204750061, 'Y': 0.28746917843818665, 'Z': 0.04409846290946007}, {'X': 0.6670520305633545, 'Y': 0.47228336334228516, 'Z': 0.04891527071595192}, {'X': 0.6579640507698059, 'Y': 0.38421157002449036, 'Z': 0.023523766547441483}, {'X': 0.6476811766624451, 'Y': 0.3477756381034851, 'Z': -0.0012794898357242346}, {'X': 0.634870171546936, 'Y': 0.31445690989494324, 'Z': -0.005528331734240055}, {'X': 0.6982885599136353, 'Y': 0.47663629055023193, 'Z': 0.02703355997800827}, {'X': 0.6820937991142273, 'Y': 0.41790711879730225, 'Z': -0.016079546883702278}, {'X': 0.6753942966461182, 'Y': 0.49095770716667175, 'Z': -0.054909709841012955}, {'X': 0.6698708534240723, 'Y': 0.5507856607437134, 'Z': -0.06103639304637909}, {'X': 0.7338860630989075, 'Y': 0.48662829399108887, 'Z': 0.004938056692481041}, {'X': 0.7258475422859192, 'Y': 0.41409873962402344, 'Z': -0.010609325021505356}, {'X': 0.7113194465637207, 'Y': 0.38056206703186035, 'Z': -0.02718636579811573}, {'X': 0.6923155188560486, 'Y': 0.34639662504196167, 'Z': -0.03180110827088356}]
[{'X': 0.704980194568634, 'Y': 0.6924499273300171, 'Z': -8.070312469499186e-05}, {'X': 0.6480627655982971, 'Y': 0.667037308216095, 'Z': -0.003594793379306793}, {'X': 0.6085188388824463, 'Y': 0.5807618498802185, 'Z': 0.01099550724029541}, {'X': 0.5862013101577759, 'Y': 0.5083678960800171, 'Z': 0.020000508055090904}, {'X': 0.568605899810791, 'Y': 0.46686527132987976, 'Z': 0.029704170301556587}, {'X': 0.6392287611961365, 'Y': 0.4671006202697754, 'Z': 0.0659673660993576}, {'X': 0.6292175650596619, 'Y': 0.37669968605041504, 'Z': 0.07323822379112244}, {'X': 0.6201456785202026, 'Y': 0.32245105504989624, 'Z': 0.0689435824751854}, {'X': 0.6137760281562805, 'Y': 0.28038331866264343, 'Z': 0.06635718792676926}, {'X': 0.6692236065864563, 'Y': 0.4527188241481781, 'Z': 0.05488638952374458}, {'X': 0.656635046005249, 'Y': 0.3527156114578247, 'Z': 0.054422322660684586}, {'X': 0.6427761912345886, 'Y': 0.3000244200229645, 'Z': 0.03457590192556381}, {'X': 0.6281572580337524, 'Y': 0.2579191327095032, 'Z': 0.022431347519159317}, {'X': 0.7020737528800964, 'Y': 0.45322632789611816, 'Z': 0.03637532889842987}, {'X': 0.6900925040245056, 'Y': 0.37226980924606323, 'Z': 0.013661539182066917}, {'X': 0.6757402420043945, 'Y': 0.41446375846862793, 'Z': -0.027626698836684227}, {'X': 0.6628026962280273, 'Y': 0.46216773986816406, 'Z': -0.04508011043071747}, {'X': 0.737152099609375, 'Y': 0.4647831320762634, 'Z': 0.018438424915075302}, {'X': 0.7317171692848206, 'Y': 0.3864266276359558, 'Z': 0.011410593055188656}, {'X': 0.7214932441711426, 'Y': 0.337801456451416, 'Z': -0.005661473143845797}, {'X': 0.7072770595550537, 'Y': 0.29562848806381226, 'Z': -0.01804119534790516}]
[{'X': 0.7057282328605652, 'Y': 0.6791895031929016, 'Z': -7.804852066328749e-05}, {'X': 0.6526693105697632, 'Y': 0.6648499965667725, 'Z': -0.006462280638515949}, {'X': 0.6102369427680969, 'Y': 0.5856179594993591, 'Z': -0.004529093857854605}, {'X': 0.5866439342498779, 'Y': 0.5133621096611023, 'Z': -0.007482040207833052}, {'X': 0.5602039694786072, 'Y': 0.4719123840332031, 'Z': -0.012328103184700012}, {'X': 0.6360734105110168, 'Y': 0.4616115987300873, 'Z': 0.030682284384965897}, {'X': 0.6234499216079712, 'Y': 0.3743148744106293, 'Z': 0.02495676279067993}, {'X': 0.6173589825630188, 'Y': 0.3188070058822632, 'Z': 0.011746394447982311}, {'X': 0.6135721802711487, 'Y': 0.2691761255264282, 'Z': -0.001987779513001442}, {'X': 0.6667846441268921, 'Y': 0.4387153685092926, 'Z': 0.020205097272992134}, {'X': 0.6537768840789795, 'Y': 0.34003210067749023, 'Z': 0.02393088862299919}, {'X': 0.6417147517204285, 'Y': 0.273417592048645, 'Z': 0.004709573462605476}, {'X': 0.6324119567871094, 'Y': 0.21416035294532776, 'Z': -0.011384498327970505}, {'X': 0.7013999819755554, 'Y': 0.435803085565567, 'Z': 0.004892551805824041}, {'X': 0.690213680267334, 'Y': 0.33330008387565613, 'Z': 0.0020134702790528536}, {'X': 0.6788671612739563, 'Y': 0.2702937722206116, 'Z': -0.017847992479801178}, {'X': 0.6689321994781494, 'Y': 0.21449479460716248, 'Z': -0.0329747311770916}, {'X': 0.7395771741867065, 'Y': 0.45348554849624634, 'Z': -0.010887885466217995}, {'X': 0.7389696836471558, 'Y': 0.3669982850551605, 'Z': -0.020635226741433144}, {'X': 0.7357312440872192, 'Y': 0.3119047284126282, 'Z': -0.03278661146759987}, {'X': 0.7302413582801819, 'Y': 0.25947803258895874, 'Z': -0.04196855425834656}]
