[{'X': 0.7288982272148132, 'Y': 0.7112839221954346, 'Z': -9.819022670853883e-05}, {'X': 0.6807667016983032, 'Y': 0.7105259895324707, 'Z': -0.02159930393099785}, {'X': 0.6360884308815002, 'Y': 0.6415714025497437, 'Z': -0.030063588172197342}, {'X': 0.6053848266601562, 'Y': 0.5818662643432617, 'Z': -0.039545197039842606}, {'X': 0.5707453489303589, 'Y': 0.5509339570999146, 'Z': -0.05336739495396614}, {'X': 0.6670375466346741, 'Y': 0.5119856595993042, 'Z': 0.015702882781624794}, {'X': 0.6655055284500122, 'Y': 0.42009079456329346, 'Z': 0.00681378273293376}, {'X': 0.6663498282432556, 'Y': 0.35784855484962463, 'Z': -0.01185169629752636}, {'X': 0.6691335439682007, 'Y': 0.29964736104011536, 'Z': -0.028860801830887794}, {'X': 0.6990463137626648, 'Y': 0.49785906076431274, 'Z': 0.011250271461904049}, {'X': 0.6957861185073853, 'Y': 0.39640456438064575, 'Z': 0.004586824681609869}, {'X': 0.6944125294685364, 'Y': 0.3255050480365753, 'Z': -0.0202847458422184}, {'X': 0.6954233050346375, 'Y': 0.26551303267478943, 'Z': -0.035837963223457336}, {'X': 0.7342535257339478, 'Y': 0.5040211081504822, 'Z': 0.0023954494390636683}, {'X': 0.7284271717071533, 'Y': 0.4043925404548645, 'Z': -0.0084748649969697}, {'X': 0.7242104411125183, 'Y': 0.34149664640426636, 'Z': -0.03155317157506943}, {'X': 0.721814751625061, 'Y': 0.2843417227268219, 'Z': -0.04773681238293648}, {'X': 0.7709636092185974, 'Y': 0.5265678763389587, 'Z': -0.009476241655647755}, {'X': 0.7649611830711365, 'Y': 0.45052146911621094, 'Z': -0.022333551198244095}, {'X': 0.7582935690879822, 'Y': 0.39923208951950073, 'Z': -0.03545483946800232}, {'X': 0.7498078346252441, 'Y': 0.3473811745643616, 'Z': -0.04614102095365524}]
[{'X': 0.7289908528327942, 'Y': 0.7076680660247803, 'Z': -9.5627416158095e-05}, {'X': 0.6808704733848572, 'Y': 0.705751359462738, 'Z': -0.024364503100514412}, {'X': 0.6359822154045105, 'Y': 0.6381950378417969, 'Z': -0.03395381197333336}, {'X': 0.6042853593826294, 'Y': 0.5798149108886719, 'Z': -0.04488758370280266}, {'X': 0.5706734657287598, 'Y': 0.5462846755981445, 'Z': -0.0606636144220829}, {'X': 0.6672161221504211, 'Y': 0.5112736225128174, 'Z': 0.012389945797622204}, {'X': 0.6663901209831238, 'Y': 0.4180995225906372, 'Z': 0.0009372062631882727}, {'X': 0.6665933132171631, 'Y': 0.3567495048046112, 'Z': -0.019101209938526154}, {'X': 0.668427050113678, 'Y': 0.2986903190612793, 'Z': -0.037031371146440506}, {'X': 0.6987712979316711, 'Y': 0.49838894605636597, 'Z': 0.00778292678296566}, {'X': 0.6961329579353333, 'Y': 0.3962937593460083, 'Z': 0.0009382489370182157}, {'X': 0.6942217350006104, 'Y': 0.3265811800956726, 'Z': -0.024102088063955307}, {'X': 0.693748950958252, 'Y': 0.2650814950466156, 'Z': -0.04006340354681015}, {'X': 0.733501136302948, 'Y': 0.5050420165061951, 'Z': -0.0009068715153262019}, {'X': 0.7286962866783142, 'Y': 0.40598374605178833, 'Z': -0.011464288458228111}, {'X': 0.7237207889556885, 'Y': 0.34236451983451843, 'Z': -0.036315638571977615}, {'X': 0.7202945351600647, 'Y': 0.2843310832977295, 'Z': -0.053587041795253754}, {'X': 0.7700827121734619, 'Y': 0.5275163650512695, 'Z': -0.01290249451994896}, {'X': 0.7649807929992676, 'Y': 0.45161521434783936, 'Z': -0.025160780176520348}, {'X': 0.7585513591766357, 'Y': 0.40073370933532715, 'Z': -0.03830961510539055}, {'X': 0.7504793405532837, 'Y': 0.3500150442123413, 'Z': -0.0488772988319397}]
[{'X': 0.7307289838790894, 'Y': 0.7042936086654663, 'Z': -0.00010313706297893077}, {'X': 0.6812693476676941, 'Y': 0.7034657001495361, 'Z': -0.02294592186808586}, {'X': 0.6367404460906982, 'Y': 0.6345659494400024, 'Z': -0.03159381449222565}, {'X': 0.6063206195831299, 'Y': 0.5760965943336487, 'Z': -0.04105667397379875}, {'X': 0.5718761682510376, 'Y': 0.5455732941627502, 'Z': -0.05519285425543785}, {'X': 0.6680903434753418, 'Y': 0.5060749650001526, 'Z': 0.013921919278800488}, {'X': 0.6674657464027405, 'Y': 0.41369736194610596, 'Z': 0.003962271381169558}, {'X': 0.6685211658477783, 'Y': 0.3515746593475342, 'Z': -0.01534882839769125}, {'X': 0.6715055108070374, 'Y': 0.29297661781311035, 'Z': -0.032710734754800797}, {'X': 0.7004184722900391, 'Y': 0.4921081066131592, 'Z': 0.009576648473739624}, {'X': 0.6979151368141174, 'Y': 0.39054691791534424, 'Z': 0.0012982863700017333}, {'X': 0.6967365145683289, 'Y': 0.31987422704696655, 'Z': -0.024048883467912674}, {'X': 0.6978037357330322, 'Y': 0.2588905394077301, 'Z': -0.04001929983496666}, {'X': 0.7358090877532959, 'Y': 0.4982110857963562, 'Z': 0.0009196173632517457}, {'X': 0.7299900054931641, 'Y': 0.398425817489624, 'Z': -0.010932320728898048}, {'X': 0.7259089350700378, 'Y': 0.3350968360900879, 'Z': -0.034049224108457565}, {'X': 0.7238508462905884, 'Y': 0.2768668234348297, 'Z': -0.050516627728939056}, {'X': 0.7727887034416199, 'Y': 0.5204039812088013, 'Z': -0.010991394519805908}, {'X': 0.766808032989502, 'Y': 0.44441932439804077, 'Z': -0.024588733911514282}, {'X': 0.7607865929603577, 'Y': 0.39321768283843994, 'Z': -0.03781754896044731}, {'X': 0.753164529800415, 'Y': 0.3411831557750702, 'Z': -0.04858430474996567}]
[{'X': 0.7272883653640747, 'Y': 0.7066968679428101, 'Z': -9.11482420633547e-05}, {'X': 0.6786623597145081, 'Y': 0.7064074277877808, 'Z': -0.025055481120944023}, {'X': 0.6343927383422852, 'Y': 0.6412945985794067, 'Z': -0.03429275378584862}, {'X': 0.6032248735427856, 'Y': 0.5839703679084778, 'Z': -0.04442897066473961}, {'X': 0.5703604221343994, 'Y': 0.552384078502655, 'Z': -0.060014139860868454}, {'X': 0.6663262248039246, 'Y': 0.5132288932800293, 'Z': 0.013579889200627804}, {'X': 0.6642314791679382, 'Y': 0.4215570390224457, 'Z': 0.002493103500455618}, {'X': 0.6648775339126587, 'Y': 0.35846146941185, 'Z': -0.019229482859373093}, {'X': 0.6678041815757751, 'Y': 0.29973509907722473, 'Z': -0.037995923310518265}, {'X': 0.697966456413269, 'Y': 0.5010523200035095, 'Z': 0.009969898499548435}, {'X': 0.6959224343299866, 'Y': 0.39974650740623474, 'Z': 0.0022340891882777214}, {'X': 0.6948684453964233, 'Y': 0.3287205100059509, 'Z': -0.023917416110634804}, {'X': 0.6947482228279114, 'Y': 0.2677527964115143, 'Z': -0.04027070477604866}, {'X': 0.7324932217597961, 'Y': 0.5078309774398804, 'Z': 0.0016366251511499286}, {'X': 0.728335976600647, 'Y': 0.41093116998672485, 'Z': -0.011190571822226048}, {'X': 0.724483072757721, 'Y': 0.3471006751060486, 'Z': -0.035736165940761566}, {'X': 0.7216626405715942, 'Y': 0.2884003221988678, 'Z': -0.05232700705528259}, {'X': 0.7683893442153931, 'Y': 0.5294396281242371, 'Z': -0.00991876795887947}, {'X': 0.7638811469078064, 'Y': 0.45335447788238525, 'Z': -0.024133190512657166}, {'X': 0.7589283585548401, 'Y': 0.4014241099357605, 'Z': -0.03654656186699867}, {'X': 0.751937747001648, 'Y': 0.34902945160865784, 'Z': -0.04625912755727768}]
[{'X': 0.7271180748939514, 'Y': 0.7060938477516174, 'Z': -7.692875806242228e-05}, {'X': 0.681059718132019, 'Y': 0.706497311592102, 'Z': -0.027697674930095673}, {'X': 0.6364181637763977, 'Y': 0.6416642069816589, 'Z': -0.038356564939022064}, {'X': 0.6048452854156494, 'Y': 0.5841817855834961, 'Z': -0.04994906857609749}, {'X': 0.5705335140228271, 'Y': 0.5529594421386719, 'Z': -0.06669817119836807}, {'X': 0.6664352416992188, 'Y': 0.5148736238479614, 'Z': 0.005378028377890587}, {'X': 0.6618881225585938, 'Y': 0.4260873794555664, 'Z': -0.007723974995315075}, {'X': 0.6595184206962585, 'Y': 0.3654567301273346, 'Z': -0.030236689373850822}, {'X': 0.6594772934913635, 'Y': 0.30736488103866577, 'Z': -0.04917890578508377}, {'X': 0.6981781721115112, 'Y': 0.5016393065452576, 'Z': 0.0019033756107091904}, {'X': 0.6961041688919067, 'Y': 0.39969098567962646, 'Z': -0.0069974991492927074}, {'X': 0.6940598487854004, 'Y': 0.32888108491897583, 'Z': -0.03434567525982857}, {'X': 0.6931313872337341, 'Y': 0.26747894287109375, 'Z': -0.05195053294301033}, {'X': 0.7322427034378052, 'Y': 0.5070905685424805, 'Z': -0.005964042618870735}, {'X': 0.7289745211601257, 'Y': 0.409955769777298, 'Z': -0.02121203951537609}, {'X': 0.7252697348594666, 'Y': 0.34512627124786377, 'Z': -0.046935297548770905}, {'X': 0.7221302390098572, 'Y': 0.2844218909740448, 'Z': -0.06397969275712967}, {'X': 0.7674702405929565, 'Y': 0.5285544395446777, 'Z': -0.01746361516416073}, {'X': 0.7634526491165161, 'Y': 0.4535890817642212, 'Z': -0.03372897580265999}, {'X': 0.7583987712860107, 'Y': 0.4024665951728821, 'Z': -0.047700636088848114}, {'X': 0.7509062886238098, 'Y': 0.3500680923461914, 'Z': -0.05825469270348549}]
[{'X': 0.7297877073287964, 'Y': 0.7215517163276672, 'Z': -7.2433082095813e-05}, {'X': 0.6841879487037659, 'Y': 0.7021399736404419, 'Z': -0.019889986142516136}, {'X': 0.6411736607551575, 'Y': 0.6267266869544983, 'Z': -0.03024144656956196}, {'X': 0.6087036728858948, 'Y': 0.5701854825019836, 'Z': -0.04150386154651642}, {'X': 0.578027069568634, 'Y': 0.5414541959762573, 'Z': -0.055025722831487656}, {'X': 0.6732372641563416, 'Y': 0.5178593397140503, 'Z': 0.009384341537952423}, {'X': 0.6644434928894043, 'Y': 0.4412854313850403, 'Z': -0.023862317204475403}, {'X': 0.6625719666481018, 'Y': 0.4616625905036926, 'Z': -0.06346718966960907}, {'X': 0.6648454070091248, 'Y': 0.49304330348968506, 'Z': -0.08769278228282928}, {'X': 0.7040197253227234, 'Y': 0.5027458667755127, 'Z': 0.005932549014687538}, {'X': 0.7004187107086182, 'Y': 0.4038809835910797, 'Z': 0.00666265981271863}, {'X': 0.6964929103851318, 'Y': 0.33805525302886963, 'Z': -0.010447193868458271}, {'X': 0.6932802796363831, 'Y': 0.2694556415081024, 'Z': -0.02223191224038601}, {'X': 0.7360293865203857, 'Y': 0.5080068707466125, 'Z': -0.004332913085818291}, {'X': 0.7320955395698547, 'Y': 0.41081738471984863, 'Z': -0.006888633593916893}, {'X': 0.727944016456604, 'Y': 0.34951677918434143, 'Z': -0.017315149307250977}, {'X': 0.7242887616157532, 'Y': 0.2874613106250763, 'Z': -0.025050025433301926}, {'X': 0.768656313419342, 'Y': 0.5303196310997009, 'Z': -0.019209427759051323}, {'X': 0.7661275267601013, 'Y': 0.452800989151001, 'Z': -0.021710412576794624}, {'X': 0.762373149394989, 'Y': 0.40237337350845337, 'Z': -0.023830898106098175}, {'X': 0.7574384808540344, 'Y': 0.35048651695251465, 'Z': -0.026619505137205124}]
[{'X': 0.7293833494186401, 'Y': 0.7353219985961914, 'Z': 1.8390210243524052e-05}, {'X': 0.6815553307533264, 'Y': 0.7008880376815796, 'Z': -0.005201720166951418}, {'X': 0.6425018310546875, 'Y': 0.6208498477935791, 'Z': -0.0053148516453802586}, {'X': 0.6120267510414124, 'Y': 0.5622606873512268, 'Z': -0.01068032905459404}, {'X': 0.5819910764694214, 'Y': 0.5231769680976868, 'Z': -0.0155259994789958}, {'X': 0.6765433549880981, 'Y': 0.5328837037086487, 'Z': 0.04049714654684067}, {'X': 0.6612080931663513, 'Y': 0.47513526678085327, 'Z': 0.009439504705369473}, {'X': 0.6621896028518677, 'Y': 0.5256385207176208, 'Z': -0.03035138174891472}, {'X': 0.6675382852554321, 'Y': 0.5723980665206909, 'Z': -0.05070754140615463}, {'X': 0.7061945199966431, 'Y': 0.5156168937683105, 'Z': 0.033214859664440155}, {'X': 0.697817862033844, 'Y': 0.43402430415153503, 'Z': 0.03782418742775917}, {'X': 0.6910335421562195, 'Y': 0.39468541741371155, 'Z': 0.022351816296577454}, {'X': 0.6840637922286987, 'Y': 0.3586074113845825, 'Z': 0.011655483394861221}, {'X': 0.738108217716217, 'Y': 0.5156410932540894, 'Z': 0.01868324913084507}, {'X': 0.7340489625930786, 'Y': 0.42406317591667175, 'Z': 0.019266093149781227}, {'X': 0.7282335758209229, 'Y': 0.375092089176178, 'Z': 0.009608040563762188}, {'X': 0.7213676571846008, 'Y': 0.32852768898010254, 'Z': 0.004888883791863918}, {'X': 0.7702243328094482, 'Y': 0.5342364311218262, 'Z': 0.0016745715402066708}, {'X': 0.7667732238769531, 'Y': 0.4564407169818878, 'Z': 0.006750043481588364}, {'X': 0.7594997882843018, 'Y': 0.41123276948928833, 'Z': 0.009489402174949646}, {'X': 0.7499412894248962, 'Y': 0.3654361665248871, 'Z': 0.011096724309027195}]
[{'X': 0.7237641215324402, 'Y': 0.7338136434555054, 'Z': 3.742588887689635e-06}, {'X': 0.6791390180587769, 'Y': 0.7059317827224731, 'Z': -0.011958767659962177}, {'X': 0.6413538455963135, 'Y': 0.6245625615119934, 'Z': -0.014689820818603039}, {'X': 0.6107119917869568, 'Y': 0.5638739466667175, 'Z': -0.020727289840579033}, {'X': 0.5775598287582397, 'Y': 0.5261184573173523, 'Z': -0.02795378491282463}, {'X': 0.6734685301780701, 'Y': 0.5394281148910522, 'Z': 0.035155463963747025}, {'X': 0.6587049961090088, 'Y': 0.48203808069229126, 'Z': 0.002030325820669532}, {'X': 0.6609417200088501, 'Y': 0.5264201760292053, 'Z': -0.044142723083496094}, {'X': 0.6655969619750977, 'Y': 0.571620762348175, 'Z': -0.07047374546527863}, {'X': 0.7011297941207886, 'Y': 0.5206319093704224, 'Z': 0.031672004610300064}, {'X': 0.6930850148200989, 'Y': 0.44597381353378296, 'Z': 0.027689071372151375}, {'X': 0.6873558759689331, 'Y': 0.4082326889038086, 'Z': 0.0016368565848097205}, {'X': 0.6791192889213562, 'Y': 0.3762136995792389, 'Z': -0.016131414100527763}, {'X': 0.7309882044792175, 'Y': 0.5190469026565552, 'Z': 0.01968221552670002}, {'X': 0.7260657548904419, 'Y': 0.4349803924560547, 'Z': 0.016491100192070007}, {'X': 0.7209972739219666, 'Y': 0.3899308145046234, 'Z': 4.056479156133719e-05}, {'X': 0.7122908234596252, 'Y': 0.34785860776901245, 'Z': -0.009293346665799618}, {'X': 0.7617570161819458, 'Y': 0.5345953106880188, 'Z': 0.005262227263301611}, {'X': 0.7578608989715576, 'Y': 0.4628399610519409, 'Z': 0.009656433016061783}, {'X': 0.7515672445297241, 'Y': 0.41950011253356934, 'Z': 0.009673631750047207}, {'X': 0.7422491312026978, 'Y': 0.3742222189903259, 'Z': 0.009890378452837467}]
[{'X': 0.7293691039085388, 'Y': 0.7339096069335938, 'Z': -1.6907186363823712e-05}, {'X': 0.6784625053405762, 'Y': 0.7058082818984985, 'Z': -0.013680298812687397}, {'X': 0.639860212802887, 'Y': 0.626663863658905, 'Z': -0.018554814159870148}, {'X': 0.6092897057533264, 'Y': 0.5671865344047546, 'Z': -0.02580757811665535}, {'X': 0.5754581093788147, 'Y': 0.5330225229263306, 'Z': -0.034320686012506485}, {'X': 0.6706678867340088, 'Y': 0.5395910739898682, 'Z': 0.03307456150650978}, {'X': 0.6596452593803406, 'Y': 0.4753827452659607, 'Z': 0.00044958596117794514}, {'X': 0.6594035625457764, 'Y': 0.5136203765869141, 'Z': -0.0439312644302845}, {'X': 0.6624634265899658, 'Y': 0.5559841394424438, 'Z': -0.06758370995521545}, {'X': 0.700505256652832, 'Y': 0.5216113924980164, 'Z': 0.03231653571128845}, {'X': 0.6961145997047424, 'Y': 0.4438092112541199, 'Z': 0.03448837995529175}, {'X': 0.689272403717041, 'Y': 0.4015260934829712, 'Z': 0.017989326268434525}, {'X': 0.6825674772262573, 'Y': 0.3586445450782776, 'Z': 0.008062122389674187}, {'X': 0.7325776219367981, 'Y': 0.5183824896812439, 'Z': 0.02332473360002041}, {'X': 0.7270416617393494, 'Y': 0.4322279691696167, 'Z': 0.023741601034998894}, {'X': 0.720815122127533, 'Y': 0.38617372512817383, 'Z': 0.01419790368527174}, {'X': 0.7141301035881042, 'Y': 0.338887095451355, 'Z': 0.009469442069530487}, {'X': 0.7638660073280334, 'Y': 0.5309988260269165, 'Z': 0.011355160735547543}, {'X': 0.7598185539245605, 'Y': 0.45701754093170166, 'Z': 0.01637534238398075}, {'X': 0.7532414793968201, 'Y': 0.4135124981403351, 'Z': 0.017491934821009636}, {'X': 0.7448010444641113, 'Y': 0.36830830574035645, 'Z': 0.018170101568102837}]
[{'X': 0.7274894714355469, 'Y': 0.7303282022476196, 'Z': -5.821847662446089e-05}, {'X': 0.6783989667892456, 'Y': 0.7055709958076477, 'Z': -0.01178163755685091}, {'X': 0.6377959251403809, 'Y': 0.6299247145652771, 'Z': -0.013195289298892021}, {'X': 0.6069116592407227, 'Y': 0.571369469165802, 'Z': -0.016358893364667892}, {'X': 0.5759084224700928, 'Y': 0.5450360774993896, 'Z': -0.021756578236818314}, {'X': 0.6694002151489258, 'Y': 0.5320007801055908, 'Z': 0.031376052647829056}, {'X': 0.65934818983078, 'Y': 0.46573925018310547, 'Z': 0.016014767810702324}, {'X': 0.6586284637451172, 'Y': 0.46375489234924316, 'Z': -0.01793094351887703}, {'X': 0.662391185760498, 'Y': 0.4756163954734802, 'Z': -0.044646456837654114}, {'X': 0.6988974809646606, 'Y': 0.5147241950035095, 'Z': 0.02930893748998642}, {'X': 0.6922222971916199, 'Y': 0.42740529775619507, 'Z': 0.03700527548789978}, {'X': 0.6878105401992798, 'Y': 0.37144696712493896, 'Z': 0.02243955060839653}, {'X': 0.6840635538101196, 'Y': 0.31495043635368347, 'Z': 0.011015620082616806}, {'X': 0.7304494380950928, 'Y': 0.5137651562690735, 'Z': 0.020675521343946457}, {'X': 0.7247424125671387, 'Y': 0.4226350486278534, 'Z': 0.02237965539097786}, {'X': 0.7197587490081787, 'Y': 0.368222713470459, 'Z': 0.009695245884358883}, {'X': 0.7150173187255859, 'Y': 0.31466594338417053, 'Z': 0.002138342708349228}, {'X': 0.7640699148178101, 'Y': 0.5293883681297302, 'Z': 0.009852227754890919}, {'X': 0.7611246705055237, 'Y': 0.455538272857666, 'Z': 0.009668550454080105}, {'X': 0.7561041116714478, 'Y': 0.4085886478424072, 'Z': 0.007142210379242897}, {'X': 0.7486638426780701, 'Y': 0.36077696084976196, 'Z': 0.006862329784780741}]
[{'X': 0.7264955639839172, 'Y': 0.7126246094703674, 'Z': -7.127131539164111e-05}, {'X': 0.6783298254013062, 'Y': 0.7066750526428223, 'Z': -0.018110502511262894}, {'X': 0.6344242095947266, 'Y': 0.639099657535553, 'Z': -0.024562589824199677}, {'X': 0.6025549173355103, 'Y': 0.5809070467948914, 'Z': -0.03289623558521271}, {'X': 0.5697627067565918, 'Y': 0.5540801882743835, 'Z': -0.0460963137447834}, {'X': 0.6616005301475525, 'Y': 0.5181956887245178, 'Z': 0.014550463296473026}, {'X': 0.6485329866409302, 'Y': 0.4374198019504547, 'Z': 0.009122416377067566}, {'X': 0.642179012298584, 'Y': 0.38126033544540405, 'Z': -0.008430637419223785}, {'X': 0.6379134654998779, 'Y': 0.32706332206726074, 'Z': -0.025518234819173813}, {'X': 0.6957476735115051, 'Y': 0.5015237927436829, 'Z': 0.009706693701446056}, {'X': 0.6925602555274963, 'Y': 0.39929360151290894, 'Z': 0.006358893122524023}, {'X': 0.6907398104667664, 'Y': 0.3299797773361206, 'Z': -0.01658809557557106}, {'X': 0.6909337043762207, 'Y': 0.27022379636764526, 'Z': -0.03315750136971474}, {'X': 0.7308024168014526, 'Y': 0.5035409331321716, 'Z': 0.0005058225942775607}, {'X': 0.7287411689758301, 'Y': 0.40469592809677124, 'Z': -0.007763008587062359}, {'X': 0.7268895506858826, 'Y': 0.34425652027130127, 'Z': -0.02921242266893387}, {'X': 0.7255317568778992, 'Y': 0.2854180335998535, 'Z': -0.04577135294675827}, {'X': 0.765778660774231, 'Y': 0.5232272744178772, 'Z': -0.012395555153489113}, {'X': 0.7626912593841553, 'Y': 0.44792240858078003, 'Z': -0.024007776752114296}, {'X': 0.7585874199867249, 'Y': 0.40142396092414856, 'Z': -0.03751416131854057}, {'X': 0.7521917223930359, 'Y': 0.35345399379730225, 'Z': -0.048535995185375214}]
