[{'X': 0.6945004463195801, 'Y': 0.7568523287773132, 'Z': -7.250058115459979e-05}, {'X': 0.6453719735145569, 'Y': 0.7438123226165771, 'Z': -0.022127486765384674}, {'X': 0.60124272108078, 'Y': 0.6758047938346863, 'Z': -0.03249003365635872}, {'X': 0.570580780506134, 'Y': 0.6125744581222534, 'Z': -0.04564884305000305}, {'X': 0.5403558611869812, 'Y': 0.5726141929626465, 'Z': -0.062073659151792526}, {'X': 0.6333896517753601, 'Y': 0.540886402130127, 'Z': 0.014980859123170376}, {'X': 0.6243118643760681, 'Y': 0.4543120861053467, 'Z': 0.01166700292378664}, {'X': 0.6212342381477356, 'Y': 0.39893829822540283, 'Z': -0.0008325718226842582}, {'X': 0.6200492978096008, 'Y': 0.34664368629455566, 'Z': -0.01343703642487526}, {'X': 0.6633317470550537, 'Y': 0.5268522500991821, 'Z': 0.011607708409428596}, {'X': 0.6566663384437561, 'Y': 0.4272357225418091, 'Z': 0.014530569314956665}, {'X': 0.6531335115432739, 'Y': 0.36102449893951416, 'Z': -0.002268644981086254}, {'X': 0.651372492313385, 'Y': 0.30610957741737366, 'Z': -0.016854053363204002}, {'X': 0.6951411366462708, 'Y': 0.5324474573135376, 'Z': 0.003940112888813019}, {'X': 0.688774824142456, 'Y': 0.4349437952041626, 'Z': 0.0035379137843847275}, {'X': 0.6825896501541138, 'Y': 0.3753543794155121, 'Z': -0.014458896592259407}, {'X': 0.6775263547897339, 'Y': 0.3259231448173523, 'Z': -0.02716020494699478}, {'X': 0.7293707728385925, 'Y': 0.5554313063621521, 'Z': -0.00728222681209445}, {'X': 0.7244115471839905, 'Y': 0.4793585240840912, 'Z': -0.013366947881877422}, {'X': 0.7169151902198792, 'Y': 0.4310414791107178, 'Z': -0.024721434339880943}, {'X': 0.7076039910316467, 'Y': 0.3877854347229004, 'Z': -0.03425197675824165}]
[{'X': 0.6933924555778503, 'Y': 0.7479166984558105, 'Z': -6.18763078819029e-05}, {'X': 0.643534243106842, 'Y': 0.7371401786804199, 'Z': -0.022245265543460846}, {'X': 0.6011984348297119, 'Y': 0.6739609241485596, 'Z': -0.033967576920986176}, {'X': 0.5719672441482544, 'Y': 0.6128588914871216, 'Z': -0.04855687916278839}, {'X': 0.541611909866333, 'Y': 0.570887565612793, 'Z': -0.06772982329130173}, {'X': 0.6316525936126709, 'Y': 0.5385026335716248, 'Z': 0.011796882376074791}, {'X': 0.6242059469223022, 'Y': 0.4512556195259094, 'Z': 0.004968233872205019}, {'X': 0.622185468673706, 'Y': 0.3946898579597473, 'Z': -0.010020673274993896}, {'X': 0.6221135258674622, 'Y': 0.3411933183670044, 'Z': -0.023007098585367203}, {'X': 0.6615904569625854, 'Y': 0.5251638293266296, 'Z': 0.008120420388877392}, {'X': 0.6558693051338196, 'Y': 0.4246920347213745, 'Z': 0.005747349467128515}, {'X': 0.6532189249992371, 'Y': 0.35736730694770813, 'Z': -0.015100141055881977}, {'X': 0.6528956890106201, 'Y': 0.30172595381736755, 'Z': -0.03235963359475136}, {'X': 0.693937361240387, 'Y': 0.531254231929779, 'Z': 4.958409772370942e-05}, {'X': 0.6872449517250061, 'Y': 0.4330119490623474, 'Z': -0.0036643345374614}, {'X': 0.6822335124015808, 'Y': 0.37310200929641724, 'Z': -0.023510310798883438}, {'X': 0.6783401370048523, 'Y': 0.3225899338722229, 'Z': -0.038623061031103134}, {'X': 0.7290792465209961, 'Y': 0.5538750290870667, 'Z': -0.011488205753266811}, {'X': 0.7231714725494385, 'Y': 0.4772566258907318, 'Z': -0.019159799441695213}, {'X': 0.7160932421684265, 'Y': 0.43013548851013184, 'Z': -0.030868524685502052}, {'X': 0.7076473832130432, 'Y': 0.3878725469112396, 'Z': -0.04144391417503357}]
[{'X': 0.6927074790000916, 'Y': 0.7473199367523193, 'Z': -6.65190236759372e-05}, {'X': 0.6434751749038696, 'Y': 0.7352765798568726, 'Z': -0.01952015608549118}, {'X': 0.6012485027313232, 'Y': 0.6694632172584534, 'Z': -0.0289030522108078}, {'X': 0.5719191431999207, 'Y': 0.6077474355697632, 'Z': -0.041454803198575974}, {'X': 0.5420427322387695, 'Y': 0.5676210522651672, 'Z': -0.058142222464084625}, {'X': 0.632659912109375, 'Y': 0.5358834266662598, 'Z': 0.015797141939401627}, {'X': 0.6243171691894531, 'Y': 0.4481016993522644, 'Z': 0.010734932497143745}, {'X': 0.6220347285270691, 'Y': 0.39137616753578186, 'Z': -0.0037244546692818403}, {'X': 0.6218045353889465, 'Y': 0.33793389797210693, 'Z': -0.017261037603020668}, {'X': 0.662507951259613, 'Y': 0.5227872729301453, 'Z': 0.010976585559546947}, {'X': 0.656501829624176, 'Y': 0.422035813331604, 'Z': 0.010483783669769764}, {'X': 0.6537940502166748, 'Y': 0.35438209772109985, 'Z': -0.010177611373364925}, {'X': 0.6534132957458496, 'Y': 0.29868853092193604, 'Z': -0.02746550552546978}, {'X': 0.6944075226783752, 'Y': 0.5292301177978516, 'Z': 0.002044109394773841}, {'X': 0.6881746649742126, 'Y': 0.43056511878967285, 'Z': -0.00021958899742458016}, {'X': 0.6832908987998962, 'Y': 0.3699377775192261, 'Z': -0.02026553452014923}, {'X': 0.6795939207077026, 'Y': 0.3192024827003479, 'Z': -0.03551299124956131}, {'X': 0.7288287878036499, 'Y': 0.5525223612785339, 'Z': -0.010360521264374256}, {'X': 0.7232565879821777, 'Y': 0.4747244715690613, 'Z': -0.017544392496347427}, {'X': 0.716497004032135, 'Y': 0.42684441804885864, 'Z': -0.029590727761387825}, {'X': 0.7082049250602722, 'Y': 0.3839993476867676, 'Z': -0.04032577574253082}]
[{'X': 0.6932305693626404, 'Y': 0.7563855648040771, 'Z': -6.594543810933828e-05}, {'X': 0.6436854600906372, 'Y': 0.7409825325012207, 'Z': -0.019260870292782784}, {'X': 0.6009359359741211, 'Y': 0.6732146739959717, 'Z': -0.02936313860118389}, {'X': 0.5721045732498169, 'Y': 0.6102430820465088, 'Z': -0.04320644587278366}, {'X': 0.5427712202072144, 'Y': 0.5680397152900696, 'Z': -0.06078357622027397}, {'X': 0.6330896615982056, 'Y': 0.5381036400794983, 'Z': 0.01714228466153145}, {'X': 0.6242796778678894, 'Y': 0.4520515203475952, 'Z': 0.012655267491936684}, {'X': 0.6219570636749268, 'Y': 0.39607736468315125, 'Z': -0.0013034240109845996}, {'X': 0.6215813755989075, 'Y': 0.3434365391731262, 'Z': -0.014479315839707851}, {'X': 0.6627129316329956, 'Y': 0.5245173573493958, 'Z': 0.011819305829703808}, {'X': 0.6560691595077515, 'Y': 0.4256575107574463, 'Z': 0.012516636401414871}, {'X': 0.6533764004707336, 'Y': 0.35892438888549805, 'Z': -0.006442539859563112}, {'X': 0.6527572870254517, 'Y': 0.30399107933044434, 'Z': -0.022266170009970665}, {'X': 0.6940088272094727, 'Y': 0.5311044454574585, 'Z': 0.0020433624740689993}, {'X': 0.6871568560600281, 'Y': 0.43318238854408264, 'Z': -0.00016036603483371437}, {'X': 0.6818585395812988, 'Y': 0.37361299991607666, 'Z': -0.019063428044319153}, {'X': 0.6778004765510559, 'Y': 0.32416635751724243, 'Z': -0.03305378556251526}, {'X': 0.7278487086296082, 'Y': 0.5555835366249084, 'Z': -0.011128276586532593}, {'X': 0.7221696376800537, 'Y': 0.47884440422058105, 'Z': -0.01833008974790573}, {'X': 0.7154017686843872, 'Y': 0.4309810400009155, 'Z': -0.030890824273228645}, {'X': 0.7073025703430176, 'Y': 0.38841432332992554, 'Z': -0.041774194687604904}]
[{'X': 0.6956193447113037, 'Y': 0.7612746357917786, 'Z': -5.414406768977642e-05}, {'X': 0.6466771364212036, 'Y': 0.7485637664794922, 'Z': -0.024678461253643036}, {'X': 0.6038976311683655, 'Y': 0.681547999382019, 'Z': -0.03673253208398819}, {'X': 0.5771766901016235, 'Y': 0.6158129572868347, 'Z': -0.052071914076805115}, {'X': 0.5507883429527283, 'Y': 0.568244218826294, 'Z': -0.07020406424999237}, {'X': 0.6339669227600098, 'Y': 0.5448907017707825, 'Z': 0.013002392835915089}, {'X': 0.6242159605026245, 'Y': 0.4583418667316437, 'Z': 0.009282142855226994}, {'X': 0.6215727925300598, 'Y': 0.40250149369239807, 'Z': -0.003279538592323661}, {'X': 0.6210899949073792, 'Y': 0.35038089752197266, 'Z': -0.015192123129963875}, {'X': 0.66341632604599, 'Y': 0.5298681855201721, 'Z': 0.010790754109621048}, {'X': 0.6568168997764587, 'Y': 0.4296925961971283, 'Z': 0.013266081921756268}, {'X': 0.6545053720474243, 'Y': 0.3641098737716675, 'Z': -0.0033125372137874365}, {'X': 0.6540243029594421, 'Y': 0.3086279332637787, 'Z': -0.018305519595742226}, {'X': 0.6945421099662781, 'Y': 0.5350373983383179, 'Z': 0.0034577008336782455}, {'X': 0.6880907416343689, 'Y': 0.4371092915534973, 'Z': 0.004583378788083792}, {'X': 0.6825283765792847, 'Y': 0.3771921396255493, 'Z': -0.01288545411080122}, {'X': 0.678585946559906, 'Y': 0.32687294483184814, 'Z': -0.027197998017072678}, {'X': 0.7284089922904968, 'Y': 0.5574043989181519, 'Z': -0.00763698760420084}, {'X': 0.7220588326454163, 'Y': 0.4809573292732239, 'Z': -0.012454884126782417}, {'X': 0.7148789167404175, 'Y': 0.4337403476238251, 'Z': -0.023937173187732697}, {'X': 0.706693172454834, 'Y': 0.39134615659713745, 'Z': -0.03453414887189865}]
[{'X': 0.6949483156204224, 'Y': 0.7590025663375854, 'Z': -8.659015293233097e-05}, {'X': 0.644729733467102, 'Y': 0.7440668344497681, 'Z': -0.03053894080221653}, {'X': 0.6074091792106628, 'Y': 0.6717290878295898, 'Z': -0.04419508948922157}, {'X': 0.5908699631690979, 'Y': 0.5987651944160461, 'Z': -0.059233471751213074}, {'X': 0.5764099955558777, 'Y': 0.5378789305686951, 'Z': -0.075833261013031}, {'X': 0.6327216029167175, 'Y': 0.5454544425010681, 'Z': 0.013677547685801983}, {'X': 0.6233304738998413, 'Y': 0.4608059227466583, 'Z': 0.007279288489371538}, {'X': 0.6211574077606201, 'Y': 0.40435516834259033, 'Z': -0.0088231535628438}, {'X': 0.6200147271156311, 'Y': 0.35089343786239624, 'Z': -0.022473236545920372}, {'X': 0.6630836129188538, 'Y': 0.5309967398643494, 'Z': 0.01347650308161974}, {'X': 0.6556423902511597, 'Y': 0.43152227997779846, 'Z': 0.01724151149392128}, {'X': 0.6530888080596924, 'Y': 0.36883825063705444, 'Z': 0.00032949584419839084}, {'X': 0.6510180234909058, 'Y': 0.31229087710380554, 'Z': -0.012355071492493153}, {'X': 0.6940059661865234, 'Y': 0.5356699824333191, 'Z': 0.007624458055943251}, {'X': 0.6868059635162354, 'Y': 0.4401733875274658, 'Z': 0.010357962921261787}, {'X': 0.6807839274406433, 'Y': 0.3804180324077606, 'Z': -0.008956286124885082}, {'X': 0.6755653619766235, 'Y': 0.3280091881752014, 'Z': -0.023838629946112633}, {'X': 0.7267968654632568, 'Y': 0.5572699308395386, 'Z': -0.002564050955697894}, {'X': 0.7204939126968384, 'Y': 0.4828021824359894, 'Z': -0.0067239077761769295}, {'X': 0.7127354145050049, 'Y': 0.43537020683288574, 'Z': -0.018946265801787376}, {'X': 0.7032603621482849, 'Y': 0.39108943939208984, 'Z': -0.02968330681324005}]
[{'X': 0.690303385257721, 'Y': 0.74607253074646, 'Z': -7.126974378479645e-05}, {'X': 0.645209789276123, 'Y': 0.7284024357795715, 'Z': -0.03043423593044281}, {'X': 0.615979790687561, 'Y': 0.6505227088928223, 'Z': -0.04646861180663109}, {'X': 0.6169272065162659, 'Y': 0.5717568397521973, 'Z': -0.06149183586239815}, {'X': 0.6274588108062744, 'Y': 0.5095343589782715, 'Z': -0.07927002012729645}, {'X': 0.6332032084465027, 'Y': 0.5480365753173828, 'Z': 0.0056403763592243195}, {'X': 0.6243084073066711, 'Y': 0.46226224303245544, 'Z': -0.009852812625467777}, {'X': 0.6217309236526489, 'Y': 0.40190210938453674, 'Z': -0.028636934235692024}, {'X': 0.6220457553863525, 'Y': 0.3466702103614807, 'Z': -0.04636915773153305}, {'X': 0.6627616882324219, 'Y': 0.534933865070343, 'Z': 0.005110795609652996}, {'X': 0.6540659070014954, 'Y': 0.4423699975013733, 'Z': -0.0030772744212299585}, {'X': 0.6491209268569946, 'Y': 0.37671583890914917, 'Z': -0.02059067040681839}, {'X': 0.645096480846405, 'Y': 0.3170147240161896, 'Z': -0.033194590359926224}, {'X': 0.6932628750801086, 'Y': 0.5406017303466797, 'Z': -0.002855408936738968}, {'X': 0.6844798922538757, 'Y': 0.44807082414627075, 'Z': -0.007139026653021574}, {'X': 0.6778900623321533, 'Y': 0.38846081495285034, 'Z': -0.024627042934298515}, {'X': 0.6728495955467224, 'Y': 0.3320929706096649, 'Z': -0.03796084225177765}, {'X': 0.7266430258750916, 'Y': 0.562453031539917, 'Z': -0.015196862630546093}, {'X': 0.7176285982131958, 'Y': 0.489330917596817, 'Z': -0.0247725211083889}, {'X': 0.709152340888977, 'Y': 0.4400128126144409, 'Z': -0.03875943645834923}, {'X': 0.6996551156044006, 'Y': 0.39145275950431824, 'Z': -0.049229543656110764}]
[{'X': 0.690787672996521, 'Y': 0.7300913333892822, 'Z': -4.230829290463589e-05}, {'X': 0.6463463306427002, 'Y': 0.7043044567108154, 'Z': -0.025810038670897484}, {'X': 0.6185621023178101, 'Y': 0.6210880875587463, 'Z': -0.02518913708627224}, {'X': 0.6372285485267639, 'Y': 0.5397236943244934, 'Z': -0.023184286430478096}, {'X': 0.6636385321617126, 'Y': 0.4944014251232147, 'Z': -0.018529493361711502}, {'X': 0.6310823559761047, 'Y': 0.5443776845932007, 'Z': 0.028542470186948776}, {'X': 0.6212033033370972, 'Y': 0.4632093608379364, 'Z': 0.009929925203323364}, {'X': 0.6187771558761597, 'Y': 0.4079529643058777, 'Z': -0.007919149473309517}, {'X': 0.6194280385971069, 'Y': 0.35747379064559937, 'Z': -0.019302459433674812}, {'X': 0.6595885157585144, 'Y': 0.528242290019989, 'Z': 0.026399077847599983}, {'X': 0.6509952545166016, 'Y': 0.4418914318084717, 'Z': 0.014215554110705853}, {'X': 0.6467484831809998, 'Y': 0.37785401940345764, 'Z': -0.005773378070443869}, {'X': 0.643810510635376, 'Y': 0.3234599232673645, 'Z': -0.012627762742340565}, {'X': 0.6902134418487549, 'Y': 0.53288334608078, 'Z': 0.015339221805334091}, {'X': 0.684696614742279, 'Y': 0.44575637578964233, 'Z': 0.0018992380937561393}, {'X': 0.676342785358429, 'Y': 0.38890987634658813, 'Z': -0.02351314015686512}, {'X': 0.6702975630760193, 'Y': 0.33543625473976135, 'Z': -0.03459426388144493}, {'X': 0.7225250005722046, 'Y': 0.556121826171875, 'Z': 0.0005031832843087614}, {'X': 0.7180010676383972, 'Y': 0.48912912607192993, 'Z': -0.01797625608742237}, {'X': 0.708472490310669, 'Y': 0.43971341848373413, 'Z': -0.03629167750477791}, {'X': 0.6968880891799927, 'Y': 0.3923570513725281, 'Z': -0.044631071388721466}]
[{'X': 0.6934533715248108, 'Y': 0.7417498826980591, 'Z': -5.061390038463287e-05}, {'X': 0.6501325368881226, 'Y': 0.7089475989341736, 'Z': -0.0222169179469347}, {'X': 0.6235976219177246, 'Y': 0.6212368607521057, 'Z': -0.020658357068896294}, {'X': 0.6452845931053162, 'Y': 0.5380699038505554, 'Z': -0.018310118466615677}, {'X': 0.6726546287536621, 'Y': 0.49228864908218384, 'Z': -0.013962293975055218}, {'X': 0.630456268787384, 'Y': 0.5477734208106995, 'Z': 0.03233630210161209}, {'X': 0.6199080348014832, 'Y': 0.46752646565437317, 'Z': 0.016057433560490608}, {'X': 0.6174842119216919, 'Y': 0.4137547016143799, 'Z': 0.0011536668753251433}, {'X': 0.617231011390686, 'Y': 0.36396247148513794, 'Z': -0.007537714671343565}, {'X': 0.6579604744911194, 'Y': 0.5307867527008057, 'Z': 0.03007400780916214}, {'X': 0.6490084528923035, 'Y': 0.44282975792884827, 'Z': 0.020937753841280937}, {'X': 0.6448930501937866, 'Y': 0.379720538854599, 'Z': 0.005218569654971361}, {'X': 0.641574501991272, 'Y': 0.326641708612442, 'Z': 0.0005994095117785037}, {'X': 0.6878601908683777, 'Y': 0.5340134501457214, 'Z': 0.018295561894774437}, {'X': 0.6817245483398438, 'Y': 0.444775253534317, 'Z': 0.007536385674029589}, {'X': 0.6742369532585144, 'Y': 0.38716429471969604, 'Z': -0.016631970182061195}, {'X': 0.6686264872550964, 'Y': 0.33417677879333496, 'Z': -0.02785356156527996}, {'X': 0.720085620880127, 'Y': 0.5565949082374573, 'Z': 0.0028204272966831923}, {'X': 0.7146244645118713, 'Y': 0.4890196919441223, 'Z': -0.011760344728827477}, {'X': 0.7055968642234802, 'Y': 0.4413564205169678, 'Z': -0.027875637635588646}, {'X': 0.6947217583656311, 'Y': 0.3958166837692261, 'Z': -0.035197317600250244}]
[{'X': 0.6909316182136536, 'Y': 0.7394302487373352, 'Z': -4.514812826528214e-05}, {'X': 0.6488189697265625, 'Y': 0.7041469216346741, 'Z': -0.022606616839766502}, {'X': 0.6249997019767761, 'Y': 0.6189447641372681, 'Z': -0.02164008654654026}, {'X': 0.6440341472625732, 'Y': 0.5377508997917175, 'Z': -0.020171841606497765}, {'X': 0.6676331162452698, 'Y': 0.4863041639328003, 'Z': -0.01705819182097912}, {'X': 0.6300661563873291, 'Y': 0.5554395914077759, 'Z': 0.03209000453352928}, {'X': 0.6184841394424438, 'Y': 0.47448673844337463, 'Z': 0.015093906782567501}, {'X': 0.6148864030838013, 'Y': 0.41969096660614014, 'Z': 0.00022560036450158805}, {'X': 0.6138978600502014, 'Y': 0.36882930994033813, 'Z': -0.008925302885472775}, {'X': 0.6569474339485168, 'Y': 0.539002001285553, 'Z': 0.030345438048243523}, {'X': 0.6468597650527954, 'Y': 0.45336276292800903, 'Z': 0.02102089487016201}, {'X': 0.6417513489723206, 'Y': 0.3908040523529053, 'Z': 0.005023034289479256}, {'X': 0.6381722688674927, 'Y': 0.33733612298965454, 'Z': 0.00016326687182299793}, {'X': 0.6863212585449219, 'Y': 0.541497528553009, 'Z': 0.018702678382396698}, {'X': 0.6798826456069946, 'Y': 0.4529377818107605, 'Z': 0.008440347388386726}, {'X': 0.6717352867126465, 'Y': 0.39606189727783203, 'Z': -0.015878498554229736}, {'X': 0.6657984256744385, 'Y': 0.3430941104888916, 'Z': -0.028052346780896187}, {'X': 0.718316912651062, 'Y': 0.5619187951087952, 'Z': 0.003748002927750349}, {'X': 0.712683379650116, 'Y': 0.4945562481880188, 'Z': -0.01101788878440857}, {'X': 0.7032220959663391, 'Y': 0.4467562735080719, 'Z': -0.02900698594748974}, {'X': 0.6924692988395691, 'Y': 0.40134602785110474, 'Z': -0.03821763023734093}]
[{'X': 0.6911148428916931, 'Y': 0.7309223413467407, 'Z': -5.2248309657443315e-05}, {'X': 0.6503339409828186, 'Y': 0.7004388570785522, 'Z': -0.02633756771683693}, {'X': 0.6278245449066162, 'Y': 0.6186677813529968, 'Z': -0.02530094049870968}, {'X': 0.646496057510376, 'Y': 0.537412703037262, 'Z': -0.022935207933187485}, {'X': 0.6698905825614929, 'Y': 0.4841316342353821, 'Z': -0.017821362242102623}, {'X': 0.63089519739151, 'Y': 0.5544244647026062, 'Z': 0.025935577228665352}, {'X': 0.6189672350883484, 'Y': 0.4742560386657715, 'Z': 0.006107043474912643}, {'X': 0.6158565282821655, 'Y': 0.41901254653930664, 'Z': -0.011189231649041176}, {'X': 0.6156792044639587, 'Y': 0.3677886128425598, 'Z': -0.021226979792118073}, {'X': 0.6573199033737183, 'Y': 0.537202000617981, 'Z': 0.025219250470399857}, {'X': 0.6470048427581787, 'Y': 0.4541383385658264, 'Z': 0.014092862606048584}, {'X': 0.6417242288589478, 'Y': 0.39120835065841675, 'Z': -0.003323520999401808}, {'X': 0.6379189491271973, 'Y': 0.3384174704551697, 'Z': -0.008024360053241253}, {'X': 0.686420202255249, 'Y': 0.5391317009925842, 'Z': 0.01480818074196577}, {'X': 0.6797927618026733, 'Y': 0.4547574520111084, 'Z': 0.0031289737671613693}, {'X': 0.6706393957138062, 'Y': 0.39772844314575195, 'Z': -0.021932989358901978}, {'X': 0.6638864278793335, 'Y': 0.3449072539806366, 'Z': -0.033233288675546646}, {'X': 0.7177525758743286, 'Y': 0.5591990351676941, 'Z': 0.0006812895298935473}, {'X': 0.7123002409934998, 'Y': 0.4941927194595337, 'Z': -0.015754643827676773}, {'X': 0.7021589279174805, 'Y': 0.44507771730422974, 'Z': -0.034260138869285583}, {'X': 0.6908617615699768, 'Y': 0.3999161422252655, 'Z': -0.041920289397239685}]
