[{'X': 0.782897412776947, 'Y': 0.6160725355148315, 'Z': -6.261630915105343e-05}, {'X': 0.7305946946144104, 'Y': 0.6014529466629028, 'Z': -0.027640771120786667}, {'X': 0.6912731528282166, 'Y': 0.5252308249473572, 'Z': -0.03443003073334694}, {'X': 0.6685054302215576, 'Y': 0.4462193548679352, 'Z': -0.04456740990281105}, {'X': 0.6407605409622192, 'Y': 0.39431026577949524, 'Z': -0.060180556029081345}, {'X': 0.710281491279602, 'Y': 0.40790456533432007, 'Z': 0.016402769833803177}, {'X': 0.6939741969108582, 'Y': 0.3192787170410156, 'Z': 0.002597380429506302}, {'X': 0.6868101954460144, 'Y': 0.25528913736343384, 'Z': -0.017818845808506012}, {'X': 0.6830825209617615, 'Y': 0.1959422081708908, 'Z': -0.03559179604053497}, {'X': 0.7431318163871765, 'Y': 0.3858449161052704, 'Z': 0.011463894508779049}, {'X': 0.7308041453361511, 'Y': 0.2839513421058655, 'Z': 0.009832016192376614}, {'X': 0.7209111452102661, 'Y': 0.21100805699825287, 'Z': -0.014325398951768875}, {'X': 0.7138791680335999, 'Y': 0.14750948548316956, 'Z': -0.031402524560689926}, {'X': 0.7797579169273376, 'Y': 0.386663019657135, 'Z': -0.00013497733743861318}, {'X': 0.7728305459022522, 'Y': 0.2826411724090576, 'Z': -0.006371140014380217}, {'X': 0.7649762034416199, 'Y': 0.21435320377349854, 'Z': -0.03140439838171005}, {'X': 0.7574763894081116, 'Y': 0.1530098021030426, 'Z': -0.05063397064805031}, {'X': 0.8198473453521729, 'Y': 0.4089207351207733, 'Z': -0.015379762277007103}, {'X': 0.8245369791984558, 'Y': 0.3300202190876007, 'Z': -0.03159232810139656}, {'X': 0.8271851539611816, 'Y': 0.27146294713020325, 'Z': -0.05047224462032318}, {'X': 0.8265153169631958, 'Y': 0.21297034621238708, 'Z': -0.06344211846590042}]
[{'X': 0.7856805324554443, 'Y': 0.6209766864776611, 'Z': -3.93643495044671e-05}, {'X': 0.7322210669517517, 'Y': 0.606448769569397, 'Z': -0.025729043409228325}, {'X': 0.6934800744056702, 'Y': 0.5238812565803528, 'Z': -0.033177025616168976}, {'X': 0.6727355122566223, 'Y': 0.44032925367355347, 'Z': -0.044662050902843475}, {'X': 0.6405671834945679, 'Y': 0.3889462351799011, 'Z': -0.061502713710069656}, {'X': 0.7124959230422974, 'Y': 0.40639644861221313, 'Z': 0.014592110179364681}, {'X': 0.6961840391159058, 'Y': 0.3154752254486084, 'Z': 0.0020577535033226013}, {'X': 0.6900054216384888, 'Y': 0.2548426389694214, 'Z': -0.01443913672119379}, {'X': 0.6872987151145935, 'Y': 0.19666552543640137, 'Z': -0.02847001515328884}, {'X': 0.7466984987258911, 'Y': 0.38413524627685547, 'Z': 0.008991774171590805}, {'X': 0.7343205809593201, 'Y': 0.2793465554714203, 'Z': 0.006162363104522228}, {'X': 0.7245377898216248, 'Y': 0.2088475525379181, 'Z': -0.019969288259744644}, {'X': 0.7174565196037292, 'Y': 0.14430058002471924, 'Z': -0.03829915076494217}, {'X': 0.7835961580276489, 'Y': 0.38408422470092773, 'Z': -0.0018679563654586673}, {'X': 0.7760484218597412, 'Y': 0.27851420640945435, 'Z': -0.009322154335677624}, {'X': 0.7678323984146118, 'Y': 0.21247096359729767, 'Z': -0.0348527655005455}, {'X': 0.7606801390647888, 'Y': 0.15080294013023376, 'Z': -0.053643569350242615}, {'X': 0.8240095376968384, 'Y': 0.40535518527030945, 'Z': -0.016252653673291206}, {'X': 0.8291457295417786, 'Y': 0.3206448554992676, 'Z': -0.03153601661324501}, {'X': 0.8308005928993225, 'Y': 0.26388275623321533, 'Z': -0.04844558984041214}, {'X': 0.8300321102142334, 'Y': 0.20684309303760529, 'Z': -0.059998247772455215}]
[{'X': 0.7881961464881897, 'Y': 0.6240468621253967, 'Z': -3.0559676815755665e-05}, {'X': 0.7348469495773315, 'Y': 0.606971800327301, 'Z': -0.02490372769534588}, {'X': 0.6939404606819153, 'Y': 0.5244811177253723, 'Z': -0.031554777175188065}, {'X': 0.6732742190361023, 'Y': 0.44159096479415894, 'Z': -0.04191505163908005}, {'X': 0.6446828842163086, 'Y': 0.3904227316379547, 'Z': -0.05765467509627342}, {'X': 0.7147138118743896, 'Y': 0.4073297083377838, 'Z': 0.010739028453826904}, {'X': 0.6985890865325928, 'Y': 0.31448695063591003, 'Z': 0.0007315748953260481}, {'X': 0.6922359466552734, 'Y': 0.25412440299987793, 'Z': -0.013345589861273766}, {'X': 0.6891187429428101, 'Y': 0.19743263721466064, 'Z': -0.02606412023305893}, {'X': 0.7489309310913086, 'Y': 0.38494423031806946, 'Z': 0.005881957709789276}, {'X': 0.7352842688560486, 'Y': 0.2783529758453369, 'Z': 0.005015229340642691}, {'X': 0.7251883745193481, 'Y': 0.20594030618667603, 'Z': -0.017806990072131157}, {'X': 0.7182599902153015, 'Y': 0.13941916823387146, 'Z': -0.0357002317905426}, {'X': 0.7855908870697021, 'Y': 0.3859632909297943, 'Z': -0.0037715814542025328}, {'X': 0.7767930030822754, 'Y': 0.2791615128517151, 'Z': -0.009871158748865128}, {'X': 0.7671423554420471, 'Y': 0.21406765282154083, 'Z': -0.03275937959551811}, {'X': 0.7591615319252014, 'Y': 0.1549580693244934, 'Z': -0.05140979215502739}, {'X': 0.8263136148452759, 'Y': 0.40650495886802673, 'Z': -0.016627607867121696}, {'X': 0.8301382660865784, 'Y': 0.31890353560447693, 'Z': -0.030928663909435272}, {'X': 0.8303706049919128, 'Y': 0.2636040449142456, 'Z': -0.04706651717424393}, {'X': 0.8295427560806274, 'Y': 0.20940828323364258, 'Z': -0.059843145310878754}]
[{'X': 0.7852340340614319, 'Y': 0.6209959387779236, 'Z': -3.4007858630502596e-05}, {'X': 0.7328101992607117, 'Y': 0.609149158000946, 'Z': -0.024005882441997528}, {'X': 0.690377950668335, 'Y': 0.5298497080802917, 'Z': -0.029220551252365112}, {'X': 0.6677095890045166, 'Y': 0.4521311819553375, 'Z': -0.037721168249845505}, {'X': 0.6384914517402649, 'Y': 0.4070703685283661, 'Z': -0.050362396985292435}, {'X': 0.7137036919593811, 'Y': 0.4093107283115387, 'Z': 0.018793268129229546}, {'X': 0.6992025971412659, 'Y': 0.31948205828666687, 'Z': 0.011507954448461533}, {'X': 0.6929547190666199, 'Y': 0.26159942150115967, 'Z': -0.0029700056184083223}, {'X': 0.6893720030784607, 'Y': 0.20596304535865784, 'Z': -0.01786772534251213}, {'X': 0.7477204203605652, 'Y': 0.38819992542266846, 'Z': 0.013723177835345268}, {'X': 0.7370426654815674, 'Y': 0.2874501943588257, 'Z': 0.015002480708062649}, {'X': 0.7279839515686035, 'Y': 0.2194283902645111, 'Z': -0.008654529228806496}, {'X': 0.7220566868782043, 'Y': 0.15618151426315308, 'Z': -0.028106117621064186}, {'X': 0.7846024632453918, 'Y': 0.3885495364665985, 'Z': 0.003476654412224889}, {'X': 0.7776898741722107, 'Y': 0.2884531319141388, 'Z': -0.0002631011884659529}, {'X': 0.7689834237098694, 'Y': 0.22870033979415894, 'Z': -0.02329947240650654}, {'X': 0.7618201971054077, 'Y': 0.17352181673049927, 'Z': -0.0419163852930069}, {'X': 0.8251031041145325, 'Y': 0.40765151381492615, 'Z': -0.011167464777827263}, {'X': 0.8291551470756531, 'Y': 0.32380467653274536, 'Z': -0.021923987194895744}, {'X': 0.829805850982666, 'Y': 0.27022507786750793, 'Z': -0.035588543862104416}, {'X': 0.8285960555076599, 'Y': 0.2168876826763153, 'Z': -0.04654758423566818}]
[{'X': 0.7866117358207703, 'Y': 0.6442810297012329, 'Z': -3.284204285591841e-05}, {'X': 0.7330636978149414, 'Y': 0.6242175102233887, 'Z': -0.021874118596315384}, {'X': 0.6901126503944397, 'Y': 0.5392643809318542, 'Z': -0.02442461997270584}, {'X': 0.6617987751960754, 'Y': 0.4613085687160492, 'Z': -0.031017331406474113}, {'X': 0.6365892887115479, 'Y': 0.4203025996685028, 'Z': -0.039820995181798935}, {'X': 0.7105477452278137, 'Y': 0.4154253304004669, 'Z': 0.034992288798093796}, {'X': 0.6975852251052856, 'Y': 0.32469630241394043, 'Z': 0.03876744210720062}, {'X': 0.6914286613464355, 'Y': 0.2679232954978943, 'Z': 0.03260117769241333}, {'X': 0.6878891587257385, 'Y': 0.21811525523662567, 'Z': 0.02779289521276951}, {'X': 0.7448617219924927, 'Y': 0.3983401358127594, 'Z': 0.03283580392599106}, {'X': 0.7317293286323547, 'Y': 0.2978047728538513, 'Z': 0.03315160796046257}, {'X': 0.727464497089386, 'Y': 0.23210285604000092, 'Z': 0.013072050176560879}, {'X': 0.7258356809616089, 'Y': 0.1756899654865265, 'Z': -0.0039586578495800495}, {'X': 0.7813606262207031, 'Y': 0.39945361018180847, 'Z': 0.024389227852225304}, {'X': 0.7780531048774719, 'Y': 0.3142748475074768, 'Z': 0.004915913566946983}, {'X': 0.7716091871261597, 'Y': 0.3422051668167114, 'Z': -0.027705617249011993}, {'X': 0.7650635242462158, 'Y': 0.3786332309246063, 'Z': -0.04232795909047127}, {'X': 0.81866854429245, 'Y': 0.4103417694568634, 'Z': 0.01559398788958788}, {'X': 0.8208919763565063, 'Y': 0.3308746814727783, 'Z': 0.009616732597351074}, {'X': 0.8174099922180176, 'Y': 0.273082971572876, 'Z': -0.0007348646759055555}, {'X': 0.8103573322296143, 'Y': 0.22224511206150055, 'Z': -0.008118550293147564}]
[{'X': 0.7832902669906616, 'Y': 0.631003201007843, 'Z': -2.9528498998843133e-05}, {'X': 0.7282453775405884, 'Y': 0.6138178706169128, 'Z': -0.02217242680490017}, {'X': 0.6881808042526245, 'Y': 0.5307227373123169, 'Z': -0.0154951186850667}, {'X': 0.6613844633102417, 'Y': 0.4544704556465149, 'Z': -0.010199266485869884}, {'X': 0.6329786777496338, 'Y': 0.4170498251914978, 'Z': -0.008962790481746197}, {'X': 0.711807906627655, 'Y': 0.41198354959487915, 'Z': 0.04975096881389618}, {'X': 0.6981766819953918, 'Y': 0.33364349603652954, 'Z': 0.05078800767660141}, {'X': 0.6920700669288635, 'Y': 0.28194451332092285, 'Z': 0.03804692253470421}, {'X': 0.6852545142173767, 'Y': 0.23716707527637482, 'Z': 0.028411630541086197}, {'X': 0.745586097240448, 'Y': 0.3955773413181305, 'Z': 0.04973312467336655}, {'X': 0.7397369742393494, 'Y': 0.30724942684173584, 'Z': 0.037284091114997864}, {'X': 0.7311512231826782, 'Y': 0.2751346230506897, 'Z': 0.0027452828362584114}, {'X': 0.724528431892395, 'Y': 0.2659173309803009, 'Z': -0.018058329820632935}, {'X': 0.7807411551475525, 'Y': 0.3944436013698578, 'Z': 0.04271326959133148}, {'X': 0.7790695428848267, 'Y': 0.31104856729507446, 'Z': 0.010567492805421352}, {'X': 0.7731274962425232, 'Y': 0.35327205061912537, 'Z': -0.03567804396152496}, {'X': 0.7686114311218262, 'Y': 0.41311630606651306, 'Z': -0.05367526784539223}, {'X': 0.8159496784210205, 'Y': 0.40675777196884155, 'Z': 0.03659098222851753}, {'X': 0.8161768317222595, 'Y': 0.33282211422920227, 'Z': 0.024296753108501434}, {'X': 0.8096498250961304, 'Y': 0.29077014327049255, 'Z': 0.008713197894394398}, {'X': 0.8017690181732178, 'Y': 0.2635687589645386, 'Z': 0.0007103501120582223}]
[{'X': 0.7782355546951294, 'Y': 0.6364386081695557, 'Z': -2.4295897674164735e-05}, {'X': 0.727455735206604, 'Y': 0.6144987344741821, 'Z': -0.025015179067850113}, {'X': 0.6861698627471924, 'Y': 0.5317675471305847, 'Z': -0.021792961284518242}, {'X': 0.6608331799507141, 'Y': 0.455273300409317, 'Z': -0.02004297263920307}, {'X': 0.6325244307518005, 'Y': 0.4100930988788605, 'Z': -0.02159215323626995}, {'X': 0.7089062333106995, 'Y': 0.41452842950820923, 'Z': 0.03437812253832817}, {'X': 0.6933503746986389, 'Y': 0.33585768938064575, 'Z': 0.025272464379668236}, {'X': 0.6880691647529602, 'Y': 0.2793770432472229, 'Z': 0.008561967872083187}, {'X': 0.6847432851791382, 'Y': 0.23411430418491364, 'Z': -0.004836973734200001}, {'X': 0.7434670925140381, 'Y': 0.3976646959781647, 'Z': 0.03294377028942108}, {'X': 0.7343128323554993, 'Y': 0.3113880455493927, 'Z': 0.010154923424124718}, {'X': 0.7271353006362915, 'Y': 0.2744978964328766, 'Z': -0.03159472718834877}, {'X': 0.7239142656326294, 'Y': 0.27133968472480774, 'Z': -0.05645844712853432}, {'X': 0.7791576385498047, 'Y': 0.3978184163570404, 'Z': 0.024541100487113}, {'X': 0.7776676416397095, 'Y': 0.30756545066833496, 'Z': -0.01308008749037981}, {'X': 0.7715604305267334, 'Y': 0.3221631348133087, 'Z': -0.06747312843799591}, {'X': 0.7656317949295044, 'Y': 0.3693358600139618, 'Z': -0.09376276284456253}, {'X': 0.8162643313407898, 'Y': 0.41480764746665955, 'Z': 0.01644735038280487}, {'X': 0.8159563541412354, 'Y': 0.3429643213748932, 'Z': -0.015700766816735268}, {'X': 0.8082159757614136, 'Y': 0.3087167739868164, 'Z': -0.05080800503492355}, {'X': 0.7986453771591187, 'Y': 0.30165791511535645, 'Z': -0.07321184873580933}]
[{'X': 0.7806128263473511, 'Y': 0.6446161270141602, 'Z': -3.4991317079402506e-05}, {'X': 0.7272065281867981, 'Y': 0.621219277381897, 'Z': -0.027921246364712715}, {'X': 0.6864632964134216, 'Y': 0.5372895002365112, 'Z': -0.02691281959414482}, {'X': 0.6631170511245728, 'Y': 0.46050065755844116, 'Z': -0.027251029387116432}, {'X': 0.6376895308494568, 'Y': 0.41231781244277954, 'Z': -0.02857395075261593}, {'X': 0.7067770957946777, 'Y': 0.41861820220947266, 'Z': 0.02861778438091278}, {'X': 0.6895979046821594, 'Y': 0.3370969295501709, 'Z': 0.015888778492808342}, {'X': 0.6812592148780823, 'Y': 0.2814592719078064, 'Z': -0.00033985654590651393}, {'X': 0.6778829097747803, 'Y': 0.24187716841697693, 'Z': -0.012427129782736301}, {'X': 0.74134761095047, 'Y': 0.3998038172721863, 'Z': 0.02896982990205288}, {'X': 0.7337849140167236, 'Y': 0.29994964599609375, 'Z': -0.0018239157507196069}, {'X': 0.727506160736084, 'Y': 0.2804931402206421, 'Z': -0.045755013823509216}, {'X': 0.7292147278785706, 'Y': 0.3029581904411316, 'Z': -0.06856373697519302}, {'X': 0.7763950824737549, 'Y': 0.39767199754714966, 'Z': 0.021294530481100082}, {'X': 0.7748657464981079, 'Y': 0.29172223806381226, 'Z': -0.015578838996589184}, {'X': 0.76817387342453, 'Y': 0.31178995966911316, 'Z': -0.06336633116006851}, {'X': 0.7652187347412109, 'Y': 0.370653361082077, 'Z': -0.08490556478500366}, {'X': 0.8129351139068604, 'Y': 0.41394415497779846, 'Z': 0.013494495302438736}, {'X': 0.813988208770752, 'Y': 0.33342981338500977, 'Z': -0.02085714600980282}, {'X': 0.8041057586669922, 'Y': 0.31529709696769714, 'Z': -0.05909029766917229}, {'X': 0.7961044907569885, 'Y': 0.33479028940200806, 'Z': -0.08413073420524597}]
[{'X': 0.7812432646751404, 'Y': 0.6450762152671814, 'Z': -4.263134178472683e-05}, {'X': 0.726162314414978, 'Y': 0.6194407343864441, 'Z': -0.021795036271214485}, {'X': 0.6846822500228882, 'Y': 0.539307713508606, 'Z': -0.013879803009331226}, {'X': 0.6613987684249878, 'Y': 0.4665077030658722, 'Z': -0.009984074160456657}, {'X': 0.6390008926391602, 'Y': 0.41335034370422363, 'Z': -0.0065019079484045506}, {'X': 0.7084509134292603, 'Y': 0.42416468262672424, 'Z': 0.03969874233007431}, {'X': 0.688804030418396, 'Y': 0.3404168486595154, 'Z': 0.032999731600284576}, {'X': 0.6778430938720703, 'Y': 0.2852736711502075, 'Z': 0.022089192643761635}, {'X': 0.6728031635284424, 'Y': 0.24436891078948975, 'Z': 0.012856846675276756}, {'X': 0.742167055606842, 'Y': 0.40542858839035034, 'Z': 0.03744310140609741}, {'X': 0.7334476113319397, 'Y': 0.3019980788230896, 'Z': 0.006625884212553501}, {'X': 0.725335955619812, 'Y': 0.2861941456794739, 'Z': -0.03734622523188591}, {'X': 0.7252474427223206, 'Y': 0.3105950951576233, 'Z': -0.05850176140666008}, {'X': 0.7747233510017395, 'Y': 0.40066468715667725, 'Z': 0.027035845443606377}, {'X': 0.771747887134552, 'Y': 0.2931121289730072, 'Z': -0.009708726778626442}, {'X': 0.7625513672828674, 'Y': 0.3160178065299988, 'Z': -0.057198990136384964}, {'X': 0.7584245204925537, 'Y': 0.3766305446624756, 'Z': -0.07737215608358383}, {'X': 0.8101668357849121, 'Y': 0.41422927379608154, 'Z': 0.01675703376531601}, {'X': 0.8095076680183411, 'Y': 0.3308424949645996, 'Z': -0.016258416697382927}, {'X': 0.7961361408233643, 'Y': 0.31761497259140015, 'Z': -0.05289845168590546}, {'X': 0.7858443856239319, 'Y': 0.34193384647369385, 'Z': -0.07606523483991623}]
[{'X': 0.7828956842422485, 'Y': 0.6405760645866394, 'Z': -3.4098276955774054e-05}, {'X': 0.725278913974762, 'Y': 0.6124937534332275, 'Z': -0.014387121424078941}, {'X': 0.685660183429718, 'Y': 0.5335325002670288, 'Z': -0.0006046109483577311}, {'X': 0.6634353995323181, 'Y': 0.46271201968193054, 'Z': 0.008317477069795132}, {'X': 0.6402152180671692, 'Y': 0.4143080711364746, 'Z': 0.016932997852563858}, {'X': 0.7092508673667908, 'Y': 0.42132216691970825, 'Z': 0.049210529774427414}, {'X': 0.6911455988883972, 'Y': 0.3378770351409912, 'Z': 0.0452626533806324}, {'X': 0.6804822087287903, 'Y': 0.28320950269699097, 'Z': 0.03550625592470169}, {'X': 0.6755523681640625, 'Y': 0.2395903468132019, 'Z': 0.026862679049372673}, {'X': 0.7422786951065063, 'Y': 0.4034281075000763, 'Z': 0.04397125169634819}, {'X': 0.7335615754127502, 'Y': 0.3021550476551056, 'Z': 0.013504896312952042}, {'X': 0.7266086935997009, 'Y': 0.3036184012889862, 'Z': -0.023121094331145287}, {'X': 0.7274027466773987, 'Y': 0.33346670866012573, 'Z': -0.03791552409529686}, {'X': 0.7749305963516235, 'Y': 0.39900901913642883, 'Z': 0.030165262520313263}, {'X': 0.7702974677085876, 'Y': 0.2979359030723572, 'Z': -0.009231834672391415}, {'X': 0.7635565996170044, 'Y': 0.3374864459037781, 'Z': -0.048155058175325394}, {'X': 0.7618898749351501, 'Y': 0.39933785796165466, 'Z': -0.05984368175268173}, {'X': 0.8110522627830505, 'Y': 0.41009077429771423, 'Z': 0.01681624911725521}, {'X': 0.8078306913375854, 'Y': 0.32782965898513794, 'Z': -0.01743098720908165}, {'X': 0.7946997880935669, 'Y': 0.33935102820396423, 'Z': -0.04734053835272789}, {'X': 0.7857157588005066, 'Y': 0.3765965402126312, 'Z': -0.06255431473255157}]
[{'X': 0.781388521194458, 'Y': 0.6386557221412659, 'Z': -4.1980478272307664e-05}, {'X': 0.7249460816383362, 'Y': 0.6065557599067688, 'Z': -0.009355993941426277}, {'X': 0.6836665868759155, 'Y': 0.5254720449447632, 'Z': 0.006429541856050491}, {'X': 0.6593910455703735, 'Y': 0.4577563405036926, 'Z': 0.015717392787337303}, {'X': 0.6374118328094482, 'Y': 0.41265109181404114, 'Z': 0.025652991607785225}, {'X': 0.7101035118103027, 'Y': 0.41016680002212524, 'Z': 0.06180932745337486}, {'X': 0.6958715915679932, 'Y': 0.3200063109397888, 'Z': 0.0692739337682724}, {'X': 0.6862841248512268, 'Y': 0.2674978971481323, 'Z': 0.06324195116758347}, {'X': 0.6823232173919678, 'Y': 0.23062042891979218, 'Z': 0.055261775851249695}, {'X': 0.7416417002677917, 'Y': 0.39437901973724365, 'Z': 0.05234640836715698}, {'X': 0.7346192598342896, 'Y': 0.2903401851654053, 'Z': 0.03043089434504509}, {'X': 0.7270557284355164, 'Y': 0.3150101900100708, 'Z': -0.00030897630495019257}, {'X': 0.725797176361084, 'Y': 0.35877299308776855, 'Z': -0.015189500525593758}, {'X': 0.7744085788726807, 'Y': 0.39028146862983704, 'Z': 0.03504345938563347}, {'X': 0.7700235843658447, 'Y': 0.29575398564338684, 'Z': -0.0019397183787077665}, {'X': 0.7628009915351868, 'Y': 0.35712307691574097, 'Z': -0.038761116564273834}, {'X': 0.7598011493682861, 'Y': 0.42527681589126587, 'Z': -0.04889718070626259}, {'X': 0.810217022895813, 'Y': 0.3992297649383545, 'Z': 0.018431389704346657}, {'X': 0.8043466806411743, 'Y': 0.3147808611392975, 'Z': -0.011691181920468807}, {'X': 0.7909066677093506, 'Y': 0.34795859456062317, 'Z': -0.030580777674913406}, {'X': 0.7811036109924316, 'Y': 0.39551201462745667, 'Z': -0.036973144859075546}]
