[{'X': 0.7059366703033447, 'Y': 0.7513325810432434, 'Z': -5.511595736606978e-05}, {'X': 0.6574622988700867, 'Y': 0.7400786876678467, 'Z': -0.02601388469338417}, {'X': 0.6132957935333252, 'Y': 0.6714123487472534, 'Z': -0.03737913817167282}, {'X': 0.5829063057899475, 'Y': 0.6084681153297424, 'Z': -0.05034005641937256}, {'X': 0.5519850850105286, 'Y': 0.5641995072364807, 'Z': -0.06634372472763062}, {'X': 0.645311176776886, 'Y': 0.5410194396972656, 'Z': 0.012264997698366642}, {'X': 0.6420833468437195, 'Y': 0.45565319061279297, 'Z': 0.0005491089541465044}, {'X': 0.6424260139465332, 'Y': 0.3977649211883545, 'Z': -0.01970011182129383}, {'X': 0.6434903144836426, 'Y': 0.34114378690719604, 'Z': -0.037330955266952515}, {'X': 0.6737610697746277, 'Y': 0.5311135649681091, 'Z': 0.007757393643260002}, {'X': 0.6686031818389893, 'Y': 0.4321928024291992, 'Z': 0.0005854755290783942}, {'X': 0.6660324931144714, 'Y': 0.3633652925491333, 'Z': -0.022423096001148224}, {'X': 0.6651998162269592, 'Y': 0.3015504777431488, 'Z': -0.036871932446956635}, {'X': 0.704541802406311, 'Y': 0.5353097319602966, 'Z': -0.002352121751755476}, {'X': 0.6988658308982849, 'Y': 0.4403325915336609, 'Z': -0.012562897056341171}, {'X': 0.6935222148895264, 'Y': 0.37802278995513916, 'Z': -0.03420085087418556}, {'X': 0.6901456713676453, 'Y': 0.32184499502182007, 'Z': -0.04829683154821396}, {'X': 0.7377810478210449, 'Y': 0.555366039276123, 'Z': -0.015839790925383568}, {'X': 0.7320874333381653, 'Y': 0.4804227650165558, 'Z': -0.028447112068533897}, {'X': 0.7245098948478699, 'Y': 0.4309975802898407, 'Z': -0.04286864772439003}, {'X': 0.7161590456962585, 'Y': 0.3814774751663208, 'Z': -0.05263231322169304}]
[{'X': 0.7087472677230835, 'Y': 0.7535876035690308, 'Z': -5.718361717299558e-05}, {'X': 0.6563706994056702, 'Y': 0.7352917790412903, 'Z': -0.02103227935731411}, {'X': 0.6123846769332886, 'Y': 0.664513885974884, 'Z': -0.0290549173951149}, {'X': 0.5824486613273621, 'Y': 0.600142776966095, 'Z': -0.03958508372306824}, {'X': 0.5532823801040649, 'Y': 0.5561671853065491, 'Z': -0.0518694669008255}, {'X': 0.6471667885780334, 'Y': 0.5333157777786255, 'Z': 0.021614013239741325}, {'X': 0.6433544158935547, 'Y': 0.4454318583011627, 'Z': 0.014460112899541855}, {'X': 0.6435911059379578, 'Y': 0.3878377676010132, 'Z': -0.003584051737561822}, {'X': 0.6451439261436462, 'Y': 0.3316280245780945, 'Z': -0.019974103197455406}, {'X': 0.675216555595398, 'Y': 0.5244626402854919, 'Z': 0.016472404822707176}, {'X': 0.6699293851852417, 'Y': 0.4223012924194336, 'Z': 0.014173530973494053}, {'X': 0.6678070425987244, 'Y': 0.354160875082016, 'Z': -0.006235569249838591}, {'X': 0.6676750183105469, 'Y': 0.2941790223121643, 'Z': -0.01859705150127411}, {'X': 0.7056388258934021, 'Y': 0.5295790433883667, 'Z': 0.006067649926990271}, {'X': 0.7001556158065796, 'Y': 0.4326588809490204, 'Z': 0.0029019212815910578}, {'X': 0.6945092678070068, 'Y': 0.3721868097782135, 'Z': -0.014678111299872398}, {'X': 0.6913374066352844, 'Y': 0.3183618187904358, 'Z': -0.02594078704714775}, {'X': 0.7387307286262512, 'Y': 0.5503113865852356, 'Z': -0.0074712070636451244}, {'X': 0.7332260608673096, 'Y': 0.47550636529922485, 'Z': -0.01589316874742508}, {'X': 0.7257267236709595, 'Y': 0.42671477794647217, 'Z': -0.02768668346107006}, {'X': 0.7177278995513916, 'Y': 0.37831756472587585, 'Z': -0.035383183509111404}]
[{'X': 0.7102062106132507, 'Y': 0.755791425704956, 'Z': -7.112431194400415e-05}, {'X': 0.6567835807800293, 'Y': 0.737528920173645, 'Z': -0.021926475688815117}, {'X': 0.6123323440551758, 'Y': 0.6635135412216187, 'Z': -0.030447155237197876}, {'X': 0.5834954380989075, 'Y': 0.5964588522911072, 'Z': -0.04095449671149254}, {'X': 0.5549813508987427, 'Y': 0.5511670708656311, 'Z': -0.053332842886447906}, {'X': 0.6474008560180664, 'Y': 0.5322131514549255, 'Z': 0.018326736986637115}, {'X': 0.643947422504425, 'Y': 0.4432457387447357, 'Z': 0.00939958542585373}, {'X': 0.6445302367210388, 'Y': 0.38514643907546997, 'Z': -0.008573710918426514}, {'X': 0.6462149024009705, 'Y': 0.32895129919052124, 'Z': -0.02422519400715828}, {'X': 0.6764870882034302, 'Y': 0.5226921439170837, 'Z': 0.013666394166648388}, {'X': 0.671432375907898, 'Y': 0.4193764328956604, 'Z': 0.00941364374011755}, {'X': 0.6695479154586792, 'Y': 0.35041624307632446, 'Z': -0.010417568497359753}, {'X': 0.6697571873664856, 'Y': 0.28988075256347656, 'Z': -0.022425873205065727}, {'X': 0.7077564597129822, 'Y': 0.5279192328453064, 'Z': 0.0035250468645244837}, {'X': 0.7022342085838318, 'Y': 0.4296186566352844, 'Z': -0.0009942925535142422}, {'X': 0.6968783140182495, 'Y': 0.36839160323143005, 'Z': -0.017960794270038605}, {'X': 0.6941362619400024, 'Y': 0.3140263259410858, 'Z': -0.028840448707342148}, {'X': 0.7413684725761414, 'Y': 0.5489659309387207, 'Z': -0.009520981460809708}, {'X': 0.7352288365364075, 'Y': 0.4726722836494446, 'Z': -0.018577607348561287}, {'X': 0.7276812195777893, 'Y': 0.4229421615600586, 'Z': -0.030532652512192726}, {'X': 0.7195224165916443, 'Y': 0.3738117218017578, 'Z': -0.038371555507183075}]
[{'X': 0.708988606929779, 'Y': 0.7567769885063171, 'Z': -5.935083390795626e-05}, {'X': 0.6561920642852783, 'Y': 0.7415144443511963, 'Z': -0.030142826959490776}, {'X': 0.6156178116798401, 'Y': 0.6661694645881653, 'Z': -0.04097561910748482}, {'X': 0.5949037075042725, 'Y': 0.5940394997596741, 'Z': -0.052424583584070206}, {'X': 0.5774999260902405, 'Y': 0.5332585573196411, 'Z': -0.0657525584101677}, {'X': 0.6465778350830078, 'Y': 0.5440216064453125, 'Z': 0.011112099513411522}, {'X': 0.6427555084228516, 'Y': 0.4566126763820648, 'Z': -0.0013317062985152006}, {'X': 0.6431043148040771, 'Y': 0.3958975672721863, 'Z': -0.023004697635769844}, {'X': 0.6446530222892761, 'Y': 0.3372257649898529, 'Z': -0.041630931198596954}, {'X': 0.6758187413215637, 'Y': 0.5334171056747437, 'Z': 0.00986163318157196}, {'X': 0.6705748438835144, 'Y': 0.4323388338088989, 'Z': 0.005161250941455364}, {'X': 0.6690009236335754, 'Y': 0.3614480495452881, 'Z': -0.015835201367735863}, {'X': 0.6684067845344543, 'Y': 0.2971876859664917, 'Z': -0.028555303812026978}, {'X': 0.7066949009895325, 'Y': 0.537124752998352, 'Z': 0.0020311041735112667}, {'X': 0.7005828619003296, 'Y': 0.4413768947124481, 'Z': -0.0034960689954459667}, {'X': 0.6958308219909668, 'Y': 0.3779484033584595, 'Z': -0.022372907027602196}, {'X': 0.6925601959228516, 'Y': 0.3210364282131195, 'Z': -0.03519199416041374}, {'X': 0.7393060326576233, 'Y': 0.5564261078834534, 'Z': -0.009756178595125675}, {'X': 0.7336370348930359, 'Y': 0.48199453949928284, 'Z': -0.02001020684838295}, {'X': 0.7270532250404358, 'Y': 0.430508017539978, 'Z': -0.033779505640268326}, {'X': 0.7195084095001221, 'Y': 0.3798846900463104, 'Z': -0.043187376111745834}]
[{'X': 0.7065468430519104, 'Y': 0.7728231549263, 'Z': -7.839162572054192e-05}, {'X': 0.6537433862686157, 'Y': 0.731823205947876, 'Z': -0.017225323244929314}, {'X': 0.6187557578086853, 'Y': 0.6437798738479614, 'Z': -0.021973028779029846}, {'X': 0.626581609249115, 'Y': 0.5606249570846558, 'Z': -0.027689319103956223}, {'X': 0.6542630195617676, 'Y': 0.5199520587921143, 'Z': -0.03637383505702019}, {'X': 0.6422659158706665, 'Y': 0.5448090434074402, 'Z': 0.028417715802788734}, {'X': 0.641773521900177, 'Y': 0.45835137367248535, 'Z': 0.01696501486003399}, {'X': 0.6430256962776184, 'Y': 0.40240681171417236, 'Z': 0.00042864831630140543}, {'X': 0.6459941864013672, 'Y': 0.3521507978439331, 'Z': -0.013290277682244778}, {'X': 0.671496570110321, 'Y': 0.5365563035011292, 'Z': 0.02144700102508068}, {'X': 0.6714085340499878, 'Y': 0.4393303394317627, 'Z': 0.02058802731335163}, {'X': 0.6729462146759033, 'Y': 0.3706780672073364, 'Z': 0.0071506621316075325}, {'X': 0.6749520897865295, 'Y': 0.3136947453022003, 'Z': -0.0009984200587496161}, {'X': 0.7022419571876526, 'Y': 0.5425896048545837, 'Z': 0.008615839295089245}, {'X': 0.7014460563659668, 'Y': 0.44938924908638, 'Z': 0.007778275292366743}, {'X': 0.6965027451515198, 'Y': 0.3889199495315552, 'Z': -0.004725738428533077}, {'X': 0.6919069886207581, 'Y': 0.33481454849243164, 'Z': -0.012590824626386166}, {'X': 0.7359120845794678, 'Y': 0.5640708804130554, 'Z': -0.00867446418851614}, {'X': 0.7322906255722046, 'Y': 0.49249017238616943, 'Z': -0.01583731546998024}, {'X': 0.7258703112602234, 'Y': 0.4403931200504303, 'Z': -0.021799515932798386}, {'X': 0.7182838320732117, 'Y': 0.3890302777290344, 'Z': -0.025491300970315933}]
[{'X': 0.7106338739395142, 'Y': 0.7510083913803101, 'Z': -5.455766222439706e-05}, {'X': 0.6621818542480469, 'Y': 0.7184688448905945, 'Z': -0.024166863411664963}, {'X': 0.6300403475761414, 'Y': 0.6264802813529968, 'Z': -0.021134033799171448}, {'X': 0.6492766737937927, 'Y': 0.5405639410018921, 'Z': -0.015019148588180542}, {'X': 0.6813004612922668, 'Y': 0.5179363489151001, 'Z': -0.00483395392075181}, {'X': 0.6508619785308838, 'Y': 0.546237051486969, 'Z': 0.02520163729786873}, {'X': 0.646612823009491, 'Y': 0.4581354260444641, 'Z': 0.01729666069149971}, {'X': 0.6469842195510864, 'Y': 0.40266239643096924, 'Z': 0.007416503969579935}, {'X': 0.6493191719055176, 'Y': 0.35248953104019165, 'Z': -0.0012667063856497407}, {'X': 0.6786694526672363, 'Y': 0.5325172543525696, 'Z': 0.02460434101521969}, {'X': 0.6738911271095276, 'Y': 0.4329511523246765, 'Z': 0.021380113437771797}, {'X': 0.675017774105072, 'Y': 0.3697512745857239, 'Z': 0.009688246063888073}, {'X': 0.6779016256332397, 'Y': 0.31837141513824463, 'Z': 0.003545528743416071}, {'X': 0.7076873183250427, 'Y': 0.5351924896240234, 'Z': 0.017267027869820595}, {'X': 0.7039858102798462, 'Y': 0.4407994747161865, 'Z': 0.012907362543046474}, {'X': 0.6989750266075134, 'Y': 0.38062238693237305, 'Z': -0.005270510446280241}, {'X': 0.6972187757492065, 'Y': 0.32427412271499634, 'Z': -0.014839922077953815}, {'X': 0.739025354385376, 'Y': 0.5541400909423828, 'Z': 0.00604676827788353}, {'X': 0.7331222295761108, 'Y': 0.4827173054218292, 'Z': -0.0022860283497720957}, {'X': 0.7264301180839539, 'Y': 0.43232882022857666, 'Z': -0.011773396283388138}, {'X': 0.7197985649108887, 'Y': 0.380390465259552, 'Z': -0.016897795721888542}]
[{'X': 0.7109829783439636, 'Y': 0.7390380501747131, 'Z': -7.405069482047111e-05}, {'X': 0.6640181541442871, 'Y': 0.7060022354125977, 'Z': -0.01955500803887844}, {'X': 0.6325542330741882, 'Y': 0.6201639175415039, 'Z': -0.017779424786567688}, {'X': 0.6517224907875061, 'Y': 0.5384767651557922, 'Z': -0.014659459702670574}, {'X': 0.6879492402076721, 'Y': 0.5195589065551758, 'Z': -0.007902892306447029}, {'X': 0.6541586518287659, 'Y': 0.5392487645149231, 'Z': 0.03357299789786339}, {'X': 0.6508342027664185, 'Y': 0.45471417903900146, 'Z': 0.025561118498444557}, {'X': 0.6502025723457336, 'Y': 0.40250250697135925, 'Z': 0.01627960056066513}, {'X': 0.6509283781051636, 'Y': 0.35487720370292664, 'Z': 0.010318898595869541}, {'X': 0.6805405020713806, 'Y': 0.5258180499076843, 'Z': 0.029946360737085342}, {'X': 0.6764585375785828, 'Y': 0.43154019117355347, 'Z': 0.026146791875362396}, {'X': 0.6756682991981506, 'Y': 0.37147170305252075, 'Z': 0.013630923815071583}, {'X': 0.6761302947998047, 'Y': 0.32271361351013184, 'Z': 0.00921509601175785}, {'X': 0.7085521221160889, 'Y': 0.5298227071762085, 'Z': 0.02034717984497547}, {'X': 0.7045046091079712, 'Y': 0.43960702419281006, 'Z': 0.015819447115063667}, {'X': 0.6985428333282471, 'Y': 0.3821030855178833, 'Z': -0.0015283168759196997}, {'X': 0.6953138113021851, 'Y': 0.33010485768318176, 'Z': -0.008725901134312153}, {'X': 0.7389498353004456, 'Y': 0.5514124631881714, 'Z': 0.006645577028393745}, {'X': 0.7342061996459961, 'Y': 0.4810766577720642, 'Z': -0.002020421205088496}, {'X': 0.7272067070007324, 'Y': 0.4312310516834259, 'Z': -0.01106972899287939}, {'X': 0.7198209166526794, 'Y': 0.3832414746284485, 'Z': -0.014936430379748344}]
[{'X': 0.7116462588310242, 'Y': 0.7457513809204102, 'Z': -7.604351412737742e-05}, {'X': 0.6650432348251343, 'Y': 0.7062317132949829, 'Z': -0.017157556489109993}, {'X': 0.635018527507782, 'Y': 0.6182920336723328, 'Z': -0.012268675491213799}, {'X': 0.6525182127952576, 'Y': 0.5353397727012634, 'Z': -0.006390754599124193}, {'X': 0.6853858828544617, 'Y': 0.5165627598762512, 'Z': 0.0025773532688617706}, {'X': 0.6541438698768616, 'Y': 0.5424751043319702, 'Z': 0.03358940780162811}, {'X': 0.6512836217880249, 'Y': 0.4554028809070587, 'Z': 0.030039455741643906}, {'X': 0.6497986912727356, 'Y': 0.4055517911911011, 'Z': 0.023859841749072075}, {'X': 0.6496766805648804, 'Y': 0.35837024450302124, 'Z': 0.01797504909336567}, {'X': 0.680428147315979, 'Y': 0.5307973027229309, 'Z': 0.030529120936989784}, {'X': 0.6757142543792725, 'Y': 0.4334123730659485, 'Z': 0.0275978185236454}, {'X': 0.6742292046546936, 'Y': 0.3759511113166809, 'Z': 0.01746591180562973}, {'X': 0.6743839979171753, 'Y': 0.3289908766746521, 'Z': 0.0128442058339715}, {'X': 0.708261251449585, 'Y': 0.5347297787666321, 'Z': 0.02139107696712017}, {'X': 0.7040774822235107, 'Y': 0.4427103102207184, 'Z': 0.017494196072220802}, {'X': 0.698469877243042, 'Y': 0.38633424043655396, 'Z': -1.9337669073138386e-05}, {'X': 0.6954221129417419, 'Y': 0.33399778604507446, 'Z': -0.008749013766646385}, {'X': 0.7379627227783203, 'Y': 0.5565354228019714, 'Z': 0.008273257873952389}, {'X': 0.7331803441047668, 'Y': 0.48747140169143677, 'Z': 0.0009556419099681079}, {'X': 0.7266714572906494, 'Y': 0.4381023049354553, 'Z': -0.007155350409448147}, {'X': 0.7201266288757324, 'Y': 0.38892754912376404, 'Z': -0.010540972463786602}]
[{'X': 0.7156931161880493, 'Y': 0.7445584535598755, 'Z': -6.601647328352556e-05}, {'X': 0.6672584414482117, 'Y': 0.710689902305603, 'Z': -0.018420159816741943}, {'X': 0.6348800659179688, 'Y': 0.6219454407691956, 'Z': -0.01049679983407259}, {'X': 0.6515753269195557, 'Y': 0.5359880924224854, 'Z': -0.0004916164325550199}, {'X': 0.6828422546386719, 'Y': 0.5105879902839661, 'Z': 0.014818782918155193}, {'X': 0.6540695428848267, 'Y': 0.5451195240020752, 'Z': 0.037052687257528305}, {'X': 0.6507593393325806, 'Y': 0.4572593569755554, 'Z': 0.03414031118154526}, {'X': 0.6490065455436707, 'Y': 0.40617936849594116, 'Z': 0.02769806794822216}, {'X': 0.6483385562896729, 'Y': 0.36005324125289917, 'Z': 0.02103428542613983}, {'X': 0.6811680197715759, 'Y': 0.5299021601676941, 'Z': 0.03484446182847023}, {'X': 0.6748260259628296, 'Y': 0.4322763681411743, 'Z': 0.03371216729283333}, {'X': 0.673566460609436, 'Y': 0.3744426965713501, 'Z': 0.02209611050784588}, {'X': 0.6739903688430786, 'Y': 0.3283678889274597, 'Z': 0.015237389132380486}, {'X': 0.7090088129043579, 'Y': 0.5334569215774536, 'Z': 0.026432780548930168}, {'X': 0.7046703696250916, 'Y': 0.4426104724407196, 'Z': 0.022650178521871567}, {'X': 0.699381411075592, 'Y': 0.3873608708381653, 'Z': 0.00436193123459816}, {'X': 0.6969058513641357, 'Y': 0.33797594904899597, 'Z': -0.004464439116418362}, {'X': 0.738860547542572, 'Y': 0.5555313229560852, 'Z': 0.013632562011480331}, {'X': 0.733209490776062, 'Y': 0.4883025884628296, 'Z': 0.0037287448067218065}, {'X': 0.7269859313964844, 'Y': 0.4401854872703552, 'Z': -0.006036507431417704}, {'X': 0.7209869623184204, 'Y': 0.39282262325286865, 'Z': -0.009410370141267776}]
[{'X': 0.7156746983528137, 'Y': 0.7469623684883118, 'Z': -7.801259198458865e-05}, {'X': 0.6673351526260376, 'Y': 0.7076990008354187, 'Z': -0.020111285150051117}, {'X': 0.6367949843406677, 'Y': 0.6209080219268799, 'Z': -0.01287936046719551}, {'X': 0.6537429690361023, 'Y': 0.5351774096488953, 'Z': -0.00383887835778296}, {'X': 0.686517596244812, 'Y': 0.5064495205879211, 'Z': 0.007472480647265911}, {'X': 0.6547213196754456, 'Y': 0.5457233786582947, 'Z': 0.03909965977072716}, {'X': 0.6499175429344177, 'Y': 0.4627334177494049, 'Z': 0.03278321027755737}, {'X': 0.648115873336792, 'Y': 0.4116058349609375, 'Z': 0.022528335452079773}, {'X': 0.6486164331436157, 'Y': 0.3632332384586334, 'Z': 0.01535283587872982}, {'X': 0.6812102794647217, 'Y': 0.5337026119232178, 'Z': 0.03802163898944855}, {'X': 0.6772568821907043, 'Y': 0.43923869729042053, 'Z': 0.03398163244128227}, {'X': 0.6756019592285156, 'Y': 0.37989673018455505, 'Z': 0.02081468515098095}, {'X': 0.6757690906524658, 'Y': 0.3328632116317749, 'Z': 0.015726640820503235}, {'X': 0.7100501656532288, 'Y': 0.5369879603385925, 'Z': 0.02925192005932331}, {'X': 0.7074133157730103, 'Y': 0.4477385878562927, 'Z': 0.02467428892850876}, {'X': 0.7009010314941406, 'Y': 0.39205074310302734, 'Z': 0.005521486047655344}, {'X': 0.6963592171669006, 'Y': 0.3397548198699951, 'Z': -0.0038087007123976946}, {'X': 0.7411555647850037, 'Y': 0.5589550137519836, 'Z': 0.016031285747885704}, {'X': 0.7371761202812195, 'Y': 0.4910662770271301, 'Z': 0.008429408073425293}, {'X': 0.7297120690345764, 'Y': 0.4419233500957489, 'Z': -0.00043355306843295693}, {'X': 0.7212529182434082, 'Y': 0.3926527500152588, 'Z': -0.0031589283607900143}]
[{'X': 0.7192230224609375, 'Y': 0.7526751160621643, 'Z': -5.196746496949345e-05}, {'X': 0.6703706383705139, 'Y': 0.7055972218513489, 'Z': -0.020978083834052086}, {'X': 0.6434113383293152, 'Y': 0.6076956987380981, 'Z': -0.00898335687816143}, {'X': 0.6647507548332214, 'Y': 0.5204277038574219, 'Z': 0.004871552810072899}, {'X': 0.6978489756584167, 'Y': 0.4921603202819824, 'Z': 0.022947242483496666}, {'X': 0.6604610681533813, 'Y': 0.5496887564659119, 'Z': 0.04958129674196243}, {'X': 0.6563552021980286, 'Y': 0.46987807750701904, 'Z': 0.04021577537059784}, {'X': 0.6550198197364807, 'Y': 0.41976630687713623, 'Z': 0.02896972745656967}, {'X': 0.6557052135467529, 'Y': 0.3737263083457947, 'Z': 0.022761186584830284}, {'X': 0.6870831847190857, 'Y': 0.5401555895805359, 'Z': 0.050060711801052094}, {'X': 0.6835706233978271, 'Y': 0.45145681500434875, 'Z': 0.046858545392751694}, {'X': 0.6817762851715088, 'Y': 0.3932619094848633, 'Z': 0.030952224507927895}, {'X': 0.6810430884361267, 'Y': 0.3466811776161194, 'Z': 0.025247924029827118}, {'X': 0.7163932919502258, 'Y': 0.5435985922813416, 'Z': 0.041402898728847504}, {'X': 0.7153552174568176, 'Y': 0.4580624997615814, 'Z': 0.03644358739256859}, {'X': 0.7082170844078064, 'Y': 0.4023190140724182, 'Z': 0.012814665213227272}, {'X': 0.702836275100708, 'Y': 0.35217687487602234, 'Z': -0.0002797223860397935}, {'X': 0.7473523616790771, 'Y': 0.5627318620681763, 'Z': 0.02820386178791523}, {'X': 0.745164692401886, 'Y': 0.4967757761478424, 'Z': 0.02090538665652275}, {'X': 0.7375785708427429, 'Y': 0.4468826353549957, 'Z': 0.008456606417894363}, {'X': 0.7281633615493774, 'Y': 0.39846765995025635, 'Z': 0.00127811124548316}]
