[{'X': 0.417093425989151, 'Y': 0.8647081851959229, 'Z': -3.352749331497762e-07}, {'X': 0.4500015676021576, 'Y': 0.8897626399993896, 'Z': 0.04914143681526184}, {'X': 0.4796704649925232, 'Y': 0.8586969375610352, 'Z': 0.08613713085651398}, {'X': 0.4976685643196106, 'Y': 0.8263635635375977, 'Z': 0.11505316942930222}, {'X': 0.5035789608955383, 'Y': 0.7931543588638306, 'Z': 0.1351124495267868}, {'X': 0.5179463624954224, 'Y': 0.8204448819160461, 'Z': 0.08751080930233002}, {'X': 0.5163329839706421, 'Y': 0.7858958840370178, 'Z': 0.14131134748458862}, {'X': 0.5038120150566101, 'Y': 0.7895458936691284, 'Z': 0.15090052783489227}, {'X': 0.4965684711933136, 'Y': 0.7966214418411255, 'Z': 0.144896000623703}, {'X': 0.5133893489837646, 'Y': 0.7830905914306641, 'Z': 0.07976800948381424}, {'X': 0.5168675780296326, 'Y': 0.7316643595695496, 'Z': 0.14993834495544434}, {'X': 0.5036864280700684, 'Y': 0.7447592616081238, 'Z': 0.1646673083305359}, {'X': 0.49669358134269714, 'Y': 0.7673454880714417, 'Z': 0.1627274453639984}, {'X': 0.5017088651657104, 'Y': 0.7543275952339172, 'Z': 0.07687920331954956}, {'X': 0.5085495710372925, 'Y': 0.7086880207061768, 'Z': 0.14078004658222198}, {'X': 0.4924115240573883, 'Y': 0.7311943173408508, 'Z': 0.14288121461868286}, {'X': 0.4844266474246979, 'Y': 0.7577775120735168, 'Z': 0.13229529559612274}, {'X': 0.48652827739715576, 'Y': 0.7338371872901917, 'Z': 0.07565503567457199}, {'X': 0.49156659841537476, 'Y': 0.7018665671348572, 'Z': 0.11968132108449936}, {'X': 0.48397907614707947, 'Y': 0.7217305302619934, 'Z': 0.1278817504644394}, {'X': 0.4816817045211792, 'Y': 0.7448402047157288, 'Z': 0.12886834144592285}]
[{'X': 0.7204824686050415, 'Y': 0.8573998212814331, 'Z': -5.2977760788053274e-05}, {'X': 0.654330313205719, 'Y': 0.8457252979278564, 'Z': -0.024560049176216125}, {'X': 0.5956551432609558, 'Y': 0.7824711799621582, 'Z': -0.043675992637872696}, {'X': 0.5595448613166809, 'Y': 0.7299395799636841, 'Z': -0.0632110983133316}, {'X': 0.5280135273933411, 'Y': 0.6814182996749878, 'Z': -0.08967863023281097}, {'X': 0.6168848276138306, 'Y': 0.6161685585975647, 'Z': -0.047415006905794144}, {'X': 0.5903810858726501, 'Y': 0.4955591857433319, 'Z': -0.08545225858688354}, {'X': 0.5649516582489014, 'Y': 0.4688965082168579, 'Z': -0.11991328746080399}, {'X': 0.5443883538246155, 'Y': 0.48057451844215393, 'Z': -0.1496683806180954}, {'X': 0.6526839733123779, 'Y': 0.6000643372535706, 'Z': -0.06314012408256531}, {'X': 0.6348375678062439, 'Y': 0.4753180146217346, 'Z': -0.11536071449518204}, {'X': 0.6021120548248291, 'Y': 0.4723111689090729, 'Z': -0.1660851240158081}, {'X': 0.5783324241638184, 'Y': 0.5125089287757874, 'Z': -0.19986718893051147}, {'X': 0.6926911473274231, 'Y': 0.6151124835014343, 'Z': -0.08096326887607574}, {'X': 0.6844882965087891, 'Y': 0.49996161460876465, 'Z': -0.12707006931304932}, {'X': 0.650784969329834, 'Y': 0.5118546485900879, 'Z': -0.1758570820093155}, {'X': 0.6242523193359375, 'Y': 0.5533053278923035, 'Z': -0.2040153443813324}, {'X': 0.7317074537277222, 'Y': 0.6572176814079285, 'Z': -0.0993393212556839}, {'X': 0.7256065607070923, 'Y': 0.5837288498878479, 'Z': -0.14847975969314575}, {'X': 0.6991468071937561, 'Y': 0.6039334535598755, 'Z': -0.1829678863286972}, {'X': 0.6717640161514282, 'Y': 0.6457117199897766, 'Z': -0.20446977019309998}]
[{'X': 0.7203547954559326, 'Y': 0.7417399883270264, 'Z': -8.023274131119251e-05}, {'X': 0.659816563129425, 'Y': 0.7499393224716187, 'Z': -0.03816322237253189}, {'X': 0.6017465591430664, 'Y': 0.681098461151123, 'Z': -0.05694421008229256}, {'X': 0.5713067054748535, 'Y': 0.6131553649902344, 'Z': -0.08055343478918076}, {'X': 0.5381869673728943, 'Y': 0.5629844069480896, 'Z': -0.10612823069095612}, {'X': 0.6235495805740356, 'Y': 0.5129641890525818, 'Z': -0.008110913448035717}, {'X': 0.5939372777938843, 'Y': 0.4127400517463684, 'Z': -0.038667429238557816}, {'X': 0.5709572434425354, 'Y': 0.37752678990364075, 'Z': -0.07602774351835251}, {'X': 0.5501090288162231, 'Y': 0.36683255434036255, 'Z': -0.1109749898314476}, {'X': 0.6604107022285461, 'Y': 0.4897565245628357, 'Z': -0.01931305229663849}, {'X': 0.6379657983779907, 'Y': 0.3702249526977539, 'Z': -0.07079848647117615}, {'X': 0.6078774333000183, 'Y': 0.345401406288147, 'Z': -0.1285763829946518}, {'X': 0.5842947363853455, 'Y': 0.36485400795936584, 'Z': -0.16511955857276917}, {'X': 0.7004379630088806, 'Y': 0.4947381615638733, 'Z': -0.03718879446387291}, {'X': 0.6874558925628662, 'Y': 0.38457363843917847, 'Z': -0.08541318029165268}, {'X': 0.6560608744621277, 'Y': 0.3718336820602417, 'Z': -0.14178790152072906}, {'X': 0.626402735710144, 'Y': 0.39240559935569763, 'Z': -0.17460383474826813}, {'X': 0.7425563931465149, 'Y': 0.5136466026306152, 'Z': -0.05689582601189613}, {'X': 0.7349315881729126, 'Y': 0.44846272468566895, 'Z': -0.11873889714479446}, {'X': 0.7105357646942139, 'Y': 0.4619990587234497, 'Z': -0.16581517457962036}, {'X': 0.6825528740882874, 'Y': 0.49718329310417175, 'Z': -0.19243700802326202}]
[{'X': 0.7196143865585327, 'Y': 0.7077367305755615, 'Z': -4.5711138227488846e-05}, {'X': 0.6601411700248718, 'Y': 0.7044215202331543, 'Z': -0.0359354205429554}, {'X': 0.605013906955719, 'Y': 0.6308704614639282, 'Z': -0.05364585295319557}, {'X': 0.574496328830719, 'Y': 0.5657303333282471, 'Z': -0.07822494953870773}, {'X': 0.539329469203949, 'Y': 0.5101374983787537, 'Z': -0.10500866919755936}, {'X': 0.6259779334068298, 'Y': 0.46734872460365295, 'Z': 0.004277798812836409}, {'X': 0.5989530086517334, 'Y': 0.37393689155578613, 'Z': -0.02012745663523674}, {'X': 0.5767254829406738, 'Y': 0.33348652720451355, 'Z': -0.05525825172662735}, {'X': 0.555665910243988, 'Y': 0.32125991582870483, 'Z': -0.08689364045858383}, {'X': 0.6642677783966064, 'Y': 0.4421689808368683, 'Z': -0.005649026017636061}, {'X': 0.6436766386032104, 'Y': 0.32835710048675537, 'Z': -0.045139770954847336}, {'X': 0.6145442724227905, 'Y': 0.2914809584617615, 'Z': -0.09652205556631088}, {'X': 0.5888994336128235, 'Y': 0.3066287040710449, 'Z': -0.13011468946933746}, {'X': 0.7037121653556824, 'Y': 0.4416883885860443, 'Z': -0.024706261232495308}, {'X': 0.6891170144081116, 'Y': 0.3256910443305969, 'Z': -0.06180519983172417}, {'X': 0.6577433943748474, 'Y': 0.3000609278678894, 'Z': -0.1105322614312172}, {'X': 0.6263017058372498, 'Y': 0.31450217962265015, 'Z': -0.14238613843917847}, {'X': 0.7466048002243042, 'Y': 0.45649996399879456, 'Z': -0.04552333429455757}, {'X': 0.7361515164375305, 'Y': 0.3800795078277588, 'Z': -0.10033401846885681}, {'X': 0.7174133062362671, 'Y': 0.3881581425666809, 'Z': -0.146556094288826}, {'X': 0.6970113515853882, 'Y': 0.424726665019989, 'Z': -0.17507676780223846}]
[{'X': 0.7002919912338257, 'Y': 0.6772434711456299, 'Z': -3.458615901763551e-05}, {'X': 0.6421046853065491, 'Y': 0.6712010502815247, 'Z': -0.03415355086326599}, {'X': 0.5909810066223145, 'Y': 0.5942488312721252, 'Z': -0.050073716789484024}, {'X': 0.5621844530105591, 'Y': 0.5302509069442749, 'Z': -0.07259970903396606}, {'X': 0.5235958695411682, 'Y': 0.47796180844306946, 'Z': -0.09886853396892548}, {'X': 0.6171042919158936, 'Y': 0.4338648021221161, 'Z': -0.006540647707879543}, {'X': 0.5894367694854736, 'Y': 0.34334516525268555, 'Z': -0.029407016932964325}, {'X': 0.5665271878242493, 'Y': 0.2986641526222229, 'Z': -0.057350751012563705}, {'X': 0.5425959229469299, 'Y': 0.2752259373664856, 'Z': -0.08335774391889572}, {'X': 0.6544803380966187, 'Y': 0.414549857378006, 'Z': -0.019114887341856956}, {'X': 0.6322664618492126, 'Y': 0.30275920033454895, 'Z': -0.05589168891310692}, {'X': 0.6014598608016968, 'Y': 0.2625448405742645, 'Z': -0.10682645440101624}, {'X': 0.5727903246879578, 'Y': 0.26982495188713074, 'Z': -0.14148317277431488}, {'X': 0.6927157640457153, 'Y': 0.41980183124542236, 'Z': -0.03840884193778038}, {'X': 0.6807001829147339, 'Y': 0.3079008460044861, 'Z': -0.07422748953104019}, {'X': 0.647066593170166, 'Y': 0.27814796566963196, 'Z': -0.12656277418136597}, {'X': 0.6123433709144592, 'Y': 0.2859039902687073, 'Z': -0.16144970059394836}, {'X': 0.7328615784645081, 'Y': 0.4421820640563965, 'Z': -0.06041913852095604}, {'X': 0.7256274819374084, 'Y': 0.36203181743621826, 'Z': -0.1113235205411911}, {'X': 0.7038980722427368, 'Y': 0.35082533955574036, 'Z': -0.15914107859134674}, {'X': 0.6777070760726929, 'Y': 0.3731548488140106, 'Z': -0.19090767204761505}]
[{'X': 0.6932960152626038, 'Y': 0.6786342859268188, 'Z': -3.919931623386219e-05}, {'X': 0.6321472525596619, 'Y': 0.6689793467521667, 'Z': -0.025009844452142715}, {'X': 0.5802848935127258, 'Y': 0.5873206257820129, 'Z': -0.03753158077597618}, {'X': 0.5520882606506348, 'Y': 0.5190461277961731, 'Z': -0.058981407433748245}, {'X': 0.5142037272453308, 'Y': 0.4664902985095978, 'Z': -0.08172494918107986}, {'X': 0.6024518013000488, 'Y': 0.43101927638053894, 'Z': 0.005440845619887114}, {'X': 0.5756001472473145, 'Y': 0.33391544222831726, 'Z': -0.015633340924978256}, {'X': 0.5518335700035095, 'Y': 0.2892226576805115, 'Z': -0.0441264845430851}, {'X': 0.5255480408668518, 'Y': 0.2655338644981384, 'Z': -0.06997377425432205}, {'X': 0.6392773389816284, 'Y': 0.4093397557735443, 'Z': -0.010516172274947166}, {'X': 0.6179670095443726, 'Y': 0.28890424966812134, 'Z': -0.04461054503917694}, {'X': 0.5881307125091553, 'Y': 0.24609118700027466, 'Z': -0.09312057495117188}, {'X': 0.5579167604446411, 'Y': 0.24880057573318481, 'Z': -0.1282665729522705}, {'X': 0.6776782274246216, 'Y': 0.412720263004303, 'Z': -0.03307595103979111}, {'X': 0.6638439893722534, 'Y': 0.29294881224632263, 'Z': -0.06765788793563843}, {'X': 0.6305698752403259, 'Y': 0.25607994198799133, 'Z': -0.112568698823452}, {'X': 0.5952630639076233, 'Y': 0.25922906398773193, 'Z': -0.14511610567569733}, {'X': 0.7201359272003174, 'Y': 0.43359529972076416, 'Z': -0.05781753733754158}, {'X': 0.712572455406189, 'Y': 0.3475528657436371, 'Z': -0.10604140162467957}, {'X': 0.6899382472038269, 'Y': 0.3382616639137268, 'Z': -0.14513911306858063}, {'X': 0.6639630794525146, 'Y': 0.3629704415798187, 'Z': -0.17323414981365204}]
[{'X': 0.6731054782867432, 'Y': 0.646110475063324, 'Z': 1.7399284843122587e-05}, {'X': 0.6138390898704529, 'Y': 0.6550339460372925, 'Z': -0.03714323043823242}, {'X': 0.5612982511520386, 'Y': 0.5856462717056274, 'Z': -0.05808795243501663}, {'X': 0.5322249531745911, 'Y': 0.5198504328727722, 'Z': -0.0864957645535469}, {'X': 0.4917718768119812, 'Y': 0.4655786454677582, 'Z': -0.11561299860477448}, {'X': 0.5856521129608154, 'Y': 0.4201410710811615, 'Z': -0.004565768409520388}, {'X': 0.5595415234565735, 'Y': 0.32602134346961975, 'Z': -0.0307923536747694}, {'X': 0.5357591509819031, 'Y': 0.28310027718544006, 'Z': -0.06313595175743103}, {'X': 0.5085886716842651, 'Y': 0.25661700963974, 'Z': -0.09219782054424286}, {'X': 0.6203264594078064, 'Y': 0.3975054621696472, 'Z': -0.015203061513602734}, {'X': 0.600227415561676, 'Y': 0.2829035520553589, 'Z': -0.05326848104596138}, {'X': 0.5705657601356506, 'Y': 0.2406853586435318, 'Z': -0.10681550204753876}, {'X': 0.5384817719459534, 'Y': 0.23580145835876465, 'Z': -0.14609521627426147}, {'X': 0.6580422520637512, 'Y': 0.4017045795917511, 'Z': -0.033574026077985764}, {'X': 0.6437107920646667, 'Y': 0.2884944677352905, 'Z': -0.06944001466035843}, {'X': 0.6119377613067627, 'Y': 0.2537805438041687, 'Z': -0.12075798958539963}, {'X': 0.5770552754402161, 'Y': 0.25390195846557617, 'Z': -0.15725818276405334}, {'X': 0.7003830671310425, 'Y': 0.42031824588775635, 'Z': -0.05508214235305786}, {'X': 0.6939164400100708, 'Y': 0.33691585063934326, 'Z': -0.10033774375915527}, {'X': 0.6694052219390869, 'Y': 0.32187533378601074, 'Z': -0.1415591537952423}, {'X': 0.6390648484230042, 'Y': 0.3364875614643097, 'Z': -0.17248861491680145}]
[{'X': 0.6444242000579834, 'Y': 0.6488827466964722, 'Z': 2.3883903850219212e-05}, {'X': 0.5902690887451172, 'Y': 0.6509764194488525, 'Z': -0.033204711973667145}, {'X': 0.5383012890815735, 'Y': 0.5843917727470398, 'Z': -0.050384271889925}, {'X': 0.5084922313690186, 'Y': 0.5236345529556274, 'Z': -0.07412834465503693}, {'X': 0.4735887050628662, 'Y': 0.4729960858821869, 'Z': -0.09870456904172897}, {'X': 0.5619725584983826, 'Y': 0.4215303957462311, 'Z': -0.004964720923453569}, {'X': 0.5389183163642883, 'Y': 0.3230898976325989, 'Z': -0.02819567732512951}, {'X': 0.5154865384101868, 'Y': 0.27987194061279297, 'Z': -0.05910945311188698}, {'X': 0.48794203996658325, 'Y': 0.25679290294647217, 'Z': -0.08790124207735062}, {'X': 0.5949114561080933, 'Y': 0.4008473753929138, 'Z': -0.01634734869003296}, {'X': 0.574611246585846, 'Y': 0.2846238315105438, 'Z': -0.05545412376523018}, {'X': 0.5432411432266235, 'Y': 0.24312420189380646, 'Z': -0.10864384472370148}, {'X': 0.5106048583984375, 'Y': 0.24261565506458282, 'Z': -0.14633305370807648}, {'X': 0.6304506063461304, 'Y': 0.40483421087265015, 'Z': -0.03458540886640549}, {'X': 0.6153104305267334, 'Y': 0.2877294719219208, 'Z': -0.07305139303207397}, {'X': 0.5811338424682617, 'Y': 0.25367116928100586, 'Z': -0.12324561178684235}, {'X': 0.5452644228935242, 'Y': 0.2546909749507904, 'Z': -0.15669283270835876}, {'X': 0.6711030006408691, 'Y': 0.4257030189037323, 'Z': -0.05495968833565712}, {'X': 0.6625866293907166, 'Y': 0.3381904363632202, 'Z': -0.10070063173770905}, {'X': 0.6365227699279785, 'Y': 0.32147252559661865, 'Z': -0.1409669667482376}, {'X': 0.6061459183692932, 'Y': 0.33747780323028564, 'Z': -0.16965273022651672}]
[{'X': 0.619636595249176, 'Y': 0.6515274047851562, 'Z': 2.3324562789639458e-05}, {'X': 0.5672725439071655, 'Y': 0.6649172306060791, 'Z': -0.03939894959330559}, {'X': 0.5173503160476685, 'Y': 0.6049665212631226, 'Z': -0.06145356968045235}, {'X': 0.4857896566390991, 'Y': 0.5470280051231384, 'Z': -0.08921213448047638}, {'X': 0.44414544105529785, 'Y': 0.504827082157135, 'Z': -0.12067870050668716}, {'X': 0.5374272465705872, 'Y': 0.43511325120925903, 'Z': -0.015451830811798573}, {'X': 0.511871874332428, 'Y': 0.34227514266967773, 'Z': -0.042304158210754395}, {'X': 0.48671755194664, 'Y': 0.3018185794353485, 'Z': -0.07445290684700012}, {'X': 0.45711374282836914, 'Y': 0.27762824296951294, 'Z': -0.10295836627483368}, {'X': 0.5681390762329102, 'Y': 0.4121692478656769, 'Z': -0.024279268458485603}, {'X': 0.5480044484138489, 'Y': 0.30545806884765625, 'Z': -0.06294173747301102}, {'X': 0.5161852240562439, 'Y': 0.2626524567604065, 'Z': -0.11524927616119385}, {'X': 0.4817814528942108, 'Y': 0.25251081585884094, 'Z': -0.15545015037059784}, {'X': 0.6053705811500549, 'Y': 0.4176083207130432, 'Z': -0.03908548504114151}, {'X': 0.5914016366004944, 'Y': 0.3095807135105133, 'Z': -0.07810093462467194}, {'X': 0.5585030317306519, 'Y': 0.27792638540267944, 'Z': -0.13101692497730255}, {'X': 0.5238824486732483, 'Y': 0.27781927585601807, 'Z': -0.16624146699905396}, {'X': 0.6485655307769775, 'Y': 0.4404483437538147, 'Z': -0.057937104254961014}, {'X': 0.6408366560935974, 'Y': 0.35912665724754333, 'Z': -0.10489794611930847}, {'X': 0.6150931715965271, 'Y': 0.3419637680053711, 'Z': -0.1470460295677185}, {'X': 0.5839752554893494, 'Y': 0.353912353515625, 'Z': -0.17713937163352966}]
[{'X': 0.61408531665802, 'Y': 0.6802355051040649, 'Z': -2.5986144464695826e-05}, {'X': 0.5634949207305908, 'Y': 0.6983581781387329, 'Z': -0.03526077792048454}, {'X': 0.5130482316017151, 'Y': 0.639079213142395, 'Z': -0.0554988719522953}, {'X': 0.4792022705078125, 'Y': 0.5806098580360413, 'Z': -0.07981549948453903}, {'X': 0.436764121055603, 'Y': 0.536187469959259, 'Z': -0.11093217879533768}, {'X': 0.530893862247467, 'Y': 0.47086089849472046, 'Z': 0.011510762386023998}, {'X': 0.504898726940155, 'Y': 0.38156476616859436, 'Z': -0.0004906094982288778}, {'X': 0.47845497727394104, 'Y': 0.33317831158638, 'Z': -0.025659585371613503}, {'X': 0.44688379764556885, 'Y': 0.30457693338394165, 'Z': -0.051716793328523636}, {'X': 0.5590636730194092, 'Y': 0.44343340396881104, 'Z': 0.0031120949424803257}, {'X': 0.5339894890785217, 'Y': 0.33635029196739197, 'Z': -0.02356012538075447}, {'X': 0.4977170526981354, 'Y': 0.2943125367164612, 'Z': -0.06833094358444214}, {'X': 0.4616324305534363, 'Y': 0.2877679467201233, 'Z': -0.10167700797319412}, {'X': 0.5931807160377502, 'Y': 0.4376647174358368, 'Z': -0.013457049615681171}, {'X': 0.5712165832519531, 'Y': 0.3240806758403778, 'Z': -0.0450340136885643}, {'X': 0.5326075553894043, 'Y': 0.30229026079177856, 'Z': -0.09514893591403961}, {'X': 0.4951241612434387, 'Y': 0.31065434217453003, 'Z': -0.1278056800365448}, {'X': 0.631549596786499, 'Y': 0.44695138931274414, 'Z': -0.032763443887233734}, {'X': 0.6140782833099365, 'Y': 0.36239734292030334, 'Z': -0.07679309695959091}, {'X': 0.5860583782196045, 'Y': 0.3569316864013672, 'Z': -0.11971669644117355}, {'X': 0.5565600991249084, 'Y': 0.38387686014175415, 'Z': -0.14863717555999756}]
[{'X': 0.6132498383522034, 'Y': 0.6855096817016602, 'Z': -3.374320294824429e-05}, {'X': 0.5644927024841309, 'Y': 0.709259569644928, 'Z': -0.031981080770492554}, {'X': 0.5123399496078491, 'Y': 0.6585594415664673, 'Z': -0.047240160405635834}, {'X': 0.47602277994155884, 'Y': 0.6039928197860718, 'Z': -0.0652695819735527}, {'X': 0.43464022874832153, 'Y': 0.5707272887229919, 'Z': -0.08789688348770142}, {'X': 0.5281346440315247, 'Y': 0.48966461420059204, 'Z': 0.002934971358627081}, {'X': 0.5006732940673828, 'Y': 0.4065757393836975, 'Z': 0.000806333206128329}, {'X': 0.4743935465812683, 'Y': 0.3634500503540039, 'Z': -0.009834695607423782}, {'X': 0.4455001950263977, 'Y': 0.33915185928344727, 'Z': -0.02576291561126709}, {'X': 0.5591297745704651, 'Y': 0.4602765142917633, 'Z': -0.004409376066178083}, {'X': 0.5335085391998291, 'Y': 0.3625496029853821, 'Z': -0.025013277307152748}, {'X': 0.4982287585735321, 'Y': 0.3207325339317322, 'Z': -0.0641440749168396}, {'X': 0.46533387899398804, 'Y': 0.3100340962409973, 'Z': -0.0943547785282135}, {'X': 0.596430778503418, 'Y': 0.4535050690174103, 'Z': -0.01750078797340393}, {'X': 0.574201226234436, 'Y': 0.3532642722129822, 'Z': -0.04489486292004585}, {'X': 0.5379154086112976, 'Y': 0.33324623107910156, 'Z': -0.09227216243743896}, {'X': 0.5061250925064087, 'Y': 0.34089043736457825, 'Z': -0.12110783159732819}, {'X': 0.6381822824478149, 'Y': 0.46544885635375977, 'Z': -0.033647190779447556}, {'X': 0.6224607825279236, 'Y': 0.3895327150821686, 'Z': -0.07483179867267609}, {'X': 0.5965819358825684, 'Y': 0.3828064501285553, 'Z': -0.11509176343679428}, {'X': 0.5701563954353333, 'Y': 0.4078233242034912, 'Z': -0.1388314664363861}]
