[{'X': 0.7111146450042725, 'Y': 0.815794825553894, 'Z': -0.00010945118265226483}, {'X': 0.6506323218345642, 'Y': 0.7932303547859192, 'Z': -0.030538802966475487}, {'X': 0.6125943660736084, 'Y': 0.6923856139183044, 'Z': -0.04902719333767891}, {'X': 0.5908389687538147, 'Y': 0.6060290336608887, 'Z': -0.0740831270813942}, {'X': 0.5607043504714966, 'Y': 0.5515022277832031, 'Z': -0.10472744703292847}, {'X': 0.6658462285995483, 'Y': 0.556582510471344, 'Z': -0.013995510526001453}, {'X': 0.6747098565101624, 'Y': 0.4469011425971985, 'Z': -0.040732912719249725}, {'X': 0.6746869683265686, 'Y': 0.3636510372161865, 'Z': -0.07087244838476181}, {'X': 0.6751476526260376, 'Y': 0.2871765196323395, 'Z': -0.09281525015830994}, {'X': 0.7043334245681763, 'Y': 0.5456247329711914, 'Z': -0.03059559129178524}, {'X': 0.7063679099082947, 'Y': 0.4250801205635071, 'Z': -0.05995888262987137}, {'X': 0.7044075131416321, 'Y': 0.334201842546463, 'Z': -0.09822817146778107}, {'X': 0.7055280804634094, 'Y': 0.2541726231575012, 'Z': -0.12239551544189453}, {'X': 0.7446463108062744, 'Y': 0.5696998834609985, 'Z': -0.053870126605033875}, {'X': 0.748727023601532, 'Y': 0.440236359834671, 'Z': -0.08765829354524612}, {'X': 0.7498672604560852, 'Y': 0.35181212425231934, 'Z': -0.12852439284324646}, {'X': 0.7521335482597351, 'Y': 0.2710001468658447, 'Z': -0.16251114010810852}, {'X': 0.7849249839782715, 'Y': 0.618738055229187, 'Z': -0.07912120968103409}, {'X': 0.8026235103607178, 'Y': 0.5346719622612, 'Z': -0.10954336076974869}, {'X': 0.8157140016555786, 'Y': 0.4725320041179657, 'Z': -0.13712286949157715}, {'X': 0.8284599781036377, 'Y': 0.40570273995399475, 'Z': -0.1622212529182434}]
[{'X': 0.7167127132415771, 'Y': 0.829813539981842, 'Z': -0.00010523660603212193}, {'X': 0.6509865522384644, 'Y': 0.799833357334137, 'Z': -0.027821427211165428}, {'X': 0.6096709370613098, 'Y': 0.6944746375083923, 'Z': -0.04143904522061348}, {'X': 0.5895252227783203, 'Y': 0.6065149903297424, 'Z': -0.059522926807403564}, {'X': 0.5598055124282837, 'Y': 0.5550496578216553, 'Z': -0.08157975971698761}, {'X': 0.6663071513175964, 'Y': 0.5565214157104492, 'Z': -0.011679013259708881}, {'X': 0.6731364130973816, 'Y': 0.44154641032218933, 'Z': -0.033924926072359085}, {'X': 0.6745205521583557, 'Y': 0.36368894577026367, 'Z': -0.06040573865175247}, {'X': 0.6760927438735962, 'Y': 0.2919620871543884, 'Z': -0.0798472985625267}, {'X': 0.7059869766235352, 'Y': 0.546563446521759, 'Z': -0.025377094745635986}, {'X': 0.7063513994216919, 'Y': 0.42131805419921875, 'Z': -0.04795566946268082}, {'X': 0.7044470906257629, 'Y': 0.3322153091430664, 'Z': -0.08114779740571976}, {'X': 0.7056236863136292, 'Y': 0.2523806393146515, 'Z': -0.10206709057092667}, {'X': 0.7466753721237183, 'Y': 0.5672408938407898, 'Z': -0.04438817873597145}, {'X': 0.7494428157806396, 'Y': 0.4358530640602112, 'Z': -0.07068530470132828}, {'X': 0.7475795149803162, 'Y': 0.3500867784023285, 'Z': -0.10670901834964752}, {'X': 0.747141420841217, 'Y': 0.27223697304725647, 'Z': -0.13709379732608795}, {'X': 0.7886452674865723, 'Y': 0.6112816333770752, 'Z': -0.06575942039489746}, {'X': 0.8058390617370605, 'Y': 0.5185312032699585, 'Z': -0.09090957045555115}, {'X': 0.815821647644043, 'Y': 0.44988182187080383, 'Z': -0.11425144225358963}, {'X': 0.8251919150352478, 'Y': 0.37781837582588196, 'Z': -0.1358158439397812}]
[{'X': 0.7089162468910217, 'Y': 0.8118606209754944, 'Z': -9.302838589064777e-05}, {'X': 0.6483733654022217, 'Y': 0.791814923286438, 'Z': -0.03421155363321304}, {'X': 0.6104905009269714, 'Y': 0.6923031806945801, 'Z': -0.05279219523072243}, {'X': 0.5900537371635437, 'Y': 0.6063984632492065, 'Z': -0.07656726986169815}, {'X': 0.5619600415229797, 'Y': 0.5527133345603943, 'Z': -0.10455488413572311}, {'X': 0.6641886830329895, 'Y': 0.5574056506156921, 'Z': -0.0194235872477293}, {'X': 0.6720339059829712, 'Y': 0.4466162323951721, 'Z': -0.04768489673733711}, {'X': 0.6730934381484985, 'Y': 0.36453360319137573, 'Z': -0.07951321452856064}, {'X': 0.6746333241462708, 'Y': 0.28822800517082214, 'Z': -0.10372462123632431}, {'X': 0.7031090259552002, 'Y': 0.5471624135971069, 'Z': -0.03336673602461815}, {'X': 0.7042953372001648, 'Y': 0.4265877604484558, 'Z': -0.06484218686819077}, {'X': 0.7027273178100586, 'Y': 0.33738601207733154, 'Z': -0.10565846413373947}, {'X': 0.7043271660804749, 'Y': 0.2571023404598236, 'Z': -0.13243067264556885}, {'X': 0.7438409328460693, 'Y': 0.5711771249771118, 'Z': -0.053925421088933945}, {'X': 0.7479588389396667, 'Y': 0.44233930110931396, 'Z': -0.08813205361366272}, {'X': 0.7483910322189331, 'Y': 0.3553115129470825, 'Z': -0.13050001859664917}, {'X': 0.7490431666374207, 'Y': 0.27485930919647217, 'Z': -0.16612407565116882}, {'X': 0.7846948504447937, 'Y': 0.6199361085891724, 'Z': -0.07691022008657455}, {'X': 0.8023121356964111, 'Y': 0.5338444113731384, 'Z': -0.10790490359067917}, {'X': 0.8144896030426025, 'Y': 0.472352534532547, 'Z': -0.13524781167507172}, {'X': 0.8248810172080994, 'Y': 0.4056655466556549, 'Z': -0.1607932150363922}]
[{'X': 0.7140774726867676, 'Y': 0.8176894783973694, 'Z': -0.00011410345905460417}, {'X': 0.6522849202156067, 'Y': 0.7882850766181946, 'Z': -0.0342300646007061}, {'X': 0.6124064922332764, 'Y': 0.6869436502456665, 'Z': -0.05346814543008804}, {'X': 0.5917028784751892, 'Y': 0.6027339696884155, 'Z': -0.0762830451130867}, {'X': 0.5606306791305542, 'Y': 0.5523847937583923, 'Z': -0.10472244769334793}, {'X': 0.6661089658737183, 'Y': 0.5536899566650391, 'Z': -0.027810337021946907}, {'X': 0.6728766560554504, 'Y': 0.4408230781555176, 'Z': -0.05422763153910637}, {'X': 0.6744067668914795, 'Y': 0.36178866028785706, 'Z': -0.08303872495889664}, {'X': 0.6758118867874146, 'Y': 0.2870129942893982, 'Z': -0.1058359369635582}, {'X': 0.7058139443397522, 'Y': 0.5462409257888794, 'Z': -0.041411422193050385}, {'X': 0.7078593373298645, 'Y': 0.42453625798225403, 'Z': -0.07175713032484055}, {'X': 0.7058771848678589, 'Y': 0.33613282442092896, 'Z': -0.11103275418281555}, {'X': 0.7060313820838928, 'Y': 0.25663742423057556, 'Z': -0.1381910741329193}, {'X': 0.7462065815925598, 'Y': 0.5690789818763733, 'Z': -0.0603456124663353}, {'X': 0.7505921125411987, 'Y': 0.4406571090221405, 'Z': -0.09357380867004395}, {'X': 0.7486909031867981, 'Y': 0.35304951667785645, 'Z': -0.13507738709449768}, {'X': 0.7478019595146179, 'Y': 0.2739119827747345, 'Z': -0.16873250901699066}, {'X': 0.787458598613739, 'Y': 0.6155177354812622, 'Z': -0.0820683091878891}, {'X': 0.8055049777030945, 'Y': 0.5241754055023193, 'Z': -0.11318479478359222}, {'X': 0.8176302909851074, 'Y': 0.455896258354187, 'Z': -0.1391371637582779}, {'X': 0.8285518288612366, 'Y': 0.38389450311660767, 'Z': -0.1619292050600052}]
[{'X': 0.7152956128120422, 'Y': 0.8255450129508972, 'Z': -9.233207674697042e-05}, {'X': 0.6523391008377075, 'Y': 0.79398512840271, 'Z': -0.03249851241707802}, {'X': 0.6130550503730774, 'Y': 0.6884198188781738, 'Z': -0.04895855113863945}, {'X': 0.5918214321136475, 'Y': 0.6012706756591797, 'Z': -0.07050296664237976}, {'X': 0.5611682534217834, 'Y': 0.5501875281333923, 'Z': -0.09874275326728821}, {'X': 0.6680066585540771, 'Y': 0.55735844373703, 'Z': -0.010148439556360245}, {'X': 0.6756975650787354, 'Y': 0.44445663690567017, 'Z': -0.03268317133188248}, {'X': 0.6763899326324463, 'Y': 0.3669576048851013, 'Z': -0.05856574699282646}, {'X': 0.6764580011367798, 'Y': 0.29652491211891174, 'Z': -0.07767846435308456}, {'X': 0.7062312364578247, 'Y': 0.5482555031776428, 'Z': -0.024269256740808487}, {'X': 0.7078825235366821, 'Y': 0.4233413338661194, 'Z': -0.04598536342382431}, {'X': 0.705237090587616, 'Y': 0.33427929878234863, 'Z': -0.08017528802156448}, {'X': 0.7039284110069275, 'Y': 0.2555299699306488, 'Z': -0.10335596650838852}, {'X': 0.7455949187278748, 'Y': 0.5697196125984192, 'Z': -0.04550016298890114}, {'X': 0.7496392726898193, 'Y': 0.4372299611568451, 'Z': -0.07156659662723541}, {'X': 0.7481334805488586, 'Y': 0.35091468691825867, 'Z': -0.10737621039152145}, {'X': 0.7472385764122009, 'Y': 0.27385205030441284, 'Z': -0.13595160841941833}, {'X': 0.7865790724754333, 'Y': 0.6159366369247437, 'Z': -0.06955214589834213}, {'X': 0.8055883646011353, 'Y': 0.5226306915283203, 'Z': -0.09754062443971634}, {'X': 0.8175944685935974, 'Y': 0.4542378783226013, 'Z': -0.12138206511735916}, {'X': 0.8284459710121155, 'Y': 0.3837558627128601, 'Z': -0.1420845091342926}]
[{'X': 0.7177643179893494, 'Y': 0.841410219669342, 'Z': -0.00010132727038580924}, {'X': 0.6522436141967773, 'Y': 0.8003855347633362, 'Z': -0.01764579862356186}, {'X': 0.6107022762298584, 'Y': 0.688634991645813, 'Z': -0.024072038009762764}, {'X': 0.5893242359161377, 'Y': 0.5961407423019409, 'Z': -0.03597499802708626}, {'X': 0.5598514676094055, 'Y': 0.5478948950767517, 'Z': -0.05219022557139397}, {'X': 0.6671634912490845, 'Y': 0.5506343841552734, 'Z': 0.008477470837533474}, {'X': 0.6752259731292725, 'Y': 0.43291038274765015, 'Z': -0.005528640933334827}, {'X': 0.6777007579803467, 'Y': 0.3580632209777832, 'Z': -0.02448347583413124}, {'X': 0.6784127354621887, 'Y': 0.29098328948020935, 'Z': -0.0406607948243618}, {'X': 0.7075712084770203, 'Y': 0.5413686633110046, 'Z': -0.008604902774095535}, {'X': 0.7102081179618835, 'Y': 0.41373446583747864, 'Z': -0.021724412217736244}, {'X': 0.7080607414245605, 'Y': 0.32724446058273315, 'Z': -0.05126158148050308}, {'X': 0.7070902585983276, 'Y': 0.25419366359710693, 'Z': -0.07231777906417847}, {'X': 0.747663140296936, 'Y': 0.5606739521026611, 'Z': -0.02969619259238243}, {'X': 0.7518685460090637, 'Y': 0.4311290383338928, 'Z': -0.048946283757686615}, {'X': 0.7505090236663818, 'Y': 0.34945499897003174, 'Z': -0.07964210212230682}, {'X': 0.7485310435295105, 'Y': 0.27783551812171936, 'Z': -0.10505816340446472}, {'X': 0.7891342639923096, 'Y': 0.6056001782417297, 'Z': -0.05312483012676239}, {'X': 0.8069218993186951, 'Y': 0.5150127410888672, 'Z': -0.07407720386981964}, {'X': 0.81814044713974, 'Y': 0.44616860151290894, 'Z': -0.09349878132343292}, {'X': 0.8266801834106445, 'Y': 0.37470072507858276, 'Z': -0.1116822212934494}]
[{'X': 0.7135291695594788, 'Y': 0.8356964588165283, 'Z': -0.00012307280849199742}, {'X': 0.6507534384727478, 'Y': 0.8026272654533386, 'Z': -0.02559085004031658}, {'X': 0.610708475112915, 'Y': 0.6971410512924194, 'Z': -0.04235769435763359}, {'X': 0.5904474854469299, 'Y': 0.6065017580986023, 'Z': -0.06357797980308533}, {'X': 0.5648452043533325, 'Y': 0.5519316792488098, 'Z': -0.08968192338943481}, {'X': 0.6663216948509216, 'Y': 0.5542929172515869, 'Z': -0.015971438959240913}, {'X': 0.6745789647102356, 'Y': 0.44085031747817993, 'Z': -0.041950542479753494}, {'X': 0.6748161911964417, 'Y': 0.36029383540153503, 'Z': -0.068155936896801}, {'X': 0.6735633015632629, 'Y': 0.2882624566555023, 'Z': -0.08696207404136658}, {'X': 0.7059603333473206, 'Y': 0.5444533824920654, 'Z': -0.03212288022041321}, {'X': 0.7074083685874939, 'Y': 0.4210405945777893, 'Z': -0.0581476055085659}, {'X': 0.7055385112762451, 'Y': 0.33388641476631165, 'Z': -0.09145943075418472}, {'X': 0.7047063112258911, 'Y': 0.2581685185432434, 'Z': -0.11197514086961746}, {'X': 0.7470751404762268, 'Y': 0.5670472383499146, 'Z': -0.05257049575448036}, {'X': 0.7484444379806519, 'Y': 0.44011807441711426, 'Z': -0.08093120902776718}, {'X': 0.7463374137878418, 'Y': 0.3569226861000061, 'Z': -0.11582540720701218}, {'X': 0.74433434009552, 'Y': 0.28181007504463196, 'Z': -0.14625506103038788}, {'X': 0.788754940032959, 'Y': 0.6155446171760559, 'Z': -0.07551120221614838}, {'X': 0.8050583004951477, 'Y': 0.5314571857452393, 'Z': -0.10168831050395966}, {'X': 0.8155559301376343, 'Y': 0.4658817648887634, 'Z': -0.12619875371456146}, {'X': 0.8249889016151428, 'Y': 0.39606088399887085, 'Z': -0.14827679097652435}]
[{'X': 0.7283787727355957, 'Y': 0.8329323530197144, 'Z': -9.204148955177516e-05}, {'X': 0.7748504281044006, 'Y': 0.7404130697250366, 'Z': -0.011881422251462936}, {'X': 0.791558027267456, 'Y': 0.6061955094337463, 'Z': -0.026500441133975983}, {'X': 0.7999526858329773, 'Y': 0.5016864538192749, 'Z': -0.04541733115911484}, {'X': 0.8141531944274902, 'Y': 0.415637731552124, 'Z': -0.0664723739027977}, {'X': 0.7327535152435303, 'Y': 0.5551217198371887, 'Z': -0.04017770290374756}, {'X': 0.7202932238578796, 'Y': 0.4452216625213623, 'Z': -0.06782492995262146}, {'X': 0.712700605392456, 'Y': 0.36781826615333557, 'Z': -0.09303493797779083}, {'X': 0.7051320672035217, 'Y': 0.29423412680625916, 'Z': -0.1154848262667656}, {'X': 0.6986932754516602, 'Y': 0.5818792581558228, 'Z': -0.0583002083003521}, {'X': 0.6913903951644897, 'Y': 0.45787763595581055, 'Z': -0.10165900737047195}, {'X': 0.6918982863426208, 'Y': 0.3713375926017761, 'Z': -0.13561570644378662}, {'X': 0.6937107443809509, 'Y': 0.287221223115921, 'Z': -0.16324225068092346}, {'X': 0.6663052439689636, 'Y': 0.6324396133422852, 'Z': -0.0795232504606247}, {'X': 0.6600046753883362, 'Y': 0.5451573729515076, 'Z': -0.11908354610204697}, {'X': 0.6888443827629089, 'Y': 0.5818489789962769, 'Z': -0.13907885551452637}, {'X': 0.7135480046272278, 'Y': 0.6058635711669922, 'Z': -0.15577462315559387}, {'X': 0.6341996192932129, 'Y': 0.6997321248054504, 'Z': -0.10089249908924103}, {'X': 0.6081181764602661, 'Y': 0.6321356892585754, 'Z': -0.13606958091259003}, {'X': 0.5901790857315063, 'Y': 0.5845785140991211, 'Z': -0.16972310841083527}, {'X': 0.5764856338500977, 'Y': 0.5247353911399841, 'Z': -0.20145414769649506}]
[{'X': 0.7198658585548401, 'Y': 0.8512821793556213, 'Z': -5.9189733292441815e-05}, {'X': 0.7370738983154297, 'Y': 0.7834033966064453, 'Z': -0.03851732611656189}, {'X': 0.7287728190422058, 'Y': 0.6835232973098755, 'Z': -0.0698745995759964}, {'X': 0.7120108604431152, 'Y': 0.6112350821495056, 'Z': -0.10232815146446228}, {'X': 0.6942693591117859, 'Y': 0.5617737770080566, 'Z': -0.1319938749074936}, {'X': 0.7208184599876404, 'Y': 0.5899319648742676, 'Z': -0.056949492543935776}, {'X': 0.721738338470459, 'Y': 0.4883701801300049, 'Z': -0.10161398351192474}, {'X': 0.7262067198753357, 'Y': 0.43822336196899414, 'Z': -0.141802579164505}, {'X': 0.7269179821014404, 'Y': 0.40439099073410034, 'Z': -0.17197804152965546}, {'X': 0.6942959427833557, 'Y': 0.5909225940704346, 'Z': -0.06250660866498947}, {'X': 0.6991560459136963, 'Y': 0.46598976850509644, 'Z': -0.11185016483068466}, {'X': 0.6986064910888672, 'Y': 0.38734376430511475, 'Z': -0.147602379322052}, {'X': 0.6947360634803772, 'Y': 0.31581875681877136, 'Z': -0.17637385427951813}, {'X': 0.6678234934806824, 'Y': 0.6225700974464417, 'Z': -0.0711987242102623}, {'X': 0.6600409150123596, 'Y': 0.5057027339935303, 'Z': -0.11519626528024673}, {'X': 0.658608078956604, 'Y': 0.4527428150177002, 'Z': -0.13919110596179962}, {'X': 0.6587931513786316, 'Y': 0.4104640781879425, 'Z': -0.15370100736618042}, {'X': 0.6391140222549438, 'Y': 0.6750227212905884, 'Z': -0.08122821152210236}, {'X': 0.6105731129646301, 'Y': 0.5979434847831726, 'Z': -0.12032720446586609}, {'X': 0.5964712500572205, 'Y': 0.5654980540275574, 'Z': -0.1369960755109787}, {'X': 0.5900990962982178, 'Y': 0.5360127687454224, 'Z': -0.1479617953300476}]
[{'X': 0.7100261449813843, 'Y': 0.8333045244216919, 'Z': -7.864895451348275e-05}, {'X': 0.6504271626472473, 'Y': 0.7793576717376709, 'Z': -0.018501320853829384}, {'X': 0.6108525991439819, 'Y': 0.6677312254905701, 'Z': -0.02444240264594555}, {'X': 0.5881967544555664, 'Y': 0.5930359363555908, 'Z': -0.03784146532416344}, {'X': 0.5654900670051575, 'Y': 0.5450518727302551, 'Z': -0.05511259660124779}, {'X': 0.6675769686698914, 'Y': 0.5505480766296387, 'Z': 0.015979602932929993}, {'X': 0.6731103658676147, 'Y': 0.44573312997817993, 'Z': -0.012539667077362537}, {'X': 0.6764101386070251, 'Y': 0.38317757844924927, 'Z': -0.028987223282456398}, {'X': 0.6772519946098328, 'Y': 0.3304239511489868, 'Z': -0.035712357610464096}, {'X': 0.7049604058265686, 'Y': 0.5564277768135071, 'Z': -0.003052540123462677}, {'X': 0.7053372263908386, 'Y': 0.4449261426925659, 'Z': -0.06079517677426338}, {'X': 0.6971248984336853, 'Y': 0.3918701708316803, 'Z': -0.10826091468334198}, {'X': 0.6874979734420776, 'Y': 0.3528568744659424, 'Z': -0.13456138968467712}, {'X': 0.7451236248016357, 'Y': 0.5814163684844971, 'Z': -0.02599409781396389}, {'X': 0.7308238744735718, 'Y': 0.5198656916618347, 'Z': -0.09723805636167526}, {'X': 0.7079941630363464, 'Y': 0.6059908270835876, 'Z': -0.1300070732831955}, {'X': 0.6932452321052551, 'Y': 0.6794213652610779, 'Z': -0.12906961143016815}, {'X': 0.7862855195999146, 'Y': 0.6227051019668579, 'Z': -0.05047279968857765}, {'X': 0.7848793864250183, 'Y': 0.5377700328826904, 'Z': -0.09695892781019211}, {'X': 0.7731029987335205, 'Y': 0.5051572918891907, 'Z': -0.12643592059612274}, {'X': 0.759680986404419, 'Y': 0.47828465700149536, 'Z': -0.1411198079586029}]
[{'X': 0.7055355906486511, 'Y': 0.8001894354820251, 'Z': -0.00011076728696934879}, {'X': 0.7227154970169067, 'Y': 0.7021872997283936, 'Z': 0.03297865763306618}, {'X': 0.7131127119064331, 'Y': 0.6110498905181885, 'Z': 0.05445875599980354}, {'X': 0.6906962394714355, 'Y': 0.5602072477340698, 'Z': 0.06093220040202141}, {'X': 0.6709284782409668, 'Y': 0.5378886461257935, 'Z': 0.06272522360086441}, {'X': 0.7008689045906067, 'Y': 0.5659869909286499, 'Z': 0.09000661224126816}, {'X': 0.6942832469940186, 'Y': 0.4760822057723999, 'Z': 0.08344067633152008}, {'X': 0.6891689896583557, 'Y': 0.424407422542572, 'Z': 0.06932258605957031}, {'X': 0.6851813793182373, 'Y': 0.3872266411781311, 'Z': 0.06126448139548302}, {'X': 0.6797990798950195, 'Y': 0.5834851264953613, 'Z': 0.06445932388305664}, {'X': 0.6792626976966858, 'Y': 0.48315370082855225, 'Z': 0.04502156376838684}, {'X': 0.6813923716545105, 'Y': 0.43751323223114014, 'Z': 0.012437291443347931}, {'X': 0.6836135983467102, 'Y': 0.40265655517578125, 'Z': -0.006108359433710575}, {'X': 0.6570390462875366, 'Y': 0.6163212656974792, 'Z': 0.03884345665574074}, {'X': 0.6578061580657959, 'Y': 0.5479655861854553, 'Z': 0.016618473455309868}, {'X': 0.6703139543533325, 'Y': 0.6134820580482483, 'Z': 0.0027727405540645123}, {'X': 0.6771214604377747, 'Y': 0.6659693717956543, 'Z': 0.0022927385289222}, {'X': 0.6319566965103149, 'Y': 0.6618472933769226, 'Z': 0.013271183706820011}, {'X': 0.6124228835105896, 'Y': 0.58990079164505, 'Z': -0.004067921079695225}, {'X': 0.6036515235900879, 'Y': 0.567753255367279, 'Z': -0.00868254341185093}, {'X': 0.5959588885307312, 'Y': 0.5514736771583557, 'Z': -0.004104548133909702}]
