[{'X': 0.7137994170188904, 'Y': 0.870133638381958, 'Z': -9.680469520390034e-05}, {'X': 0.6438460350036621, 'Y': 0.8189935684204102, 'Z': -0.03156294301152229}, {'X': 0.5969497561454773, 'Y': 0.7112476825714111, 'Z': -0.04753350839018822}, {'X': 0.5723466873168945, 'Y': 0.6154249310493469, 'Z': -0.06647060811519623}, {'X': 0.539699137210846, 'Y': 0.5530034899711609, 'Z': -0.09125061333179474}, {'X': 0.6448711156845093, 'Y': 0.5522502660751343, 'Z': 0.006978057324886322}, {'X': 0.6379892230033875, 'Y': 0.43185698986053467, 'Z': -0.008313635364174843}, {'X': 0.634289562702179, 'Y': 0.3543993830680847, 'Z': -0.028508154675364494}, {'X': 0.6308285593986511, 'Y': 0.28637734055519104, 'Z': -0.04703120142221451}, {'X': 0.6884251832962036, 'Y': 0.537743330001831, 'Z': -0.0016796492272987962}, {'X': 0.6797261834144592, 'Y': 0.4033852815628052, 'Z': -0.008543814532458782}, {'X': 0.6723546981811523, 'Y': 0.3180909752845764, 'Z': -0.03713497519493103}, {'X': 0.6667114496231079, 'Y': 0.24584755301475525, 'Z': -0.059009626507759094}, {'X': 0.7300191521644592, 'Y': 0.5484644770622253, 'Z': -0.017561376094818115}, {'X': 0.7255862355232239, 'Y': 0.41702187061309814, 'Z': -0.0276737492531538}, {'X': 0.7189400792121887, 'Y': 0.3372384309768677, 'Z': -0.05761907622218132}, {'X': 0.7125824689865112, 'Y': 0.26873621344566345, 'Z': -0.08100046962499619}, {'X': 0.7733109593391418, 'Y': 0.584119975566864, 'Z': -0.03535876423120499}, {'X': 0.7843001484870911, 'Y': 0.48585987091064453, 'Z': -0.05161749944090843}, {'X': 0.789334774017334, 'Y': 0.4181104302406311, 'Z': -0.06944496184587479}, {'X': 0.7897427082061768, 'Y': 0.3515503704547882, 'Z': -0.08685009181499481}]
[{'X': 0.7070382237434387, 'Y': 0.8497734069824219, 'Z': -8.197790157282725e-05}, {'X': 0.641389787197113, 'Y': 0.8036714196205139, 'Z': -0.024130940437316895}, {'X': 0.5975886583328247, 'Y': 0.7014899253845215, 'Z': -0.03741410747170448}, {'X': 0.5727661848068237, 'Y': 0.6130393743515015, 'Z': -0.05561204254627228}, {'X': 0.5414744019508362, 'Y': 0.5564886927604675, 'Z': -0.07960759848356247}, {'X': 0.641819953918457, 'Y': 0.5535157322883606, 'Z': -0.0013050264678895473}, {'X': 0.6401914358139038, 'Y': 0.43169504404067993, 'Z': -0.027444560080766678}, {'X': 0.6379753947257996, 'Y': 0.35065555572509766, 'Z': -0.056303199380636215}, {'X': 0.6351083517074585, 'Y': 0.2796424627304077, 'Z': -0.08069481700658798}, {'X': 0.6835343837738037, 'Y': 0.5411741733551025, 'Z': -0.019799992442131042}, {'X': 0.679198145866394, 'Y': 0.409393310546875, 'Z': -0.039740223437547684}, {'X': 0.673984706401825, 'Y': 0.3173901438713074, 'Z': -0.08187893778085709}, {'X': 0.6699678301811218, 'Y': 0.2393571436405182, 'Z': -0.1128704845905304}, {'X': 0.7263582944869995, 'Y': 0.5556439161300659, 'Z': -0.04286685585975647}, {'X': 0.7243730425834656, 'Y': 0.42578697204589844, 'Z': -0.06581716239452362}, {'X': 0.7188299894332886, 'Y': 0.3393958508968353, 'Z': -0.10688002407550812}, {'X': 0.7132511734962463, 'Y': 0.2640400528907776, 'Z': -0.13888873159885406}, {'X': 0.771166205406189, 'Y': 0.5956466794013977, 'Z': -0.06888574361801147}, {'X': 0.7834404110908508, 'Y': 0.5006749033927917, 'Z': -0.09707268327474594}, {'X': 0.7892377376556396, 'Y': 0.4256523549556732, 'Z': -0.12528598308563232}, {'X': 0.7898077368736267, 'Y': 0.34854504466056824, 'Z': -0.15000110864639282}]
[{'X': 0.7171650528907776, 'Y': 0.8659549951553345, 'Z': -6.377691170200706e-05}, {'X': 0.6423128843307495, 'Y': 0.8053178787231445, 'Z': -0.017127450555562973}, {'X': 0.5965194702148438, 'Y': 0.6967465281486511, 'Z': -0.024349091574549675}, {'X': 0.5709741115570068, 'Y': 0.6065239310264587, 'Z': -0.03706580772995949}, {'X': 0.5396634936332703, 'Y': 0.5530685782432556, 'Z': -0.05363154411315918}, {'X': 0.6446489691734314, 'Y': 0.5492416024208069, 'Z': 0.004564148839563131}, {'X': 0.6399717926979065, 'Y': 0.4297187626361847, 'Z': -0.020507482811808586}, {'X': 0.6368451118469238, 'Y': 0.35289138555526733, 'Z': -0.049589697271585464}, {'X': 0.6344501972198486, 'Y': 0.28431016206741333, 'Z': -0.07154933363199234}, {'X': 0.6861048936843872, 'Y': 0.5375760793685913, 'Z': -0.014920171350240707}, {'X': 0.6801464557647705, 'Y': 0.40545034408569336, 'Z': -0.030770322307944298}, {'X': 0.675567626953125, 'Y': 0.3177776634693146, 'Z': -0.06882715970277786}, {'X': 0.6720039248466492, 'Y': 0.2439773976802826, 'Z': -0.09433851391077042}, {'X': 0.7281617522239685, 'Y': 0.5503923296928406, 'Z': -0.03843750059604645}, {'X': 0.7255736589431763, 'Y': 0.4227865934371948, 'Z': -0.05780300498008728}, {'X': 0.721982479095459, 'Y': 0.33718255162239075, 'Z': -0.09394426643848419}, {'X': 0.7178153991699219, 'Y': 0.2634084224700928, 'Z': -0.1209120973944664}, {'X': 0.7721201181411743, 'Y': 0.5872459411621094, 'Z': -0.06513979285955429}, {'X': 0.7828025817871094, 'Y': 0.49659204483032227, 'Z': -0.08525265008211136}, {'X': 0.7889387011528015, 'Y': 0.4248417615890503, 'Z': -0.1072114109992981}, {'X': 0.7908555865287781, 'Y': 0.35113540291786194, 'Z': -0.127190500497818}]
[{'X': 0.7192295789718628, 'Y': 0.8652184009552002, 'Z': -7.904168160166591e-05}, {'X': 0.6481939554214478, 'Y': 0.8082611560821533, 'Z': -0.022108614444732666}, {'X': 0.6026625633239746, 'Y': 0.6974788904190063, 'Z': -0.03214221075177193}, {'X': 0.5765524506568909, 'Y': 0.6043716073036194, 'Z': -0.048562441021203995}, {'X': 0.5441964864730835, 'Y': 0.5492826700210571, 'Z': -0.06919721513986588}, {'X': 0.6457797288894653, 'Y': 0.5518723726272583, 'Z': 0.010927049443125725}, {'X': 0.6374325156211853, 'Y': 0.43519896268844604, 'Z': -0.013749221339821815}, {'X': 0.6333280205726624, 'Y': 0.3579902946949005, 'Z': -0.041073549538850784}, {'X': 0.6296972036361694, 'Y': 0.2917933166027069, 'Z': -0.06301309913396835}, {'X': 0.6874080896377563, 'Y': 0.5367655754089355, 'Z': -0.005680446978658438}, {'X': 0.6783396601676941, 'Y': 0.410280704498291, 'Z': -0.021707070991396904}, {'X': 0.6693937182426453, 'Y': 0.33219459652900696, 'Z': -0.06048738583922386}, {'X': 0.6615719199180603, 'Y': 0.2678670585155487, 'Z': -0.08590184152126312}, {'X': 0.7296655178070068, 'Y': 0.5483034253120422, 'Z': -0.027534695342183113}, {'X': 0.7273147106170654, 'Y': 0.42127200961112976, 'Z': -0.04686345160007477}, {'X': 0.720325231552124, 'Y': 0.3420710265636444, 'Z': -0.08621136844158173}, {'X': 0.7135955691337585, 'Y': 0.27341189980506897, 'Z': -0.11534861475229263}, {'X': 0.774533212184906, 'Y': 0.5857314467430115, 'Z': -0.052189428359270096}, {'X': 0.7888520359992981, 'Y': 0.4915294051170349, 'Z': -0.07279389351606369}, {'X': 0.7951228618621826, 'Y': 0.4177247881889343, 'Z': -0.09713859111070633}, {'X': 0.7970588207244873, 'Y': 0.3422093987464905, 'Z': -0.1188950315117836}]
[{'X': 0.7203052639961243, 'Y': 0.8592424392700195, 'Z': -6.033920362824574e-05}, {'X': 0.6503687500953674, 'Y': 0.8004468083381653, 'Z': -0.02207876369357109}, {'X': 0.6043252944946289, 'Y': 0.6902686953544617, 'Z': -0.033117301762104034}, {'X': 0.5760288238525391, 'Y': 0.5976837277412415, 'Z': -0.05274507403373718}, {'X': 0.5468097925186157, 'Y': 0.5403107404708862, 'Z': -0.07616288959980011}, {'X': 0.6475651860237122, 'Y': 0.5472592711448669, 'Z': 0.017995482310652733}, {'X': 0.6408708691596985, 'Y': 0.4366866946220398, 'Z': -0.0026233952958136797}, {'X': 0.6354759335517883, 'Y': 0.36225664615631104, 'Z': -0.030338793992996216}, {'X': 0.6298248767852783, 'Y': 0.30078089237213135, 'Z': -0.05291889235377312}, {'X': 0.6870874166488647, 'Y': 0.5308677554130554, 'Z': 0.003854083828628063}, {'X': 0.6779209971427917, 'Y': 0.41354191303253174, 'Z': -0.005785338580608368}, {'X': 0.666757345199585, 'Y': 0.3425297737121582, 'Z': -0.04111532121896744}, {'X': 0.6570346355438232, 'Y': 0.28505176305770874, 'Z': -0.06313236802816391}, {'X': 0.7290643453598022, 'Y': 0.5415011048316956, 'Z': -0.016558732837438583}, {'X': 0.7268878817558289, 'Y': 0.4209146499633789, 'Z': -0.029827000573277473}, {'X': 0.7188446521759033, 'Y': 0.3497753441333771, 'Z': -0.06686700135469437}, {'X': 0.7104160189628601, 'Y': 0.28840717673301697, 'Z': -0.09525900334119797}, {'X': 0.7742206454277039, 'Y': 0.5793788433074951, 'Z': -0.040520574897527695}, {'X': 0.789788007736206, 'Y': 0.49056169390678406, 'Z': -0.05796240270137787}, {'X': 0.7971045970916748, 'Y': 0.4193480610847473, 'Z': -0.08442758023738861}, {'X': 0.7998865842819214, 'Y': 0.3436737060546875, 'Z': -0.10886068642139435}]
[{'X': 0.716434121131897, 'Y': 0.8516578078269958, 'Z': -6.635282625211403e-05}, {'X': 0.6494954228401184, 'Y': 0.8010773658752441, 'Z': -0.024788524955511093}, {'X': 0.6044322848320007, 'Y': 0.6888151168823242, 'Z': -0.033371228724718094}, {'X': 0.5824248790740967, 'Y': 0.5947179198265076, 'Z': -0.04820564389228821}, {'X': 0.5513880848884583, 'Y': 0.5378373861312866, 'Z': -0.06983974575996399}, {'X': 0.648254930973053, 'Y': 0.5434790849685669, 'Z': 0.022410975769162178}, {'X': 0.6456734538078308, 'Y': 0.43589356541633606, 'Z': 0.008880885317921638}, {'X': 0.6408644914627075, 'Y': 0.37146782875061035, 'Z': -0.014168071560561657}, {'X': 0.6335988640785217, 'Y': 0.3119281828403473, 'Z': -0.03691374883055687}, {'X': 0.6915637254714966, 'Y': 0.5303587913513184, 'Z': 0.011125141754746437}, {'X': 0.6864351034164429, 'Y': 0.4189144968986511, 'Z': -1.685254210315179e-05}, {'X': 0.6733583807945251, 'Y': 0.35536038875579834, 'Z': -0.03662186488509178}, {'X': 0.6587094068527222, 'Y': 0.30158933997154236, 'Z': -0.06292665004730225}, {'X': 0.7344343662261963, 'Y': 0.5396507978439331, 'Z': -0.007380093447864056}, {'X': 0.7345569133758545, 'Y': 0.42138931155204773, 'Z': -0.021123116835951805}, {'X': 0.7240616679191589, 'Y': 0.3531264066696167, 'Z': -0.05732886493206024}, {'X': 0.711430013179779, 'Y': 0.29393815994262695, 'Z': -0.08418445289134979}, {'X': 0.778773307800293, 'Y': 0.5747528672218323, 'Z': -0.02827129326760769}, {'X': 0.7935397028923035, 'Y': 0.47983062267303467, 'Z': -0.04381049424409866}, {'X': 0.7992411255836487, 'Y': 0.4129047691822052, 'Z': -0.06220567226409912}, {'X': 0.7986635565757751, 'Y': 0.3435557186603546, 'Z': -0.07794367522001266}]
[{'X': 0.7154288291931152, 'Y': 0.8389855623245239, 'Z': -4.7424098738702014e-05}, {'X': 0.6481694579124451, 'Y': 0.7934607267379761, 'Z': -0.027618395164608955}, {'X': 0.603535532951355, 'Y': 0.6780182123184204, 'Z': -0.038270287215709686}, {'X': 0.5810050964355469, 'Y': 0.5848278999328613, 'Z': -0.05666210502386093}, {'X': 0.5545758605003357, 'Y': 0.5228055715560913, 'Z': -0.08334535360336304}, {'X': 0.6523683071136475, 'Y': 0.5356818437576294, 'Z': 0.042550891637802124}, {'X': 0.6486274600028992, 'Y': 0.43238765001296997, 'Z': 0.03384691849350929}, {'X': 0.6437183022499084, 'Y': 0.37072068452835083, 'Z': 0.006162515375763178}, {'X': 0.6346794962882996, 'Y': 0.3198583126068115, 'Z': -0.0225593950599432}, {'X': 0.6959347128868103, 'Y': 0.5239839553833008, 'Z': 0.031514570116996765}, {'X': 0.692740261554718, 'Y': 0.4206260144710541, 'Z': 0.015563370659947395}, {'X': 0.6794819235801697, 'Y': 0.3743892312049866, 'Z': -0.03334124758839607}, {'X': 0.664616048336029, 'Y': 0.3521873950958252, 'Z': -0.06834421306848526}, {'X': 0.7385048866271973, 'Y': 0.5341193675994873, 'Z': 0.012592360377311707}, {'X': 0.7419164180755615, 'Y': 0.4240734577178955, 'Z': -0.0007321855518966913}, {'X': 0.7328940629959106, 'Y': 0.36701759696006775, 'Z': -0.04146790876984596}, {'X': 0.7198598384857178, 'Y': 0.326608270406723, 'Z': -0.07139571756124496}, {'X': 0.7817121744155884, 'Y': 0.5685399174690247, 'Z': -0.010429578833281994}, {'X': 0.7952457070350647, 'Y': 0.4759577810764313, 'Z': -0.02333972230553627}, {'X': 0.8004499673843384, 'Y': 0.4107651114463806, 'Z': -0.041896186769008636}, {'X': 0.7978525161743164, 'Y': 0.3453591763973236, 'Z': -0.057783931493759155}]
[{'X': 0.713438093662262, 'Y': 0.8210504651069641, 'Z': -1.5367500964202918e-05}, {'X': 0.6461333632469177, 'Y': 0.7818112373352051, 'Z': -0.02786722220480442}, {'X': 0.6016036868095398, 'Y': 0.6701241135597229, 'Z': -0.035326678305864334}, {'X': 0.5803700685501099, 'Y': 0.5782366991043091, 'Z': -0.05017473176121712}, {'X': 0.5590844750404358, 'Y': 0.5107632279396057, 'Z': -0.06904593855142593}, {'X': 0.656463623046875, 'Y': 0.5352237820625305, 'Z': 0.05123906582593918}, {'X': 0.6521520614624023, 'Y': 0.434806764125824, 'Z': 0.057828355580568314}, {'X': 0.6451131701469421, 'Y': 0.3699915409088135, 'Z': 0.041999995708465576}, {'X': 0.6336190104484558, 'Y': 0.31375202536582947, 'Z': 0.019760971888899803}, {'X': 0.699103057384491, 'Y': 0.5240877270698547, 'Z': 0.03768543899059296}, {'X': 0.6978355050086975, 'Y': 0.4178076386451721, 'Z': 0.021570906043052673}, {'X': 0.680149257183075, 'Y': 0.39112186431884766, 'Z': -0.028606148436665535}, {'X': 0.6637211441993713, 'Y': 0.39575546979904175, 'Z': -0.06365276128053665}, {'X': 0.741127073764801, 'Y': 0.5339770913124084, 'Z': 0.017413148656487465}, {'X': 0.7447705268859863, 'Y': 0.42053425312042236, 'Z': 0.001830612076446414}, {'X': 0.7278450727462769, 'Y': 0.37416887283325195, 'Z': -0.04701802134513855}, {'X': 0.7096346020698547, 'Y': 0.35720381140708923, 'Z': -0.08233221620321274}, {'X': 0.7823085784912109, 'Y': 0.5654889345169067, 'Z': -0.006888009142130613}, {'X': 0.7948246002197266, 'Y': 0.4685787260532379, 'Z': -0.01714176870882511}, {'X': 0.7977853417396545, 'Y': 0.3961060345172882, 'Z': -0.03760748729109764}, {'X': 0.7914418578147888, 'Y': 0.3318430781364441, 'Z': -0.058175381273031235}]
[{'X': 0.7200196981430054, 'Y': 0.8122186064720154, 'Z': -6.624459638260305e-05}, {'X': 0.6884127259254456, 'Y': 0.74627685546875, 'Z': -0.02101600170135498}, {'X': 0.6588444709777832, 'Y': 0.6475854516029358, 'Z': -0.037866611033678055}, {'X': 0.6324975490570068, 'Y': 0.5805947780609131, 'Z': -0.06510414183139801}, {'X': 0.6128268241882324, 'Y': 0.5403867959976196, 'Z': -0.09742063283920288}, {'X': 0.6817335486412048, 'Y': 0.5099449157714844, 'Z': 0.03769426420331001}, {'X': 0.6777183413505554, 'Y': 0.4228309690952301, 'Z': 0.027291394770145416}, {'X': 0.6748354434967041, 'Y': 0.37913113832473755, 'Z': 0.006386514287441969}, {'X': 0.6654961109161377, 'Y': 0.3435034453868866, 'Z': -0.013394635170698166}, {'X': 0.6937835216522217, 'Y': 0.5145326256752014, 'Z': 0.019218791276216507}, {'X': 0.6923235058784485, 'Y': 0.4181434214115143, 'Z': -0.004171963781118393}, {'X': 0.6895877718925476, 'Y': 0.38885778188705444, 'Z': -0.049411527812480927}, {'X': 0.6849367618560791, 'Y': 0.3843420445919037, 'Z': -0.07753615826368332}, {'X': 0.7079220414161682, 'Y': 0.5505479574203491, 'Z': -0.0070538027212023735}, {'X': 0.7099186182022095, 'Y': 0.44639304280281067, 'Z': -0.029332641512155533}, {'X': 0.708977460861206, 'Y': 0.3963639736175537, 'Z': -0.07732556760311127}, {'X': 0.707029402256012, 'Y': 0.3646274209022522, 'Z': -0.10957317799329758}, {'X': 0.7229108214378357, 'Y': 0.6127520799636841, 'Z': -0.03732062131166458}, {'X': 0.7193347811698914, 'Y': 0.5418632626533508, 'Z': -0.055388327687978745}, {'X': 0.7152655124664307, 'Y': 0.4797999858856201, 'Z': -0.0869164690375328}, {'X': 0.7066985368728638, 'Y': 0.4103059470653534, 'Z': -0.11714242398738861}]
[{'X': 0.7199548482894897, 'Y': 0.825930118560791, 'Z': -0.00010983223910443485}, {'X': 0.6719191074371338, 'Y': 0.7619185447692871, 'Z': -0.012475143186748028}, {'X': 0.631919264793396, 'Y': 0.6635869741439819, 'Z': -0.022747427225112915}, {'X': 0.6032490730285645, 'Y': 0.5990386009216309, 'Z': -0.04411732032895088}, {'X': 0.5906994938850403, 'Y': 0.5635648965835571, 'Z': -0.07143871486186981}, {'X': 0.6705366969108582, 'Y': 0.5249766111373901, 'Z': 0.04222346469759941}, {'X': 0.6646897196769714, 'Y': 0.4288944900035858, 'Z': 0.031024785712361336}, {'X': 0.6639166474342346, 'Y': 0.3939617872238159, 'Z': 0.006213719490915537}, {'X': 0.6594340205192566, 'Y': 0.38033223152160645, 'Z': -0.016048181802034378}, {'X': 0.6951831579208374, 'Y': 0.5237314105033875, 'Z': 0.02319459803402424}, {'X': 0.6979801058769226, 'Y': 0.4274612069129944, 'Z': 0.007752649951726198}, {'X': 0.6969439387321472, 'Y': 0.39371955394744873, 'Z': -0.037321917712688446}, {'X': 0.6934598684310913, 'Y': 0.3875284790992737, 'Z': -0.06872454285621643}, {'X': 0.7202348709106445, 'Y': 0.5475041270256042, 'Z': -0.003206025343388319}, {'X': 0.7262541055679321, 'Y': 0.4468507468700409, 'Z': -0.01611553691327572}, {'X': 0.7223027348518372, 'Y': 0.39384883642196655, 'Z': -0.05772780999541283}, {'X': 0.717723548412323, 'Y': 0.360188752412796, 'Z': -0.0877663865685463}, {'X': 0.7445334196090698, 'Y': 0.5951806306838989, 'Z': -0.03300078213214874}, {'X': 0.7453978061676025, 'Y': 0.5177331566810608, 'Z': -0.040740303695201874}, {'X': 0.7417335510253906, 'Y': 0.45681583881378174, 'Z': -0.06321423500776291}, {'X': 0.7336297035217285, 'Y': 0.3929271697998047, 'Z': -0.08889908343553543}]
[{'X': 0.714095950126648, 'Y': 0.7911955714225769, 'Z': -8.854437328409404e-05}, {'X': 0.7032406330108643, 'Y': 0.7165163159370422, 'Z': 0.0015444912714883685}, {'X': 0.6775531768798828, 'Y': 0.6242659687995911, 'Z': -0.00030871984199620783}, {'X': 0.6440809965133667, 'Y': 0.5622266530990601, 'Z': -0.00975465402007103}, {'X': 0.6177904009819031, 'Y': 0.5188151001930237, 'Z': -0.02203582227230072}, {'X': 0.6884049773216248, 'Y': 0.5293681621551514, 'Z': 0.04375500977039337}, {'X': 0.6845524907112122, 'Y': 0.43471676111221313, 'Z': 0.03241785243153572}, {'X': 0.6906054615974426, 'Y': 0.391086220741272, 'Z': 0.005957962013781071}, {'X': 0.693670928478241, 'Y': 0.37041759490966797, 'Z': -0.015241318382322788}, {'X': 0.6776278018951416, 'Y': 0.540596067905426, 'Z': 0.023521820083260536}, {'X': 0.6809659600257874, 'Y': 0.4390309751033783, 'Z': 0.005906629841774702}, {'X': 0.6856852769851685, 'Y': 0.3977043628692627, 'Z': -0.02798476070165634}, {'X': 0.6892813444137573, 'Y': 0.38095223903656006, 'Z': -0.052178241312503815}, {'X': 0.6667157411575317, 'Y': 0.5784308314323425, 'Z': -0.0016916865715757012}, {'X': 0.6656389832496643, 'Y': 0.4802524745464325, 'Z': -0.02061035856604576}, {'X': 0.6683425307273865, 'Y': 0.4285309314727783, 'Z': -0.05058521777391434}, {'X': 0.6700557470321655, 'Y': 0.3982192277908325, 'Z': -0.07165522873401642}, {'X': 0.6535991430282593, 'Y': 0.6333721876144409, 'Z': -0.02910570241510868}, {'X': 0.6320226788520813, 'Y': 0.5753383636474609, 'Z': -0.0451403483748436}, {'X': 0.6209420561790466, 'Y': 0.5375730991363525, 'Z': -0.06506069004535675}, {'X': 0.610028862953186, 'Y': 0.5058024525642395, 'Z': -0.08603499084711075}]
