[{'X': 0.7039670944213867, 'Y': 0.8776195049285889, 'Z': -4.17401097365655e-05}, {'X': 0.6462393999099731, 'Y': 0.8386862277984619, 'Z': -0.023277191445231438}, {'X': 0.6111117601394653, 'Y': 0.759568452835083, 'Z': -0.039352674037218094}, {'X': 0.5902926325798035, 'Y': 0.6860691905021667, 'Z': -0.0580819770693779}, {'X': 0.5690999627113342, 'Y': 0.6290485858917236, 'Z': -0.07826465368270874}, {'X': 0.6460196375846863, 'Y': 0.6351003050804138, 'Z': 0.005773952696472406}, {'X': 0.6320962905883789, 'Y': 0.5446639657020569, 'Z': -0.007315210532397032}, {'X': 0.6257873177528381, 'Y': 0.487507164478302, 'Z': -0.023099705576896667}, {'X': 0.6212804317474365, 'Y': 0.4355126619338989, 'Z': -0.035673655569553375}, {'X': 0.6780232787132263, 'Y': 0.625289261341095, 'Z': 0.0012552367988973856}, {'X': 0.6748745441436768, 'Y': 0.5170968770980835, 'Z': -0.0039260778576135635}, {'X': 0.6725435256958008, 'Y': 0.4512379765510559, 'Z': -0.019649339839816093}, {'X': 0.6716452240943909, 'Y': 0.3936794400215149, 'Z': -0.032363466918468475}, {'X': 0.7085088491439819, 'Y': 0.6347560882568359, 'Z': -0.008944984525442123}, {'X': 0.7099809646606445, 'Y': 0.5315654873847961, 'Z': -0.01396694965660572}, {'X': 0.7059891819953918, 'Y': 0.4696856141090393, 'Z': -0.030481189489364624}, {'X': 0.7005795240402222, 'Y': 0.4155963361263275, 'Z': -0.04061095789074898}, {'X': 0.7397176027297974, 'Y': 0.6617251038551331, 'Z': -0.022354239597916603}, {'X': 0.744645357131958, 'Y': 0.5831886529922485, 'Z': -0.03301442787051201}, {'X': 0.7443861365318298, 'Y': 0.5331912040710449, 'Z': -0.0467284694314003}, {'X': 0.7399910688400269, 'Y': 0.48730209469795227, 'Z': -0.05668271705508232}]
[{'X': 0.7044636607170105, 'Y': 0.8741996884346008, 'Z': -4.1246472392231226e-05}, {'X': 0.6455082893371582, 'Y': 0.8353939056396484, 'Z': -0.020759090781211853}, {'X': 0.6103111505508423, 'Y': 0.7584640979766846, 'Z': -0.036783866584300995}, {'X': 0.589450478553772, 'Y': 0.6884219646453857, 'Z': -0.05580257251858711}, {'X': 0.5679610967636108, 'Y': 0.6342464089393616, 'Z': -0.07553305476903915}, {'X': 0.6461748480796814, 'Y': 0.6327967643737793, 'Z': -0.00047168388846330345}, {'X': 0.6311935186386108, 'Y': 0.5427438020706177, 'Z': -0.013256481848657131}, {'X': 0.6250237226486206, 'Y': 0.4869306683540344, 'Z': -0.029198355972766876}, {'X': 0.6207211017608643, 'Y': 0.4365977644920349, 'Z': -0.04087957739830017}, {'X': 0.6780772805213928, 'Y': 0.6229813098907471, 'Z': -0.005867920815944672}, {'X': 0.6737462282180786, 'Y': 0.5143488049507141, 'Z': -0.012012654915452003}, {'X': 0.6728681921958923, 'Y': 0.44961288571357727, 'Z': -0.02696533314883709}, {'X': 0.6725890040397644, 'Y': 0.39405062794685364, 'Z': -0.038930196315050125}, {'X': 0.7082214951515198, 'Y': 0.6319754719734192, 'Z': -0.016063807532191277}, {'X': 0.7089838981628418, 'Y': 0.5322210192680359, 'Z': -0.021549301221966743}, {'X': 0.7056208848953247, 'Y': 0.4713742733001709, 'Z': -0.03922930359840393}, {'X': 0.6998290419578552, 'Y': 0.41931024193763733, 'Z': -0.05002594366669655}, {'X': 0.7391409873962402, 'Y': 0.6588118076324463, 'Z': -0.028794430196285248}, {'X': 0.7437954545021057, 'Y': 0.5820764899253845, 'Z': -0.040574874728918076}, {'X': 0.744204580783844, 'Y': 0.5321985483169556, 'Z': -0.05680916830897331}, {'X': 0.7402088642120361, 'Y': 0.4857068955898285, 'Z': -0.06812315434217453}]
[{'X': 0.7074514031410217, 'Y': 0.8750402927398682, 'Z': -2.803692768793553e-05}, {'X': 0.6482892632484436, 'Y': 0.8393946886062622, 'Z': -0.025898627936840057}, {'X': 0.6126840710639954, 'Y': 0.7636260986328125, 'Z': -0.044129349291324615}, {'X': 0.5921121835708618, 'Y': 0.692798912525177, 'Z': -0.06562411040067673}, {'X': 0.5670897960662842, 'Y': 0.6377772688865662, 'Z': -0.08868790417909622}, {'X': 0.6443161964416504, 'Y': 0.6363445520401001, 'Z': 0.003191591240465641}, {'X': 0.6308685541152954, 'Y': 0.5450577139854431, 'Z': -0.010459668934345245}, {'X': 0.6244285106658936, 'Y': 0.4894898533821106, 'Z': -0.025662826374173164}, {'X': 0.6187398433685303, 'Y': 0.44021075963974, 'Z': -0.03633686527609825}, {'X': 0.6770504713058472, 'Y': 0.6249753832817078, 'Z': -0.00029231191729195416}, {'X': 0.673262894153595, 'Y': 0.5164861083030701, 'Z': -0.007006459403783083}, {'X': 0.6718406677246094, 'Y': 0.45265790820121765, 'Z': -0.023558951914310455}, {'X': 0.6710237860679626, 'Y': 0.39572015404701233, 'Z': -0.03670685365796089}, {'X': 0.7075040936470032, 'Y': 0.6322438716888428, 'Z': -0.009418798610568047}, {'X': 0.7081215977668762, 'Y': 0.531104326248169, 'Z': -0.01496024988591671}, {'X': 0.7040836215019226, 'Y': 0.47169601917266846, 'Z': -0.030664438381791115}, {'X': 0.6986790299415588, 'Y': 0.41893917322158813, 'Z': -0.04032599553465843}, {'X': 0.7385972738265991, 'Y': 0.655655562877655, 'Z': -0.022176017984747887}, {'X': 0.742588460445404, 'Y': 0.5806502103805542, 'Z': -0.03214036300778389}, {'X': 0.7421607971191406, 'Y': 0.5327074527740479, 'Z': -0.044322408735752106}, {'X': 0.7381193041801453, 'Y': 0.487429678440094, 'Z': -0.052829016000032425}]
[{'X': 0.7027080655097961, 'Y': 0.8671876192092896, 'Z': -4.728544081444852e-05}, {'X': 0.647799015045166, 'Y': 0.8307690024375916, 'Z': -0.02303018420934677}, {'X': 0.6157944798469543, 'Y': 0.752774715423584, 'Z': -0.03990327939391136}, {'X': 0.6001654863357544, 'Y': 0.6792894601821899, 'Z': -0.05951389670372009}, {'X': 0.5838858485221863, 'Y': 0.6191467046737671, 'Z': -0.08074036240577698}, {'X': 0.6473351716995239, 'Y': 0.6332108378410339, 'Z': -0.000678152428008616}, {'X': 0.6337600350379944, 'Y': 0.5409672260284424, 'Z': -0.01365848258137703}, {'X': 0.6282884478569031, 'Y': 0.484655499458313, 'Z': -0.029456546530127525}, {'X': 0.6248292326927185, 'Y': 0.4340361952781677, 'Z': -0.04079066962003708}, {'X': 0.6793271899223328, 'Y': 0.6240689158439636, 'Z': -0.004759213887155056}, {'X': 0.6747260093688965, 'Y': 0.5156722068786621, 'Z': -0.010374916717410088}, {'X': 0.673656702041626, 'Y': 0.45075005292892456, 'Z': -0.0255053099244833}, {'X': 0.6735507249832153, 'Y': 0.39446574449539185, 'Z': -0.0370049849152565}, {'X': 0.7096782922744751, 'Y': 0.6342146396636963, 'Z': -0.01368185319006443}, {'X': 0.7097532153129578, 'Y': 0.5330660939216614, 'Z': -0.0180545412003994}, {'X': 0.7066071629524231, 'Y': 0.4710513949394226, 'Z': -0.03583858907222748}, {'X': 0.7011026740074158, 'Y': 0.417773574590683, 'Z': -0.046582791954278946}, {'X': 0.7406527996063232, 'Y': 0.6608595848083496, 'Z': -0.025731386616826057}, {'X': 0.7437276840209961, 'Y': 0.5847163200378418, 'Z': -0.03484772890806198}, {'X': 0.7434396743774414, 'Y': 0.5351027250289917, 'Z': -0.049457088112831116}, {'X': 0.7390796542167664, 'Y': 0.48951256275177, 'Z': -0.059303104877471924}]
[{'X': 0.7106522917747498, 'Y': 0.8857814073562622, 'Z': -8.551646715204697e-06}, {'X': 0.651392936706543, 'Y': 0.829109251499176, 'Z': -0.01472510863095522}, {'X': 0.6224320530891418, 'Y': 0.7462760806083679, 'Z': -0.024646682664752007}, {'X': 0.6119895577430725, 'Y': 0.6674138903617859, 'Z': -0.03716603294014931}, {'X': 0.6042102575302124, 'Y': 0.6130999326705933, 'Z': -0.047881584614515305}, {'X': 0.654976487159729, 'Y': 0.6463214159011841, 'Z': 0.011755739338696003}, {'X': 0.6406750082969666, 'Y': 0.5515274405479431, 'Z': 0.006038571707904339}, {'X': 0.6333849430084229, 'Y': 0.4982261657714844, 'Z': -0.003123389557003975}, {'X': 0.6272772550582886, 'Y': 0.4530697464942932, 'Z': -0.012107541784644127}, {'X': 0.6862345337867737, 'Y': 0.6389449834823608, 'Z': 0.009424703195691109}, {'X': 0.6803354024887085, 'Y': 0.5269603729248047, 'Z': 0.007017253432422876}, {'X': 0.6764001250267029, 'Y': 0.4685543179512024, 'Z': -0.004942002240568399}, {'X': 0.6734504103660583, 'Y': 0.41775864362716675, 'Z': -0.01482949685305357}, {'X': 0.7133936285972595, 'Y': 0.6468514800071716, 'Z': 0.00328894448466599}, {'X': 0.7131107449531555, 'Y': 0.5420385003089905, 'Z': 0.0023310070391744375}, {'X': 0.7073091268539429, 'Y': 0.486339271068573, 'Z': -0.009024836122989655}, {'X': 0.7006347179412842, 'Y': 0.4371321201324463, 'Z': -0.016191663220524788}, {'X': 0.7410080432891846, 'Y': 0.6676622033119202, 'Z': -0.0042397635988891125}, {'X': 0.7418956756591797, 'Y': 0.5920469760894775, 'Z': -0.008591713383793831}, {'X': 0.7411960363388062, 'Y': 0.5452544689178467, 'Z': -0.01782907545566559}, {'X': 0.738440752029419, 'Y': 0.5005185604095459, 'Z': -0.025819551199674606}]
[{'X': 0.7067676186561584, 'Y': 0.8569785356521606, 'Z': -4.799028829438612e-05}, {'X': 0.6570214629173279, 'Y': 0.8084412813186646, 'Z': -0.015161741524934769}, {'X': 0.6318020224571228, 'Y': 0.7291013598442078, 'Z': -0.01787598617374897}, {'X': 0.6259493231773376, 'Y': 0.653070330619812, 'Z': -0.02641678974032402}, {'X': 0.6248264312744141, 'Y': 0.590877890586853, 'Z': -0.033308979123830795}, {'X': 0.6622034907341003, 'Y': 0.6536250114440918, 'Z': 0.026825496926903725}, {'X': 0.6517336964607239, 'Y': 0.5737783312797546, 'Z': 0.023389602079987526}, {'X': 0.6440973281860352, 'Y': 0.5256478786468506, 'Z': 0.01321868970990181}, {'X': 0.6359083652496338, 'Y': 0.4837607741355896, 'Z': 0.003000244963914156}, {'X': 0.6906996965408325, 'Y': 0.6456329226493835, 'Z': 0.023962857201695442}, {'X': 0.6867598295211792, 'Y': 0.5575995445251465, 'Z': 0.026010699570178986}, {'X': 0.6787998080253601, 'Y': 0.5074719190597534, 'Z': 0.007894430309534073}, {'X': 0.6703972220420837, 'Y': 0.46550872921943665, 'Z': -0.005046962760388851}, {'X': 0.7158734202384949, 'Y': 0.6514517664909363, 'Z': 0.016679370775818825}, {'X': 0.716242790222168, 'Y': 0.565710186958313, 'Z': 0.01793215237557888}, {'X': 0.7100992202758789, 'Y': 0.5148307681083679, 'Z': 0.0025366165209561586}, {'X': 0.7020726799964905, 'Y': 0.4736884832382202, 'Z': -0.008246398530900478}, {'X': 0.7390472292900085, 'Y': 0.6698610782623291, 'Z': 0.0063756853342056274}, {'X': 0.7415558099746704, 'Y': 0.6006202101707458, 'Z': 0.003196414327248931}, {'X': 0.7389441728591919, 'Y': 0.5555424690246582, 'Z': -0.008127672597765923}, {'X': 0.7323189377784729, 'Y': 0.5143908858299255, 'Z': -0.016873424872756004}]
[{'X': 0.7219799757003784, 'Y': 0.9058477878570557, 'Z': 4.0804930904414505e-05}, {'X': 0.662807047367096, 'Y': 0.8363263607025146, 'Z': -0.005729638505727053}, {'X': 0.6345173120498657, 'Y': 0.7443910837173462, 'Z': -0.0036944083403795958}, {'X': 0.6204448938369751, 'Y': 0.6625304222106934, 'Z': -0.007960936985909939}, {'X': 0.6143867373466492, 'Y': 0.6041703224182129, 'Z': -0.00920069869607687}, {'X': 0.6680113077163696, 'Y': 0.66270512342453, 'Z': 0.04933173954486847}, {'X': 0.6583411693572998, 'Y': 0.5672440528869629, 'Z': 0.049538977444171906}, {'X': 0.649147629737854, 'Y': 0.5287586450576782, 'Z': 0.042170651257038116}, {'X': 0.6410706043243408, 'Y': 0.5079469680786133, 'Z': 0.03420840948820114}, {'X': 0.6956280469894409, 'Y': 0.6524668335914612, 'Z': 0.04485052078962326}, {'X': 0.6870167255401611, 'Y': 0.550843358039856, 'Z': 0.049378350377082825}, {'X': 0.6722074747085571, 'Y': 0.5142176747322083, 'Z': 0.03670031949877739}, {'X': 0.6604249477386475, 'Y': 0.4964832067489624, 'Z': 0.03032725304365158}, {'X': 0.720348060131073, 'Y': 0.65549236536026, 'Z': 0.03490959852933884}, {'X': 0.7143622636795044, 'Y': 0.5586467385292053, 'Z': 0.03865252807736397}, {'X': 0.698832094669342, 'Y': 0.5180465579032898, 'Z': 0.027791602537035942}, {'X': 0.685569703578949, 'Y': 0.49172401428222656, 'Z': 0.02167053520679474}, {'X': 0.7448445558547974, 'Y': 0.6729804873466492, 'Z': 0.02332681231200695}, {'X': 0.7404746413230896, 'Y': 0.5962992906570435, 'Z': 0.02521243877708912}, {'X': 0.7320674061775208, 'Y': 0.5537514686584473, 'Z': 0.020658960565924644}, {'X': 0.7212015390396118, 'Y': 0.5165786743164062, 'Z': 0.017944419756531715}]
[{'X': 0.7099036574363708, 'Y': 0.8427706360816956, 'Z': -3.8494454202009365e-05}, {'X': 0.6584006547927856, 'Y': 0.7990608215332031, 'Z': -0.0015567925292998552}, {'X': 0.6350765228271484, 'Y': 0.7224549055099487, 'Z': 0.004185621161013842}, {'X': 0.6294654607772827, 'Y': 0.6440510749816895, 'Z': 0.0026151062920689583}, {'X': 0.6313071846961975, 'Y': 0.578458309173584, 'Z': -0.0003123297938145697}, {'X': 0.6712223887443542, 'Y': 0.6697873473167419, 'Z': 0.06402783840894699}, {'X': 0.6651984453201294, 'Y': 0.5967868566513062, 'Z': 0.0676121637225151}, {'X': 0.6560169458389282, 'Y': 0.5566890239715576, 'Z': 0.0566340833902359}, {'X': 0.6452315449714661, 'Y': 0.5261110663414001, 'Z': 0.0459851510822773}, {'X': 0.6962377429008484, 'Y': 0.6579331159591675, 'Z': 0.05643104761838913}, {'X': 0.6870987415313721, 'Y': 0.5760222673416138, 'Z': 0.0625736340880394}, {'X': 0.6733049154281616, 'Y': 0.5341578125953674, 'Z': 0.04049113020300865}, {'X': 0.6600282788276672, 'Y': 0.5080008506774902, 'Z': 0.02598155476152897}, {'X': 0.7189033627510071, 'Y': 0.6571570038795471, 'Z': 0.0440889410674572}, {'X': 0.7149553894996643, 'Y': 0.5749279260635376, 'Z': 0.0467219315469265}, {'X': 0.7003591656684875, 'Y': 0.5311450958251953, 'Z': 0.026557907462120056}, {'X': 0.6846357583999634, 'Y': 0.5025761127471924, 'Z': 0.011127332225441933}, {'X': 0.7398644685745239, 'Y': 0.6644978523254395, 'Z': 0.029094381257891655}, {'X': 0.7422698140144348, 'Y': 0.5936639904975891, 'Z': 0.027638960629701614}, {'X': 0.7343654632568359, 'Y': 0.5528712272644043, 'Z': 0.016620967537164688}, {'X': 0.7207799553871155, 'Y': 0.5207974314689636, 'Z': 0.007742300629615784}]
[{'X': 0.7109366059303284, 'Y': 0.8401817083358765, 'Z': -1.338469246547902e-05}, {'X': 0.6600906848907471, 'Y': 0.7965846061706543, 'Z': -0.010045611299574375}, {'X': 0.6355711221694946, 'Y': 0.7190822958946228, 'Z': -0.009780239313840866}, {'X': 0.629448413848877, 'Y': 0.6400486826896667, 'Z': -0.016166942194104195}, {'X': 0.6312639713287354, 'Y': 0.5746749043464661, 'Z': -0.02279406413435936}, {'X': 0.6634927988052368, 'Y': 0.6636098027229309, 'Z': 0.054049499332904816}, {'X': 0.6578159928321838, 'Y': 0.5955116748809814, 'Z': 0.051019035279750824}, {'X': 0.6514371633529663, 'Y': 0.5604235529899597, 'Z': 0.03374255448579788}, {'X': 0.6440528631210327, 'Y': 0.5336454510688782, 'Z': 0.016861720010638237}, {'X': 0.6904157400131226, 'Y': 0.6548691987991333, 'Z': 0.0481339767575264}, {'X': 0.684036910533905, 'Y': 0.5817645788192749, 'Z': 0.047965895384550095}, {'X': 0.6746689081192017, 'Y': 0.54336017370224, 'Z': 0.020928598940372467}, {'X': 0.6665768027305603, 'Y': 0.5168719291687012, 'Z': 0.001071656122803688}, {'X': 0.7159934639930725, 'Y': 0.6562051177024841, 'Z': 0.03666360303759575}, {'X': 0.7147923707962036, 'Y': 0.5820097327232361, 'Z': 0.035414643585681915}, {'X': 0.7027444243431091, 'Y': 0.542715311050415, 'Z': 0.011142990551888943}, {'X': 0.690473735332489, 'Y': 0.5134742856025696, 'Z': -0.009491689503192902}, {'X': 0.7405245304107666, 'Y': 0.6661230325698853, 'Z': 0.021967746317386627}, {'X': 0.7431411743164062, 'Y': 0.6032283902168274, 'Z': 0.016551662236452103}, {'X': 0.7361645102500916, 'Y': 0.565099835395813, 'Z': 0.0026782972272485495}, {'X': 0.7242423892021179, 'Y': 0.5311185121536255, 'Z': -0.009232754819095135}]
[{'X': 0.7117544412612915, 'Y': 0.8521959185600281, 'Z': -1.518283079349203e-05}, {'X': 0.6598915457725525, 'Y': 0.8023346662521362, 'Z': -0.00859128963202238}, {'X': 0.6355000138282776, 'Y': 0.7176137566566467, 'Z': -0.004253707360476255}, {'X': 0.6306914687156677, 'Y': 0.633566677570343, 'Z': -0.008014427497982979}, {'X': 0.6349266767501831, 'Y': 0.5641934275627136, 'Z': -0.011500144377350807}, {'X': 0.6568223237991333, 'Y': 0.6509889364242554, 'Z': 0.06786862760782242}, {'X': 0.6513423323631287, 'Y': 0.5717357993125916, 'Z': 0.05548489838838577}, {'X': 0.6469729542732239, 'Y': 0.5476040244102478, 'Z': 0.022105708718299866}, {'X': 0.645318865776062, 'Y': 0.5473847985267639, 'Z': -0.005262089893221855}, {'X': 0.6849982738494873, 'Y': 0.643161416053772, 'Z': 0.06018121540546417}, {'X': 0.678805947303772, 'Y': 0.5551692843437195, 'Z': 0.04516230523586273}, {'X': 0.670394778251648, 'Y': 0.5328036546707153, 'Z': -0.0006514283595606685}, {'X': 0.6642826199531555, 'Y': 0.5398023724555969, 'Z': -0.03626149892807007}, {'X': 0.7116693258285522, 'Y': 0.6450895667076111, 'Z': 0.044572725892066956}, {'X': 0.7100170254707336, 'Y': 0.5626318454742432, 'Z': 0.031094474717974663}, {'X': 0.701240599155426, 'Y': 0.5368757247924805, 'Z': -0.0055226609110832214}, {'X': 0.6928069591522217, 'Y': 0.5327460765838623, 'Z': -0.0319526232779026}, {'X': 0.7390028834342957, 'Y': 0.6578617691993713, 'Z': 0.02817256934940815}, {'X': 0.7367905974388123, 'Y': 0.5959110856056213, 'Z': 0.017344465479254723}, {'X': 0.7286195158958435, 'Y': 0.5645020604133606, 'Z': -0.0032940679229795933}, {'X': 0.7168395519256592, 'Y': 0.5452451109886169, 'Z': -0.021062321960926056}]
[{'X': 0.7174181342124939, 'Y': 0.8466875553131104, 'Z': -3.703533366206102e-05}, {'X': 0.6633508801460266, 'Y': 0.8004311919212341, 'Z': 0.002121899975463748}, {'X': 0.6370760798454285, 'Y': 0.713478684425354, 'Z': 0.012011587619781494}, {'X': 0.6357470154762268, 'Y': 0.6276072263717651, 'Z': 0.011332965455949306}, {'X': 0.640417754650116, 'Y': 0.5617702007293701, 'Z': 0.012919040396809578}, {'X': 0.6614737510681152, 'Y': 0.65574711561203, 'Z': 0.0852113738656044}, {'X': 0.6555948853492737, 'Y': 0.5785617828369141, 'Z': 0.08693325519561768}, {'X': 0.6518493294715881, 'Y': 0.5571616888046265, 'Z': 0.06642978638410568}, {'X': 0.6526952981948853, 'Y': 0.5572577714920044, 'Z': 0.049754995852708817}, {'X': 0.6870948076248169, 'Y': 0.6423721313476562, 'Z': 0.07379645109176636}, {'X': 0.6796646118164062, 'Y': 0.5540198087692261, 'Z': 0.07214927673339844}, {'X': 0.6727551221847534, 'Y': 0.5348881483078003, 'Z': 0.0358579084277153}, {'X': 0.67125004529953, 'Y': 0.5483956336975098, 'Z': 0.009853937663137913}, {'X': 0.7114784121513367, 'Y': 0.6394723057746887, 'Z': 0.05666208267211914}, {'X': 0.704590916633606, 'Y': 0.5475538372993469, 'Z': 0.04987022280693054}, {'X': 0.695371687412262, 'Y': 0.5345722436904907, 'Z': 0.017806461080908775}, {'X': 0.6905961632728577, 'Y': 0.5504639148712158, 'Z': -0.0019943597726523876}, {'X': 0.7377846837043762, 'Y': 0.6447703838348389, 'Z': 0.03861858695745468}, {'X': 0.7298381924629211, 'Y': 0.5728687047958374, 'Z': 0.031444989144802094}, {'X': 0.7195980548858643, 'Y': 0.5499695539474487, 'Z': 0.01612606644630432}, {'X': 0.710736870765686, 'Y': 0.5506997108459473, 'Z': 0.00544687919318676}]
